0090 73.58371 +2.93728 0.20240 0.00074 -20.795 -20.115 1
0091 73.58588 +3.24975 0.30596 0.00020 -22.405 -21.987 3
0092 73.58642 +3.05811 0.16698 0.00036 -21.322 -20.849 3
0093 73.75287 +3.31175 0.19999 0.00055 -20.433 -19.708 1
0094 73.65704 +3.30694 0.19938 0.00044 -21.555 -20.814 1
0095 73.67575 +3.13647 0.35573 0.00020 -20.997 -20.574 3
0096 73.64467 +3.20547 0.19509 0.00005 -21.233 -20.735 1
0097 73.62954 +3.10939 0.20325 0.00064 -19.953 -19.268 1
0098 73.64825 +3.16342 0.18403 0.00006 -20.950 -20.444 2
0099 73.60617 +2.99392 0.20045 0.00046 -21.380 -20.656 1
0100 73.66979 +3.04339 0.19987 0.00062 -20.925 -20.228 1
0101 73.78688 +3.33156 0.20530 0.00026 -19.468 -19.015 1
0102 73.65613 +3.04019 0.20001 0.00049 -21.761 -21.064 1
0103 73.69704 +3.14486 0.20146 0.00025 -20.907 -20.256 1
0104 73.68654 +3.10386 0.23886 0.00018 -21.447 -20.942 3
0105 73.75129 +3.09803 0.20636 0.00004 -20.868 -20.375 1
0106 73.75954 +3.07931 0.20688 0.00005 -19.297 -19.177 1
0107 73.70762 +3.04567 0.18318 0.00025 -20.344 -19.785 2
0108 73.84975 +3.16633 0.22927 0.00044 -21.595 -20.896 3
0109 73.76488 +3.03572 0.15362 0.00005 -18.789 -18.431 3
0110 73.79795 +3.05358 0.26675 0.00057 -20.810 -20.184 3
0111 73.81783 +3.04586 0.23224 0.00003 -21.674 -21.181 3
0112 73.87675 +3.10233 0.31550 0.00003 -20.370 -19.931 3
0113 73.98762 +3.14325 0.26210 0.00013 -20.773 -20.261 3
0114 73.62304 +2.92281 0.20728 0.00059 -20.740 -20.037 1
0115 73.88633 +3.09139 0.20327 0.00080 -20.343 -19.650 1
0116 73.81158 +2.93028 0.23055 0.00065 -21.476 -20.884 3
0117 73.76317 +2.93483 0.21745 0.00008 -20.431 -19.834 2
0118 74.00996 +3.04347 0.27261 0.00051 -23.124 -22.494 3
0119 73.91354 +2.96917 0.32672 0.00020 -21.780 -21.226 3
0120 73.64929 +2.93161 0.19519 0.00008 -19.967 -19.426 1
0121 73.77900 +2.94700 0.31594 0.00060 -21.718 -21.237 3
0122 73.79379 +2.96728 0.18265 0.00040 -21.286 -20.585 2
0123 74.01596 +3.00228 0.28589 0.00016 -20.904 -20.485 3
0124 73.77834 +2.95319 0.12648 0.00005 -18.654 -18.339 3
0125 74.04050 +2.96089 0.08197 0.00004 -20.140 -19.705 3
0126 73.81842 +2.90147 0.28035 0.00077 -21.286 -20.696 3
0127 74.02979 +2.95047 0.43046 0.00084 -21.880 -21.313 3
0128 73.63604 +2.91361 0.20316 0.00017 -22.435 -21.735 1
0129 73.61642 +2.90489 0.20364 0.00055 -20.776 -20.128 1
0130 73.78337 +2.82139 0.14424 0.00028 -18.430 -17.614 3
0131 74.01567 +2.82419 0.35281 0.00077 -21.651 -21.130 3
0132 73.72991 +2.85883 0.18473 0.00008 -18.990 -18.639 2
0133 74.01758 +2.76333 0.16436 0.00038 -20.019 -19.304 3
0134 74.02800 +2.79114 0.11711 0.00006 -21.090 -20.542 3
0135 73.80746 +2.83761 0.39132 0.00022 -21.428 -20.972 3
0136 73.95787 +2.74225 0.02968 0.00004 -17.036 -16.444 3
0137 73.69984 +2.82839 0.07750 0.00003 -20.010 -19.612 3
0138 73.81420 +2.80094 0.20590 0.00011 -22.383 -21.691 1
0139 73.67955 +2.85147 0.19424 0.00008 -19.736 -19.364 1
0140 73.95312 +2.72969 0.16460 0.00041 -20.151 -19.491 3
0141 73.98258 +2.68356 0.21060 0.00042 -20.812 -20.100 2
0142 73.72625 +2.83761 0.23297 0.00008 -19.924 -19.537 3
0143 73.93687 +2.71567 0.21326 0.00010 -20.235 -19.821 2
0144 73.90267 +2.63803 0.27233 0.00049 -21.176 -20.516 3
0145 73.69192 +2.81481 0.23620 0.00057 -20.004 -19.338 3
0146 73.87405 +2.55750 0.19058 0.00049 -21.055 -20.346 2
0147 73.73420 +2.76408 0.27450 0.00019 -19.806 -19.532 3
0148 73.66809 +2.79833 0.20027 0.00010 -19.629 -19.180 1
0149 73.76166 +2.73047 0.20182 0.00003 -19.770 -19.368 1
0150 73.86108 +2.59783 0.03040 0.00004 -17.787 -17.236 3
0151 73.73554 +2.74222 0.14782 0.00004 -19.021 -18.732 3
0152 73.62650 +2.78747 0.27378 0.00048 -21.625 -20.969 3
0153 73.71688 +2.63553 0.25240 0.00074 -21.857 -21.462 3
0154 73.71717 +2.71131 0.26002 0.00107 -21.110 -20.436 3
0155 73.62400 +2.81850 0.23313 0.00010 -19.705 -19.409 3
0156 73.69696 +2.69856 0.25292 0.00045 -22.213 -21.601 3
0157 73.71491 +2.68400 0.16676 0.00057 -21.000 -20.509 3
0158 73.65292 +2.69672 0.22627 0.00003 -20.511 -20.183 3
0159 73.71108 +2.44861 0.20335 0.00002 -19.580 -19.058 1
0160 73.62212 +2.64989 0.21729 0.00005 -21.663 -21.256 2
0161 73.62825 +2.66306 0.44818 0.00029 -21.528 -21.008 3
0162 73.56750 +2.65375 0.16576 0.00005 -21.104 -20.578 3
0163 73.60767 +2.73800 0.33023 0.00007 -20.688 -20.283 3
0164 73.57850 +2.80658 0.02865 0.00003 -17.398 -17.088 3
0165 73.58896 +2.75378 0.19881 0.00017 -21.092 -20.408 1
0166 73.59729 +2.66847 0.20325 0.00014 -19.581 -19.323 1
0167 73.55529 +2.80161 0.25277 0.00038 -22.202 -21.523 3
