key,file_name,bytes_size,subcategory,sortingCategory,restricted,visible,updated,version
psi-data/PSI-32/Raw Data/2020_309_20309-V32--R_kickF48_WFC_ARP30_TOF_v1_RFARP_1_L1.zip,2020_309_20309-V32--R_kickF48_WFC_ARP30_TOF_v1_RFARP_1_L1.zip,249280667,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_309_20309-V32--R_kickF48_WFC_ARP30_TOF_v1_RFARP_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_309_20309-V32--R_kickF48_WFC_ARP30_TOF_v1_RFARP_2_L1.zip,2020_309_20309-V32--R_kickF48_WFC_ARP30_TOF_v1_RFARP_2_L1.zip,25211992,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_309_20309-V32--R_kickF48_WFC_ARP30_TOF_v1_RFARP_2_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_309_20309-V32--R_kickF48_WFC_ARP30_TOF_v2_RFARP_1_L1.zip,2020_309_20309-V32--R_kickF48_WFC_ARP30_TOF_v2_RFARP_1_L1.zip,239328522,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_309_20309-V32--R_kickF48_WFC_ARP30_TOF_v2_RFARP_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_309_20309-V32--R_kickF48_WFC_ARP30_TOF_v2_RFARP_2_L1.zip,2020_309_20309-V32--R_kickF48_WFC_ARP30_TOF_v2_RFARP_2_L1.zip,12627909,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_309_20309-V32--R_kickF48_WFC_ARP30_TOF_v2_RFARP_2_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_342_20339-V33--R_kickA_3PAI_1p5ms_v1_Phase_1_L1.zip,2020_342_20339-V33--R_kickA_3PAI_1p5ms_v1_Phase_1_L1.zip,239270234,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_342_20339-V33--R_kickA_3PAI_1p5ms_v1_Phase_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_342_tabs_to_pngs.csv,2020_342_tabs_to_pngs.csv,50411,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_342_20339-V33--R_kickA_3PAI_1p5ms_v1_Phase_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_342_20339-V33--R_kickA_3PAI_1p5ms_v1_Phase_2_L1.zip,2020_342_20339-V33--R_kickA_3PAI_1p5ms_v1_Phase_2_L1.zip,241951812,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_342_20339-V33--R_kickA_3PAI_1p5ms_v1_Phase_2_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_342_20339-V33--R_kickA_3PAI_1p5ms_v1_Phase_3_L1.zip,2020_342_20339-V33--R_kickA_3PAI_1p5ms_v1_Phase_3_L1.zip,12054911,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_342_20339-V33--R_kickA_3PAI_1p5ms_v1_Phase_3_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_343_201207_V33_3690219738_kickA_3PAI_3ms_v1_Phase_1_L1.zip,2020_343_201207_V33_3690219738_kickA_3PAI_3ms_v1_Phase_1_L1.zip,171795964,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_343_201207_V33_3690219738_kickA_3PAI_3ms_v1_Phase_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_346_20344-V33--R_kickA_3PAI_2ms_v2_Phase_1_L1.zip,2020_346_20344-V33--R_kickA_3PAI_2ms_v2_Phase_1_L1.zip,247017660,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_346_20344-V33--R_kickA_3PAI_2ms_v2_Phase_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_346_tabs_to_pngs.csv,2020_346_tabs_to_pngs.csv,79348,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_346_20344-V33--R_kickA_3PAI_2ms_v2_Phase_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_346_20344-V33--R_kickA_3PAI_2ms_v2_Phase_2_L1.zip,2020_346_20344-V33--R_kickA_3PAI_2ms_v2_Phase_2_L1.zip,149278901,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_346_20344-V33--R_kickA_3PAI_2ms_v2_Phase_2_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_347_201209_V33_3690401934_kickA_3PAI_2ms_v2_Phase_1_L1.zip,2020_347_201209_V33_3690401934_kickA_3PAI_2ms_v2_Phase_1_L1.zip,242381301,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_347_201209_V33_3690401934_kickA_3PAI_2ms_v2_Phase_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_347_tabs_to_pngs.csv,2020_347_tabs_to_pngs.csv,16588,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_347_201209_V33_3690401934_kickA_3PAI_2ms_v2_Phase_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_347_201209_V33_3690401934_kickA_3PAI_2ms_v2_Phase_2_L1.zip,2020_347_201209_V33_3690401934_kickA_3PAI_2ms_v2_Phase_2_L1.zip,159677705,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_347_201209_V33_3690401934_kickA_3PAI_2ms_v2_Phase_2_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_311_20310-V32--R_kickF48_WFC_ARP30_TOF_v3_TOF_1_L1.zip,2020_311_20310-V32--R_kickF48_WFC_ARP30_TOF_v3_TOF_1_L1.zip,37359408,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_311_20310-V32--R_kickF48_WFC_ARP30_TOF_v3_TOF_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_311_tabs_to_pngs.csv,2020_311_tabs_to_pngs.csv,24545,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_311_20310-V32--R_kickF48_WFC_ARP30_TOF_v3_TOF_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_315_201023_V32_3686333877_WFC_kickF48_TOF_v3_TOF_1_L1.zip,2020_315_201023_V32_3686333877_WFC_kickF48_TOF_v3_TOF_1_L1.zip,197135717,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_315_201023_V32_3686333877_WFC_kickF48_TOF_v3_TOF_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_315_tabs_to_pngs.csv,2020_315_tabs_to_pngs.csv,60047,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_315_201023_V32_3686333877_WFC_kickF48_TOF_v3_TOF_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_315_20297-V32--R_ZZH_MA_Zp_WFC_kickF48_TOF_v4_TOF_1_L1.zip,2020_315_20297-V32--R_ZZH_MA_Zp_WFC_kickF48_TOF_v4_TOF_1_L1.zip,245755571,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_315_20297-V32--R_ZZH_MA_Zp_WFC_kickF48_TOF_v4_TOF_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_315_20297-V32--R_ZZH_MA_Zp_WFC_kickF48_TOF_v4_TOF_2_L1.zip,2020_315_20297-V32--R_ZZH_MA_Zp_WFC_kickF48_TOF_v4_TOF_2_L1.zip,65813609,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_315_20297-V32--R_ZZH_MA_Zp_WFC_kickF48_TOF_v4_TOF_2_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_316_20312-V32--R_kickF48_HRC_ARP30_TOF_v3_TOF_1_L1.zip,2020_316_20312-V32--R_kickF48_HRC_ARP30_TOF_v3_TOF_1_L1.zip,143025136,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_316_20312-V32--R_kickF48_HRC_ARP30_TOF_v3_TOF_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_349_20337-V32--R_kickF48_slosh_HRC_v3_tHold_1_L1.zip,2020_349_20337-V32--R_kickF48_slosh_HRC_v3_tHold_1_L1.zip,171573649,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_349_20337-V32--R_kickF48_slosh_HRC_v3_tHold_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_349_tabs_to_pngs.csv,2020_349_tabs_to_pngs.csv,40839,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_349_20337-V32--R_kickF48_slosh_HRC_v3_tHold_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_350_20344-V33--RkickA_3PAI_3p7ms_v3_Phase_1_L1.zip,2020_350_20344-V33--RkickA_3PAI_3p7ms_v3_Phase_1_L1.zip,249642262,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_350_20344-V33--RkickA_3PAI_3p7ms_v3_Phase_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_350_tabs_to_pngs.csv,2020_350_tabs_to_pngs.csv,81777,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_350_20344-V33--RkickA_3PAI_3p7ms_v3_Phase_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_350_20344-V33--RkickA_3PAI_3p7ms_v3_Phase_2_L1.zip,2020_350_20344-V33--RkickA_3PAI_3p7ms_v3_Phase_2_L1.zip,139433748,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_350_20344-V33--RkickA_3PAI_3p7ms_v3_Phase_2_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_329_20328-V33--R_kickA_3PAI_15ms_v1_Phase_1_L1.zip,2020_329_20328-V33--R_kickA_3PAI_15ms_v1_Phase_1_L1.zip,247623231,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_329_20328-V33--R_kickA_3PAI_15ms_v1_Phase_1_L1_ARCHIVE_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_329_tabs_to_pngs.csv,2020_329_tabs_to_pngs.csv,64760,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_329_20328-V33--R_kickA_3PAI_15ms_v1_Phase_1_L1_ARCHIVE_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_329_20328-V33--R_kickA_3PAI_15ms_v1_Phase_2_L1.zip,2020_329_20328-V33--R_kickA_3PAI_15ms_v1_Phase_2_L1.zip,9214,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_329_20328-V33--R_kickA_3PAI_15ms_v1_Phase_2_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_338_20337-V32--R_kickF48_slosh_HRC_v2_tHold_1_L1.zip,2020_338_20337-V32--R_kickF48_slosh_HRC_v2_tHold_1_L1.zip,239064173,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_338_20337-V32--R_kickF48_slosh_HRC_v2_tHold_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_338_tabs_to_pngs.csv,2020_338_tabs_to_pngs.csv,79239,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_338_20337-V32--R_kickF48_slosh_HRC_v2_tHold_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_339_201202_V32_3689792828_kickF48_slosh_HRC_v3_tHold_1_L1.zip,2020_339_201202_V32_3689792828_kickF48_slosh_HRC_v3_tHold_1_L1.zip,22652162,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_339_201202_V32_3689792828_kickF48_slosh_HRC_v3_tHold_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_339_tabs_to_pngs.csv,2020_339_tabs_to_pngs.csv,45821,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_339_201202_V32_3689792828_kickF48_slosh_HRC_v3_tHold_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_339_20337-V32--R_kickF48_slosh_HRC_v3_tHold_1_L1.zip,2020_339_20337-V32--R_kickF48_slosh_HRC_v3_tHold_1_L1.zip,81060384,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_339_20337-V32--R_kickF48_slosh_HRC_v3_tHold_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_340_20339-V33--R_kickA_3PAI_1p5ms_v1_Phase_1_L1.zip,2020_340_20339-V33--R_kickA_3PAI_1p5ms_v1_Phase_1_L1.zip,67810532,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_340_20339-V33--R_kickA_3PAI_1p5ms_v1_Phase_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_340_tabs_to_pngs.csv,2020_340_tabs_to_pngs.csv,17419,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_340_20339-V33--R_kickA_3PAI_1p5ms_v1_Phase_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_351_201209_V33_3690401701_kickA_3PAI_3p7ms_v3_Phase_1_L1.zip,2020_351_201209_V33_3690401701_kickA_3PAI_3p7ms_v3_Phase_1_L1.zip,247861083,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_351_201209_V33_3690401701_kickA_3PAI_3p7ms_v3_Phase_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_351_tabs_to_pngs.csv,2020_351_tabs_to_pngs.csv,75254,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_351_201209_V33_3690401701_kickA_3PAI_3p7ms_v3_Phase_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_351_201209_V33_3690401701_kickA_3PAI_3p7ms_v3_Phase_2_L1.zip,2020_351_201209_V33_3690401701_kickA_3PAI_3p7ms_v3_Phase_2_L1.zip,24889721,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_351_201209_V33_3690401701_kickA_3PAI_3p7ms_v3_Phase_2_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_351_20337-V32--R_kickF48_slosh_HRC_v3_tHold_1_L1.zip,2020_351_20337-V32--R_kickF48_slosh_HRC_v3_tHold_1_L1.zip,210782552,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_351_20337-V32--R_kickF48_slosh_HRC_v3_tHold_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_352_201209_V33_3690401701_kickA_3PAI_3p7ms_v3_Phase_1_L1.zip,2020_352_201209_V33_3690401701_kickA_3PAI_3p7ms_v3_Phase_1_L1.zip,237889547,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_352_201209_V33_3690401701_kickA_3PAI_3p7ms_v3_Phase_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_352_tabs_to_pngs.csv,2020_352_tabs_to_pngs.csv,34053,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_352_201209_V33_3690401701_kickA_3PAI_3p7ms_v3_Phase_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_353_20337-V32--R_kickF48_slosh_HRC_v3_tHold_1_L1.zip,2020_353_20337-V32--R_kickF48_slosh_HRC_v3_tHold_1_L1.zip,248470895,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_353_20337-V32--R_kickF48_slosh_HRC_v3_tHold_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_353_tabs_to_pngs.csv,2020_353_tabs_to_pngs.csv,72208,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_353_20337-V32--R_kickF48_slosh_HRC_v3_tHold_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_353_20352-V33--R_kickA_Bragg_15ms_Det_v1_AIRFD_1_L1.zip,2020_353_20352-V33--R_kickA_Bragg_15ms_Det_v1_AIRFD_1_L1.zip,83754908,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_353_20352-V33--R_kickA_Bragg_15ms_Det_v1_AIRFD_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_354_20353-V32--RDKC_prep1_slosh_HRC_v1_tHold_1_L1.zip,2020_354_20353-V32--RDKC_prep1_slosh_HRC_v1_tHold_1_L1.zip,248939742,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_354_20353-V32--RDKC_prep1_slosh_HRC_v1_tHold_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_354_tabs_to_pngs.csv,2020_354_tabs_to_pngs.csv,28748,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_354_20353-V32--RDKC_prep1_slosh_HRC_v1_tHold_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_354_20353-V32--RDKC_prep1_slosh_HRC_v1_tHold_2_L1.zip,2020_354_20353-V32--RDKC_prep1_slosh_HRC_v1_tHold_2_L1.zip,15072056,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_354_20353-V32--RDKC_prep1_slosh_HRC_v1_tHold_2_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_325_201119_V33_3688672299_kickA_Bragg_15ms_v1_tAIP1_1_L1.zip,2020_325_201119_V33_3688672299_kickA_Bragg_15ms_v1_tAIP1_1_L1.zip,238033533,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_325_201119_V33_3688672299_kickA_Bragg_15ms_v1_tAIP1_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_325_tabs_to_pngs.csv,2020_325_tabs_to_pngs.csv,48102,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_325_201119_V33_3688672299_kickA_Bragg_15ms_v1_tAIP1_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_325_201119_V33_3688672299_kickA_Bragg_15ms_v1_tAIP1_2_L1.zip,2020_325_201119_V33_3688672299_kickA_Bragg_15ms_v1_tAIP1_2_L1.zip,239014469,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_325_201119_V33_3688672299_kickA_Bragg_15ms_v1_tAIP1_2_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_325_20324-V33--R_kickA_Bragg_15ms_v1_tAIP1_1_L1.zip,2020_325_20324-V33--R_kickA_Bragg_15ms_v1_tAIP1_1_L1.zip,95947181,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_325_20324-V33--R_kickA_Bragg_15ms_v1_tAIP1_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_357_20352-V33--R_kickA_Bragg_15ms_Det_v1_AIRFD_1_L1.zip,2020_357_20352-V33--R_kickA_Bragg_15ms_Det_v1_AIRFD_1_L1.zip,244263941,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_357_20352-V33--R_kickA_Bragg_15ms_Det_v1_AIRFD_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_357_tabs_to_pngs.csv,2020_357_tabs_to_pngs.csv,95878,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_357_20352-V33--R_kickA_Bragg_15ms_Det_v1_AIRFD_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_357_20352-V33--R_kickA_Bragg_15ms_Det_v1_AIRFD_2_L1.zip,2020_357_20352-V33--R_kickA_Bragg_15ms_Det_v1_AIRFD_2_L1.zip,249307452,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_357_20352-V33--R_kickA_Bragg_15ms_Det_v1_AIRFD_2_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_357_20352-V33--R_kickA_Bragg_15ms_Det_v1_AIRFD_3_L1.zip,2020_357_20352-V33--R_kickA_Bragg_15ms_Det_v1_AIRFD_3_L1.zip,238190490,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_357_20352-V33--R_kickA_Bragg_15ms_Det_v1_AIRFD_3_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_357_20352-V33--R_kickA_Bragg_15ms_Det_v1_AIRFD_4_L1.zip,2020_357_20352-V33--R_kickA_Bragg_15ms_Det_v1_AIRFD_4_L1.zip,149204888,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_357_20352-V33--R_kickA_Bragg_15ms_Det_v1_AIRFD_4_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_357_20354-V32--RDKC_prep1_slosh_HRC_v2_tHold_1_L1.zip,2020_357_20354-V32--RDKC_prep1_slosh_HRC_v2_tHold_1_L1.zip,188721820,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_357_20354-V32--RDKC_prep1_slosh_HRC_v2_tHold_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_364_201219_V32_3691183331_DKC_prep1_slosh_HRC_v2_tHold_1_L1.zip,2020_364_201219_V32_3691183331_DKC_prep1_slosh_HRC_v2_tHold_1_L1.zip,197835631,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_364_201219_V32_3691183331_DKC_prep1_slosh_HRC_v2_tHold_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_364_tabs_to_pngs.csv,2020_364_tabs_to_pngs.csv,37565,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_364_201219_V32_3691183331_DKC_prep1_slosh_HRC_v2_tHold_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_364_20354-V32--RDKC_prep1_slosh_HRC_v2_tHold_1_L1.zip,2020_364_20354-V32--RDKC_prep1_slosh_HRC_v2_tHold_1_L1.zip,59616764,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_364_20354-V32--RDKC_prep1_slosh_HRC_v2_tHold_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_365_201217_V33_3691092822_kickA_Bragg_25ms_tAIP_v1_tAIP1_1_L1.zip,2020_365_201217_V33_3691092822_kickA_Bragg_25ms_tAIP_v1_tAIP1_1_L1.zip,245571833,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_365_201217_V33_3691092822_kickA_Bragg_25ms_tAIP_v1_tAIP1_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_365_tabs_to_pngs.csv,2020_365_tabs_to_pngs.csv,98103,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_365_201217_V33_3691092822_kickA_Bragg_25ms_tAIP_v1_tAIP1_1_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_365_201217_V33_3691092822_kickA_Bragg_25ms_tAIP_v1_tAIP1_2_L1.zip,2020_365_201217_V33_3691092822_kickA_Bragg_25ms_tAIP_v1_tAIP1_2_L1.zip,243822450,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_365_201217_V33_3691092822_kickA_Bragg_25ms_tAIP_v1_tAIP1_2_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
psi-data/PSI-32/Raw Data/2020_365_201217_V33_3691092822_kickA_Bragg_25ms_tAIP_v1_tAIP1_3_L1.zip,2020_365_201217_V33_3691092822_kickA_Bragg_25ms_tAIP_v1_tAIP1_3_L1.zip,73184453,Legacy/CAL - Consortium for Ultracold Atoms in Space/2020_365_201217_V33_3691092822_kickA_Bragg_25ms_tAIP_v1_tAIP1_3_L1_ARCHIVE,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:22 GMT",1
