galaxy,weighting,level_Msun_pc2,theta_deg,R_kpc,filled
J0135-41,r10_t90,0.03,60.0,12.7174,1
J0135-41,r10_t90,0.03,65.0,12.9692,1
J0135-41,r10_t90,0.03,70.0,13.5872,1
J0135-41,r10_t90,0.03,75.0,16.0533,1
J0135-41,r10_t90,0.03,80.0,18.196,1
J0135-41,r10_t90,0.03,85.0,15.6813,1
J0135-41,r10_t90,0.03,90.0,11.5765,1
J0135-41,r10_t90,0.03,95.0,12.137,1
J0135-41,r10_t90,0.03,100.0,12.3054,1
J0135-41,r10_t90,0.03,105.0,11.3744,1
J0135-41,r10_t90,0.03,110.0,12.0534,1
J0135-41,r10_t90,0.03,115.0,11.2563,1
J0135-41,r10_t90,0.03,120.0,9.847,1
J0135-41,r10_t90,0.03,125.0,8.5514,1
J0135-41,r10_t90,0.03,130.0,9.3492,0
J0135-41,r10_t90,0.03,135.0,8.1901,1
J0135-41,r10_t90,0.03,140.0,2.8679,1
J0135-41,r10_t90,0.03,145.0,8.0573,1
J0135-41,r10_t90,0.03,150.0,6.5706,1
J0135-41,r10_t90,0.03,155.0,4.3856,1
J0135-41,r10_t90,0.03,160.0,7.4586,1
J0135-41,r10_t90,0.03,165.0,6.0871,1
J0135-41,r10_t90,0.03,170.0,7.2281,1
J0135-41,r10_t90,0.03,175.0,6.6305,1
J0135-41,r10_t90,0.03,180.0,6.0696,1
J0135-41,r10_t90,0.03,185.0,7.4004,1
J0135-41,r10_t90,0.03,190.0,6.9332,1
J0135-41,r10_t90,0.03,195.0,7.9494,1
J0135-41,r10_t90,0.03,200.0,7.6211,1
J0135-41,r10_t90,0.03,205.0,8.8048,1
J0135-41,r10_t90,0.03,210.0,8.6023,1
J0135-41,r10_t90,0.03,215.0,8.4636,1
J0135-41,r10_t90,0.03,220.0,9.7889,1
J0135-41,r10_t90,0.03,225.0,9.7489,1
J0135-41,r10_t90,0.03,230.0,11.1515,1
J0135-41,r10_t90,0.03,235.0,12.772,1
J0135-41,r10_t90,0.03,240.0,12.9549,1
J0135-41,r10_t90,0.03,245.0,13.443,1
J0135-41,r10_t90,0.03,250.0,14.0794,1
J0135-41,r10_t90,0.03,255.0,14.4473,1
J0135-41,r10_t90,0.03,260.0,13.5534,1
J0135-41,r10_t90,0.03,265.0,11.0458,1
J0135-41,r10_t90,0.03,270.0,12.0922,1
J0135-41,r10_t90,0.03,275.0,11.5661,1
J0135-41,r10_t90,0.03,280.0,12.8093,1
J0135-41,r10_t90,0.03,285.0,11.867,1
J0135-41,r10_t90,0.03,290.0,12.5414,1
J0135-41,r10_t90,0.03,295.0,12.4374,1
J0135-41,r10_t90,0.03,300.0,11.0274,1
J0135-41,r10_t90,0.03,305.0,10.469,1
J0135-41,r10_t90,0.03,310.0,4.75,1
J0135-41,r10_t90,0.03,315.0,9.3134,1
J0135-41,r10_t90,0.03,320.0,9.3492,0
J0135-41,r10_t90,0.03,325.0,8.3538,1
J0135-41,r10_t90,0.03,330.0,4.6193,1
J0135-41,r10_t90,0.03,335.0,6.9511,1
J0135-41,r10_t90,0.03,340.0,6.2495,1
J0135-41,r10_t90,0.03,345.0,4.8996,1
J0135-41,r10_t90,0.03,350.0,6.6903,1
J0135-41,r10_t90,0.03,355.0,6.0897,1
J0135-41,r10_t90,0.1,0.0,3.6862,1
J0135-41,r10_t90,0.1,5.0,5.0205,1
J0135-41,r10_t90,0.1,10.0,3.1804,1
J0135-41,r10_t90,0.1,15.0,4.5829,1
J0135-41,r10_t90,0.1,20.0,4.2378,1
J0135-41,r10_t90,0.1,25.0,6.7452,0
J0135-41,r10_t90,0.1,30.0,5.4492,1
J0135-41,r10_t90,0.1,35.0,2.5775,1
J0135-41,r10_t90,0.1,40.0,5.3137,1
J0135-41,r10_t90,0.1,45.0,5.2852,1
J0135-41,r10_t90,0.1,50.0,6.6646,1
J0135-41,r10_t90,0.1,55.0,6.7603,1
J0135-41,r10_t90,0.1,60.0,8.3291,1
J0135-41,r10_t90,0.1,65.0,8.5675,1
J0135-41,r10_t90,0.1,70.0,10.5517,1
J0135-41,r10_t90,0.1,75.0,10.921,1
J0135-41,r10_t90,0.1,80.0,11.3294,1
J0135-41,r10_t90,0.1,85.0,10.5313,1
J0135-41,r10_t90,0.1,90.0,9.3333,1
J0135-41,r10_t90,0.1,95.0,8.1978,1
J0135-41,r10_t90,0.1,100.0,8.7934,1
J0135-41,r10_t90,0.1,105.0,8.4694,1
J0135-41,r10_t90,0.1,110.0,6.2505,1
J0135-41,r10_t90,0.1,115.0,7.6651,1
J0135-41,r10_t90,0.1,120.0,5.5533,1
J0135-41,r10_t90,0.1,125.0,7.0475,1
J0135-41,r10_t90,0.1,130.0,6.7452,0
J0135-41,r10_t90,0.1,135.0,6.6689,1
J0135-41,r10_t90,0.1,140.0,2.8679,1
J0135-41,r10_t90,0.1,145.0,6.7452,0
J0135-41,r10_t90,0.1,150.0,5.8339,1
J0135-41,r10_t90,0.1,155.0,4.3856,1
J0135-41,r10_t90,0.1,160.0,3.6836,1
J0135-41,r10_t90,0.1,165.0,6.0871,1
J0135-41,r10_t90,0.1,170.0,4.807,1
J0135-41,r10_t90,0.1,175.0,2.3905,1
J0135-41,r10_t90,0.1,180.0,6.0696,1
J0135-41,r10_t90,0.1,185.0,5.5564,1
J0135-41,r10_t90,0.1,190.0,5.1054,1
J0135-41,r10_t90,0.1,195.0,6.5216,1
J0135-41,r10_t90,0.1,200.0,6.1767,1
J0135-41,r10_t90,0.1,205.0,7.3573,1
J0135-41,r10_t90,0.1,210.0,4.4634,1
J0135-41,r10_t90,0.1,215.0,7.1648,1
J0135-41,r10_t90,0.1,220.0,8.3918,1
J0135-41,r10_t90,0.1,225.0,8.3888,1
J0135-41,r10_t90,0.1,230.0,8.4545,1
J0135-41,r10_t90,0.1,235.0,9.9822,1
J0135-41,r10_t90,0.1,240.0,10.1732,1
J0135-41,r10_t90,0.1,245.0,10.4164,1
J0135-41,r10_t90,0.1,250.0,10.7083,1
J0135-41,r10_t90,0.1,255.0,9.7148,1
J0135-41,r10_t90,0.1,260.0,8.8477,1
J0135-41,r10_t90,0.1,265.0,9.3308,1
J0135-41,r10_t90,0.1,270.0,8.1474,1
J0135-41,r10_t90,0.1,275.0,9.304,1
J0135-41,r10_t90,0.1,280.0,9.9193,1
J0135-41,r10_t90,0.1,285.0,8.962,1
J0135-41,r10_t90,0.1,290.0,10.3243,1
J0135-41,r10_t90,0.1,295.0,9.5683,1
J0135-41,r10_t90,0.1,300.0,6.7302,1
J0135-41,r10_t90,0.1,305.0,8.9669,1
J0135-41,r10_t90,0.1,310.0,4.75,1
J0135-41,r10_t90,0.1,315.0,7.7921,1
J0135-41,r10_t90,0.1,320.0,6.7452,0
J0135-41,r10_t90,0.1,325.0,6.8508,1
J0135-41,r10_t90,0.1,330.0,4.6193,1
J0135-41,r10_t90,0.1,335.0,3.1724,1
J0135-41,r10_t90,0.1,340.0,5.5635,1
J0135-41,r10_t90,0.1,345.0,4.8996,1
J0135-41,r10_t90,0.1,350.0,4.2683,1
J0135-41,r10_t90,0.1,355.0,1.8496,1
J0135-41,r10_t90,0.3,0.0,3.6862,1
J0135-41,r10_t90,0.3,5.0,4.6193,0
J0135-41,r10_t90,0.3,10.0,3.1804,1
J0135-41,r10_t90,0.3,15.0,1.3551,1
J0135-41,r10_t90,0.3,20.0,2.7929,1
J0135-41,r10_t90,0.3,25.0,4.6193,0
J0135-41,r10_t90,0.3,30.0,4.009,1
J0135-41,r10_t90,0.3,35.0,2.5775,1
J0135-41,r10_t90,0.3,40.0,4.6193,0
J0135-41,r10_t90,0.3,45.0,3.917,1
J0135-41,r10_t90,0.3,50.0,1.1872,1
J0135-41,r10_t90,0.3,55.0,5.3657,1
J0135-41,r10_t90,0.3,60.0,5.5502,1
J0135-41,r10_t90,0.3,65.0,4.1663,1
J0135-41,r10_t90,0.3,70.0,7.5167,1
J0135-41,r10_t90,0.3,75.0,7.9005,1
J0135-41,r10_t90,0.3,80.0,6.6178,1
J0135-41,r10_t90,0.3,85.0,7.1021,1
J0135-41,r10_t90,0.3,90.0,5.3911,1
J0135-41,r10_t90,0.3,95.0,5.9399,1
J0135-41,r10_t90,0.3,100.0,6.5313,1
J0135-41,r10_t90,0.3,105.0,5.5645,1
J0135-41,r10_t90,0.3,110.0,6.2505,1
J0135-41,r10_t90,0.3,115.0,3.3585,1
J0135-41,r10_t90,0.3,120.0,5.5533,1
J0135-41,r10_t90,0.3,125.0,4.6193,0
J0135-41,r10_t90,0.3,130.0,4.6193,0
J0135-41,r10_t90,0.3,135.0,5.1479,1
J0135-41,r10_t90,0.3,140.0,2.8679,1
J0135-41,r10_t90,0.3,145.0,4.6193,0
J0135-41,r10_t90,0.3,150.0,0.6078,1
J0135-41,r10_t90,0.3,155.0,4.3856,1
J0135-41,r10_t90,0.3,160.0,3.6836,1
J0135-41,r10_t90,0.3,165.0,3.0105,1
J0135-41,r10_t90,0.3,170.0,4.6193,0
J0135-41,r10_t90,0.3,175.0,2.3905,1
J0135-41,r10_t90,0.3,180.0,4.2274,1
J0135-41,r10_t90,0.3,185.0,3.7138,1
J0135-41,r10_t90,0.3,190.0,1.8771,1
J0135-41,r10_t90,0.3,195.0,3.2973,1
J0135-41,r10_t90,0.3,200.0,4.7344,1
J0135-41,r10_t90,0.3,205.0,4.6193,0
J0135-41,r10_t90,0.3,210.0,4.4634,1
J0135-41,r10_t90,0.3,215.0,5.7327,1
J0135-41,r10_t90,0.3,220.0,5.653,1
J0135-41,r10_t90,0.3,225.0,2.9162,1
J0135-41,r10_t90,0.3,230.0,5.6751,1
J0135-41,r10_t90,0.3,235.0,4.6193,0
J0135-41,r10_t90,0.3,240.0,4.4034,1
J0135-41,r10_t90,0.3,245.0,4.6399,1
J0135-41,r10_t90,0.3,250.0,3.2814,1
J0135-41,r10_t90,0.3,255.0,4.9825,1
J0135-41,r10_t90,0.3,260.0,5.411,1
J0135-41,r10_t90,0.3,265.0,1.9744,1
J0135-41,r10_t90,0.3,270.0,5.9068,1
J0135-41,r10_t90,0.3,275.0,7.0419,1
J0135-41,r10_t90,0.3,280.0,5.4026,1
J0135-41,r10_t90,0.3,285.0,6.057,1
J0135-41,r10_t90,0.3,290.0,6.7338,1
J0135-41,r10_t90,0.3,295.0,5.2611,1
J0135-41,r10_t90,0.3,300.0,6.7302,1
J0135-41,r10_t90,0.3,305.0,0.9599,1
J0135-41,r10_t90,0.3,310.0,4.75,1
J0135-41,r10_t90,0.3,315.0,5.5104,1
J0135-41,r10_t90,0.3,320.0,4.6193,0
J0135-41,r10_t90,0.3,325.0,4.6193,0
J0135-41,r10_t90,0.3,330.0,4.6193,1
J0135-41,r10_t90,0.3,335.0,3.1724,1
J0135-41,r10_t90,0.3,340.0,4.6193,0
J0135-41,r10_t90,0.3,345.0,2.4827,1
J0135-41,r10_t90,0.3,350.0,4.6193,0
J0135-41,r10_t90,0.3,355.0,1.8496,1
J0309-41,r05_t00,0.01,0.0,6.1693,1
J0309-41,r05_t00,0.01,5.0,6.1236,1
J0309-41,r05_t00,0.01,10.0,5.9976,1
J0309-41,r05_t00,0.01,15.0,6.2656,1
J0309-41,r05_t00,0.01,20.0,122.4596,1
J0309-41,r05_t00,0.01,25.0,6.249,1
J0309-41,r05_t00,0.01,30.0,6.1126,1
J0309-41,r05_t00,0.01,35.0,6.0106,1
J0309-41,r05_t00,0.01,40.0,6.3419,1
J0309-41,r05_t00,0.01,45.0,6.7495,1
J0309-41,r05_t00,0.01,50.0,6.8005,1
J0309-41,r05_t00,0.01,55.0,7.0253,1
J0309-41,r05_t00,0.01,60.0,7.231,1
J0309-41,r05_t00,0.01,65.0,7.7402,1
J0309-41,r05_t00,0.01,70.0,7.914,1
J0309-41,r05_t00,0.01,75.0,8.4204,1
J0309-41,r05_t00,0.01,80.0,8.8912,1
J0309-41,r05_t00,0.01,85.0,10.0268,1
J0309-41,r05_t00,0.01,90.0,10.2477,1
J0309-41,r05_t00,0.01,95.0,10.5172,1
J0309-41,r05_t00,0.01,100.0,10.8951,1
J0309-41,r05_t00,0.01,105.0,11.5975,1
J0309-41,r05_t00,0.01,110.0,11.259,1
J0309-41,r05_t00,0.01,115.0,11.4864,1
J0309-41,r05_t00,0.01,120.0,13.2145,1
J0309-41,r05_t00,0.01,125.0,12.9384,1
J0309-41,r05_t00,0.01,130.0,13.2596,1
J0309-41,r05_t00,0.01,135.0,14.0367,1
J0309-41,r05_t00,0.01,140.0,14.2482,1
J0309-41,r05_t00,0.01,145.0,83.242,1
J0309-41,r05_t00,0.01,150.0,83.5208,1
J0309-41,r05_t00,0.01,155.0,14.952,1
J0309-41,r05_t00,0.01,160.0,15.7728,1
J0309-41,r05_t00,0.01,165.0,16.3116,1
J0309-41,r05_t00,0.01,170.0,16.7882,1
J0309-41,r05_t00,0.01,175.0,16.9419,1
J0309-41,r05_t00,0.01,180.0,17.6229,1
J0309-41,r05_t00,0.01,185.0,18.8909,1
J0309-41,r05_t00,0.01,190.0,18.9046,1
J0309-41,r05_t00,0.01,195.0,18.448,1
J0309-41,r05_t00,0.01,200.0,19.0676,1
J0309-41,r05_t00,0.01,205.0,19.158,1
J0309-41,r05_t00,0.01,210.0,17.5598,1
J0309-41,r05_t00,0.01,215.0,16.8799,1
J0309-41,r05_t00,0.01,220.0,17.1465,1
J0309-41,r05_t00,0.01,225.0,18.7675,1
J0309-41,r05_t00,0.01,230.0,18.8518,1
J0309-41,r05_t00,0.01,235.0,18.7753,1
J0309-41,r05_t00,0.01,240.0,18.3173,1
J0309-41,r05_t00,0.01,245.0,17.5026,1
J0309-41,r05_t00,0.01,250.0,15.5321,1
J0309-41,r05_t00,0.01,255.0,15.4176,1
J0309-41,r05_t00,0.01,260.0,15.3894,1
J0309-41,r05_t00,0.01,265.0,12.8875,1
J0309-41,r05_t00,0.01,270.0,11.6253,1
J0309-41,r05_t00,0.01,275.0,10.5388,1
J0309-41,r05_t00,0.01,280.0,10.683,1
J0309-41,r05_t00,0.01,285.0,10.6095,1
J0309-41,r05_t00,0.01,290.0,9.0259,1
J0309-41,r05_t00,0.01,295.0,8.9893,1
J0309-41,r05_t00,0.01,300.0,8.7113,1
J0309-41,r05_t00,0.01,305.0,7.3738,1
J0309-41,r05_t00,0.01,310.0,6.9304,1
J0309-41,r05_t00,0.01,315.0,6.7856,1
J0309-41,r05_t00,0.01,320.0,6.5345,1
J0309-41,r05_t00,0.01,325.0,6.4975,1
J0309-41,r05_t00,0.01,330.0,6.4044,1
J0309-41,r05_t00,0.01,335.0,6.1754,1
J0309-41,r05_t00,0.01,340.0,129.0293,1
J0309-41,r05_t00,0.01,345.0,128.2017,1
J0309-41,r05_t00,0.01,350.0,6.1271,1
J0309-41,r05_t00,0.01,355.0,6.2139,1
J0309-41,r05_t00,0.03,0.0,6.1693,1
J0309-41,r05_t00,0.03,5.0,5.9632,1
J0309-41,r05_t00,0.03,10.0,5.971,1
J0309-41,r05_t00,0.03,15.0,6.095,1
J0309-41,r05_t00,0.03,20.0,122.4596,1
J0309-41,r05_t00,0.03,25.0,6.1742,1
J0309-41,r05_t00,0.03,30.0,6.1126,1
J0309-41,r05_t00,0.03,35.0,6.0106,1
J0309-41,r05_t00,0.03,40.0,6.3419,1
J0309-41,r05_t00,0.03,45.0,6.5506,1
J0309-41,r05_t00,0.03,50.0,6.6462,1
J0309-41,r05_t00,0.03,55.0,7.0253,1
J0309-41,r05_t00,0.03,60.0,7.231,1
J0309-41,r05_t00,0.03,65.0,7.607,1
J0309-41,r05_t00,0.03,70.0,7.6143,1
J0309-41,r05_t00,0.03,75.0,8.4204,1
J0309-41,r05_t00,0.03,80.0,8.8912,1
J0309-41,r05_t00,0.03,85.0,10.0268,1
J0309-41,r05_t00,0.03,90.0,10.1733,1
J0309-41,r05_t00,0.03,95.0,10.2167,1
J0309-41,r05_t00,0.03,100.0,10.7214,1
J0309-41,r05_t00,0.03,105.0,11.3023,1
J0309-41,r05_t00,0.03,110.0,11.259,1
J0309-41,r05_t00,0.03,115.0,11.2079,1
J0309-41,r05_t00,0.03,120.0,12.9391,1
J0309-41,r05_t00,0.03,125.0,12.9384,1
J0309-41,r05_t00,0.03,130.0,13.0635,1
J0309-41,r05_t00,0.03,135.0,14.0367,1
J0309-41,r05_t00,0.03,140.0,14.2482,1
J0309-41,r05_t00,0.03,145.0,83.23,1
J0309-41,r05_t00,0.03,150.0,83.5128,1
J0309-41,r05_t00,0.03,155.0,14.8386,1
J0309-41,r05_t00,0.03,160.0,15.0279,1
J0309-41,r05_t00,0.03,165.0,16.2102,1
J0309-41,r05_t00,0.03,170.0,16.6447,1
J0309-41,r05_t00,0.03,175.0,16.7988,1
J0309-41,r05_t00,0.03,180.0,17.6042,1
J0309-41,r05_t00,0.03,185.0,18.8909,1
J0309-41,r05_t00,0.03,190.0,18.7572,1
J0309-41,r05_t00,0.03,195.0,18.448,1
J0309-41,r05_t00,0.03,200.0,18.7242,1
J0309-41,r05_t00,0.03,205.0,19.158,1
J0309-41,r05_t00,0.03,210.0,17.5101,1
J0309-41,r05_t00,0.03,215.0,16.8799,1
J0309-41,r05_t00,0.03,220.0,16.8029,1
J0309-41,r05_t00,0.03,225.0,17.815,1
J0309-41,r05_t00,0.03,230.0,18.8518,1
J0309-41,r05_t00,0.03,235.0,18.7753,1
J0309-41,r05_t00,0.03,240.0,18.2948,1
J0309-41,r05_t00,0.03,245.0,16.9803,1
J0309-41,r05_t00,0.03,250.0,15.0408,1
J0309-41,r05_t00,0.03,255.0,14.298,1
J0309-41,r05_t00,0.03,260.0,15.3894,1
J0309-41,r05_t00,0.03,265.0,12.8875,1
J0309-41,r05_t00,0.03,270.0,11.6253,1
J0309-41,r05_t00,0.03,275.0,10.5388,1
J0309-41,r05_t00,0.03,280.0,10.5127,1
J0309-41,r05_t00,0.03,285.0,10.3117,1
J0309-41,r05_t00,0.03,290.0,9.0099,1
J0309-41,r05_t00,0.03,295.0,8.6953,1
J0309-41,r05_t00,0.03,300.0,7.8577,1
J0309-41,r05_t00,0.03,305.0,7.1448,1
J0309-41,r05_t00,0.03,310.0,6.9304,1
J0309-41,r05_t00,0.03,315.0,6.7856,1
J0309-41,r05_t00,0.03,320.0,6.5345,1
J0309-41,r05_t00,0.03,325.0,6.4975,1
J0309-41,r05_t00,0.03,330.0,6.2302,1
J0309-41,r05_t00,0.03,335.0,6.1754,1
J0309-41,r05_t00,0.03,340.0,129.0293,1
J0309-41,r05_t00,0.03,345.0,128.2017,1
J0309-41,r05_t00,0.03,350.0,5.983,1
J0309-41,r05_t00,0.03,355.0,6.2139,1
J0309-41,r05_t00,0.1,0.0,5.9819,1
J0309-41,r05_t00,0.1,5.0,5.9632,1
J0309-41,r05_t00,0.1,10.0,5.8056,1
J0309-41,r05_t00,0.1,15.0,5.9245,1
J0309-41,r05_t00,0.1,20.0,122.3691,1
J0309-41,r05_t00,0.1,25.0,6.1742,1
J0309-41,r05_t00,0.1,30.0,5.7698,1
J0309-41,r05_t00,0.1,35.0,5.861,1
J0309-41,r05_t00,0.1,40.0,6.0135,1
J0309-41,r05_t00,0.1,45.0,6.0734,1
J0309-41,r05_t00,0.1,50.0,6.3402,1
J0309-41,r05_t00,0.1,55.0,6.645,1
J0309-41,r05_t00,0.1,60.0,6.8444,1
J0309-41,r05_t00,0.1,65.0,7.2229,1
J0309-41,r05_t00,0.1,70.0,7.4061,1
J0309-41,r05_t00,0.1,75.0,8.0304,1
J0309-41,r05_t00,0.1,80.0,8.5068,1
J0309-41,r05_t00,0.1,85.0,9.0555,1
J0309-41,r05_t00,0.1,90.0,9.8745,1
J0309-41,r05_t00,0.1,95.0,9.9678,1
J0309-41,r05_t00,0.1,100.0,10.5963,1
J0309-41,r05_t00,0.1,105.0,10.9854,1
J0309-41,r05_t00,0.1,110.0,10.966,1
J0309-41,r05_t00,0.1,115.0,11.2079,1
J0309-41,r05_t00,0.1,120.0,12.6648,1
J0309-41,r05_t00,0.1,125.0,12.3518,1
J0309-41,r05_t00,0.1,130.0,12.7262,1
J0309-41,r05_t00,0.1,135.0,13.0775,1
J0309-41,r05_t00,0.1,140.0,13.9029,1
J0309-41,r05_t00,0.1,145.0,83.1363,1
J0309-41,r05_t00,0.1,150.0,83.1483,1
J0309-41,r05_t00,0.1,155.0,14.6913,1
J0309-41,r05_t00,0.1,160.0,14.6557,1
J0309-41,r05_t00,0.1,165.0,16.0758,1
J0309-41,r05_t00,0.1,170.0,16.5019,1
J0309-41,r05_t00,0.1,175.0,16.686,1
J0309-41,r05_t00,0.1,180.0,17.4452,1
J0309-41,r05_t00,0.1,185.0,18.5625,1
J0309-41,r05_t00,0.1,190.0,18.5746,1
J0309-41,r05_t00,0.1,195.0,18.2777,1
J0309-41,r05_t00,0.1,200.0,18.4803,1
J0309-41,r05_t00,0.1,205.0,17.6122,1
J0309-41,r05_t00,0.1,210.0,17.4426,1
J0309-41,r05_t00,0.1,215.0,16.5401,1
J0309-41,r05_t00,0.1,220.0,16.4752,1
J0309-41,r05_t00,0.1,225.0,17.4557,1
J0309-41,r05_t00,0.1,230.0,17.8613,1
J0309-41,r05_t00,0.1,235.0,18.5437,1
J0309-41,r05_t00,0.1,240.0,17.3799,1
J0309-41,r05_t00,0.1,245.0,16.7258,1
J0309-41,r05_t00,0.1,250.0,14.6492,1
J0309-41,r05_t00,0.1,255.0,13.4588,1
J0309-41,r05_t00,0.1,260.0,13.0712,1
J0309-41,r05_t00,0.1,265.0,12.8875,1
J0309-41,r05_t00,0.1,270.0,10.9526,1
J0309-41,r05_t00,0.1,275.0,9.938,1
J0309-41,r05_t00,0.1,280.0,9.8256,1
J0309-41,r05_t00,0.1,285.0,9.7165,1
J0309-41,r05_t00,0.1,290.0,8.4583,1
J0309-41,r05_t00,0.1,295.0,8.4128,1
J0309-41,r05_t00,0.1,300.0,7.5968,1
J0309-41,r05_t00,0.1,305.0,6.8185,1
J0309-41,r05_t00,0.1,310.0,6.6825,1
J0309-41,r05_t00,0.1,315.0,6.2007,1
J0309-41,r05_t00,0.1,320.0,6.2477,1
J0309-41,r05_t00,0.1,325.0,6.4108,1
J0309-41,r05_t00,0.1,330.0,6.1293,1
J0309-41,r05_t00,0.1,335.0,5.8001,1
J0309-41,r05_t00,0.1,340.0,129.0293,1
J0309-41,r05_t00,0.1,345.0,128.087,1
J0309-41,r05_t00,0.1,350.0,5.8404,1
J0309-41,r05_t00,0.1,355.0,6.0157,1
J0309-41,r05_t00,0.3,0.0,5.3285,1
J0309-41,r05_t00,0.3,5.0,5.1514,1
J0309-41,r05_t00,0.3,10.0,5.1627,1
J0309-41,r05_t00,0.3,15.0,5.0734,1
J0309-41,r05_t00,0.3,20.0,122.2881,1
J0309-41,r05_t00,0.3,25.0,5.3154,1
J0309-41,r05_t00,0.3,30.0,5.5528,1
J0309-41,r05_t00,0.3,35.0,5.5224,1
J0309-41,r05_t00,0.3,40.0,5.5081,1
J0309-41,r05_t00,0.3,45.0,5.7156,1
J0309-41,r05_t00,0.3,50.0,5.817,1
J0309-41,r05_t00,0.3,55.0,5.9745,1
J0309-41,r05_t00,0.3,60.0,6.3203,1
J0309-41,r05_t00,0.3,65.0,6.4403,1
J0309-41,r05_t00,0.3,70.0,6.6224,1
J0309-41,r05_t00,0.3,75.0,6.9655,1
J0309-41,r05_t00,0.3,80.0,7.6304,1
J0309-41,r05_t00,0.3,85.0,8.1633,1
J0309-41,r05_t00,0.3,90.0,8.4645,1
J0309-41,r05_t00,0.3,95.0,9.3667,1
J0309-41,r05_t00,0.3,100.0,9.7007,1
J0309-41,r05_t00,0.3,105.0,9.9639,1
J0309-41,r05_t00,0.3,110.0,9.7868,1
J0309-41,r05_t00,0.3,115.0,10.0667,1
J0309-41,r05_t00,0.3,120.0,10.4387,1
J0309-41,r05_t00,0.3,125.0,10.5924,1
J0309-41,r05_t00,0.3,130.0,12.1395,1
J0309-41,r05_t00,0.3,135.0,12.1613,1
J0309-41,r05_t00,0.3,140.0,12.8097,1
J0309-41,r05_t00,0.3,145.0,82.9521,1
J0309-41,r05_t00,0.3,150.0,82.7686,1
J0309-41,r05_t00,0.3,155.0,13.799,1
J0309-41,r05_t00,0.3,160.0,14.0287,1
J0309-41,r05_t00,0.3,165.0,15.1062,1
J0309-41,r05_t00,0.3,170.0,15.2047,1
J0309-41,r05_t00,0.3,175.0,15.9407,1
J0309-41,r05_t00,0.3,180.0,16.4752,1
J0309-41,r05_t00,0.3,185.0,16.6188,1
J0309-41,r05_t00,0.3,190.0,17.0642,1
J0309-41,r05_t00,0.3,195.0,16.9358,1
J0309-41,r05_t00,0.3,200.0,16.7689,1
J0309-41,r05_t00,0.3,205.0,16.4099,1
J0309-41,r05_t00,0.3,210.0,16.2326,1
J0309-41,r05_t00,0.3,215.0,15.8608,1
J0309-41,r05_t00,0.3,220.0,15.7924,1
J0309-41,r05_t00,0.3,225.0,15.5517,1
J0309-41,r05_t00,0.3,230.0,14.6866,1
J0309-41,r05_t00,0.3,235.0,14.4151,1
J0309-41,r05_t00,0.3,240.0,13.8006,1
J0309-41,r05_t00,0.3,245.0,13.851,1
J0309-41,r05_t00,0.3,250.0,13.3504,1
J0309-41,r05_t00,0.3,255.0,12.6754,1
J0309-41,r05_t00,0.3,260.0,12.2055,1
J0309-41,r05_t00,0.3,265.0,10.8565,1
J0309-41,r05_t00,0.3,270.0,10.3562,1
J0309-41,r05_t00,0.3,275.0,9.3372,1
J0309-41,r05_t00,0.3,280.0,9.0593,1
J0309-41,r05_t00,0.3,285.0,8.2943,1
J0309-41,r05_t00,0.3,290.0,7.8908,1
J0309-41,r05_t00,0.3,295.0,7.2761,1
J0309-41,r05_t00,0.3,300.0,7.0173,1
J0309-41,r05_t00,0.3,305.0,6.2333,1
J0309-41,r05_t00,0.3,310.0,6.0503,1
J0309-41,r05_t00,0.3,315.0,5.6765,1
J0309-41,r05_t00,0.3,320.0,5.522,1
J0309-41,r05_t00,0.3,325.0,5.1956,1
J0309-41,r05_t00,0.3,330.0,5.0099,1
J0309-41,r05_t00,0.3,335.0,5.1619,1
J0309-41,r05_t00,0.3,340.0,128.9113,1
J0309-41,r05_t00,0.3,345.0,127.9729,1
J0309-41,r05_t00,0.3,350.0,5.056,1
J0309-41,r05_t00,0.3,355.0,5.0588,1
J0309-41,r05_t00,1.0,0.0,3.3689,1
J0309-41,r05_t00,1.0,5.0,3.3627,1
J0309-41,r05_t00,1.0,10.0,3.3832,1
J0309-41,r05_t00,1.0,15.0,3.4301,1
J0309-41,r05_t00,1.0,20.0,121.6831,1
J0309-41,r05_t00,1.0,25.0,3.9415,1
J0309-41,r05_t00,1.0,30.0,3.8867,1
J0309-41,r05_t00,1.0,35.0,3.6845,1
J0309-41,r05_t00,1.0,40.0,3.8425,1
J0309-41,r05_t00,1.0,45.0,4.0459,1
J0309-41,r05_t00,1.0,50.0,4.466,1
J0309-41,r05_t00,1.0,55.0,4.5437,1
J0309-41,r05_t00,1.0,60.0,4.8858,1
J0309-41,r05_t00,1.0,65.0,5.1406,1
J0309-41,r05_t00,1.0,70.0,5.1701,1
J0309-41,r05_t00,1.0,75.0,5.5107,1
J0309-41,r05_t00,1.0,80.0,6.1825,1
J0309-41,r05_t00,1.0,85.0,6.0924,1
J0309-41,r05_t00,1.0,90.0,6.2979,1
J0309-41,r05_t00,1.0,95.0,6.7153,1
J0309-41,r05_t00,1.0,100.0,7.4674,1
J0309-41,r05_t00,1.0,105.0,7.3508,1
J0309-41,r05_t00,1.0,110.0,8.0721,1
J0309-41,r05_t00,1.0,115.0,8.3597,1
J0309-41,r05_t00,1.0,120.0,9.0051,1
J0309-41,r05_t00,1.0,125.0,9.4196,1
J0309-41,r05_t00,1.0,130.0,9.4578,1
