sample_index,phi_accel_rad
785,1.3047401665066036
786,4.310598810367766
787,-8.130066766344267
788,4.182712901785799
789,-1.4906323844091702
790,-8.657948248256766
791,-3.2512031718905257
792,-11.188260372432676
793,-3.801022274235428
794,14.155427511496697
795,0.4611303162418404
796,-8.822033907250123
797,-3.9507907781136318
798,4.5249929120389085
799,8.106648984213967
800,3.5342802353030973
801,-1.6403012710445521
802,4.596542035586639
803,-8.978888140752227
804,5.489933202825284
805,-5.966391153863408
806,-6.47108387862355
807,15.957637973982111
808,-8.381476969458088
809,-8.818684177437238
810,2.6661775035006317
811,-5.138872844677514
812,-3.7094130037404054
813,2.9095256583087203
814,-10.706964963505989
815,4.9382561785685715
816,11.924112974620838
817,-0.7791695777311648
818,3.158169572198662
819,-4.377968852602181
820,-14.327718524015726
821,13.580279332366986
822,-2.1312595430324337
823,-0.20712582503648191
824,23.292605312795203
825,-18.890802871568933
826,-0.9061713181043045
827,4.155502461195034
828,-14.20457047086744
829,26.243570086978927
830,-5.5840685517892155
831,-19.768631917395737
832,17.750958586448842
833,-10.123770835795213
834,1.4747404892280445
835,10.954829434506314
836,-24.72731124352283
837,-9.925679564323573
838,27.616681935219823
839,-27.091681644749883
840,2.6208669753219436
841,12.59567430631274
842,-28.654280505952137
843,11.117099507232137
844,2.012769628839976
845,-20.467239298861585
846,13.801212151929692
847,-5.563122752443539
848,-6.013413051096768
849,15.476047197412408
850,-4.066925654928393
851,3.5660425510439193
852,12.59302678968203
853,-2.58822585035139
854,5.387401134513604
855,2.680785933803397
856,3.3396039651501774
857,4.8814156772753075
858,1.033226106812832
859,-10.8340915747243
860,14.004053941809753
861,9.697018863760396
862,-17.109621280694753
863,8.891845829548409
864,-1.4840114198420569
865,-6.774359640630831
866,3.746133391126792
867,-7.786946548550136
868,7.081132057704587
869,13.99840906761831
870,-7.263194271987534
871,-2.9682678043904747
872,2.808453170946586
873,-13.314318349341773
874,12.48387800504239
875,6.052102355011956
876,-16.340690568545888
877,10.549229749128259
878,-2.48672737577421
879,-6.103947725661779
880,3.8562695997953726
881,-2.499444095106314
882,-7.635187923638858
883,4.733022987988395
884,-6.297341635054769
885,2.4820348695456596
886,-2.3032264211331044
887,0.9552372577910642
888,-2.322978812833165
889,-4.081021793770902
890,2.1019718258059146
891,10.107134810310558
892,-7.5715683800891265
893,0.26246581339612834
894,-0.26146217451397785
895,5.6986242989343365
896,-1.5645951262279207
897,16.782310600127182
898,3.6965319290550624
899,-4.6116797427467935
900,-5.210459654022776
901,4.696970115672987
902,-6.944257370033775
903,-1.2945521047534385
904,9.089406965494566
905,-5.8781803464817
906,-1.4709748782697774
907,-3.695547698615272
908,2.0015805454148303
909,4.29652210491287
910,7.897928214154771
