# logmstar_GL_min[m]    logmstar_GL_min[n]    Radius[i](Mpc/h70)    Radius[j](Mpc/h70)    covariance(h70*M_sun/pc^2)^2    correlation    bias(1+K[m,i])(1+K[n,j])
1.059999999999999964e+01 8.500000000000000000e+00 4.126211390461415052e-01 5.608991823739490901e-01 1.987049544849901154e-03 4.589019445164044253e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.126211390461415052e-01 7.624618881985674168e-01 8.397245897275599971e-04 2.589054454797474342e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.126211390461415052e-01 1.036457440524030327e+00 7.529290796559731701e-04 3.095202588800204362e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.126211390461415052e-01 1.408915045649939968e+00 1.488273390837758993e-04 8.112473934111934541e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.126211390461415052e-01 1.915217671509155561e+00 4.494901814841628158e-05 3.276295444939819829e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 4.126211390461415052e-01 2.603463381689461009e+00 1.029927346360299932e-04 1.007187569405620627e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 5.608991823739490901e-01 3.539034586317788000e-02 -9.222123592206895974e-04 -1.914863133007402394e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 5.608991823739490901e-01 4.810809282451224134e-02 -1.047267485555428140e-04 -2.964018123842748854e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 5.608991823739490901e-01 6.539604343397804886e-02 3.616553083724590302e-04 1.389774549589533042e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 5.608991823739490901e-01 8.889652958014769568e-02 1.427878482173486406e-04 7.412408092453226331e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 5.608991823739490901e-01 1.208420656116956649e-01 2.869737639664954169e-04 2.013805173602317494e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 5.608991823739490901e-01 1.642674341762205836e-01 1.094152964092292473e-03 1.034731408336215207e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 5.608991823739490901e-01 2.232979864606629561e-01 1.166826027804284197e-03 1.488506448638644798e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 5.608991823739490901e-01 3.035415449656087006e-01 1.352520233896610047e-03 2.325671770157893264e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 5.608991823739490901e-01 4.126211390461415052e-01 1.933907151576329296e-03 4.473812992141748719e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 5.608991823739490901e-01 5.608991823739490901e-01 3.099321581702520288e-03 9.620531586270103519e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 5.608991823739490901e-01 7.624618881985674168e-01 2.001119623354135225e-03 8.292750366036879400e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 5.608991823739490901e-01 1.036457440524030327e+00 9.997267131305082478e-04 5.523794754361864914e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 5.608991823739490901e-01 1.408915045649939968e+00 2.796957516418018572e-04 2.049168610111120562e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 5.608991823739490901e-01 1.915217671509155561e+00 1.538256596069103362e-04 1.506998644895782670e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 5.608991823739490901e-01 2.603463381689461009e+00 1.165375190048080966e-04 1.531760136343852940e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 7.624618881985674168e-01 3.539034586317788000e-02 9.450492284399856753e-04 2.628041319757720533e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 7.624618881985674168e-01 4.810809282451224134e-02 2.619152819689657429e-04 9.927845990284500806e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 7.624618881985674168e-01 6.539604343397804886e-02 -1.794217375955813555e-05 -9.234120261962230214e-06 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 7.624618881985674168e-01 8.889652958014769568e-02 -7.036432385671547178e-05 -4.892057457607209750e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 7.624618881985674168e-01 1.208420656116956649e-01 -4.061134569380654485e-04 -3.816748965304227409e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 7.624618881985674168e-01 1.642674341762205836e-01 -4.165291678596306103e-04 -5.275528422615003788e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 7.624618881985674168e-01 2.232979864606629561e-01 -3.880766266160148837e-04 -6.630298127306013352e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 7.624618881985674168e-01 3.035415449656087006e-01 2.540082413598074773e-04 5.849562906928926914e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 7.624618881985674168e-01 4.126211390461415052e-01 8.590390483370497756e-04 2.661497547197386876e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 7.624618881985674168e-01 5.608991823739490901e-01 1.831969342154867722e-03 7.615906238729971099e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 7.624618881985674168e-01 7.624618881985674168e-01 2.782050562284791966e-03 1.544050562744306992e-02 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 7.624618881985674168e-01 1.036457440524030327e+00 1.632145998391107194e-03 1.207775453459141585e-02 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 7.624618881985674168e-01 1.408915045649939968e+00 6.548735062070790104e-04 6.425696416616393132e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 7.624618881985674168e-01 1.915217671509155561e+00 3.510656517350736381e-04 4.606206180758478340e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 7.624618881985674168e-01 2.603463381689461009e+00 1.570255206792813560e-04 2.764179201164858931e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.036457440524030327e+00 3.539034586317788000e-02 6.722554099571813411e-05 2.503682739579653549e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.036457440524030327e+00 4.810809282451224134e-02 -9.513694525560300360e-05 -4.829594042484901462e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.036457440524030327e+00 6.539604343397804886e-02 1.622683761563538438e-06 1.118462919183881137e-06 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.036457440524030327e+00 8.889652958014769568e-02 -3.521720787723776609e-04 -3.279149245569823565e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.036457440524030327e+00 1.208420656116956649e-01 2.521103617543379283e-05 3.173248940715028404e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.036457440524030327e+00 1.642674341762205836e-01 5.528342976816128391e-05 9.377406861076378571e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.036457440524030327e+00 2.232979864606629561e-01 1.379567599763715255e-04 3.156645326610184343e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.036457440524030327e+00 3.035415449656087006e-01 1.633532631112657928e-05 5.038144907323535547e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.036457440524030327e+00 4.126211390461415052e-01 3.763332608927440030e-04 1.561539593718610326e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.036457440524030327e+00 5.608991823739490901e-01 9.149988319100348750e-04 5.094377914552151651e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.036457440524030327e+00 7.624618881985674168e-01 1.615602403695802968e-03 1.200876156481309534e-02 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.036457440524030327e+00 1.036457440524030327e+00 2.377837615055819042e-03 2.356549785466369520e-02 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.036457440524030327e+00 1.408915045649939968e+00 1.382278412547501174e-03 1.816458751340868302e-02 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.036457440524030327e+00 1.915217671509155561e+00 5.735616601767204665e-04 1.007865034927737588e-02 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.036457440524030327e+00 2.603463381689461009e+00 1.992268579480889761e-04 4.696897367363377790e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.408915045649939968e+00 3.539034586317788000e-02 -1.733934063578044865e-04 -8.614058471921472290e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.408915045649939968e+00 4.810809282451224134e-02 7.188993960290505393e-04 4.868103361410497376e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.408915045649939968e+00 6.539604343397804886e-02 2.040024510549987469e-04 1.875656615271652109e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.408915045649939968e+00 8.889652958014769568e-02 1.153561947612496605e-04 1.432773141087167969e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.408915045649939968e+00 1.208420656116956649e-01 1.010132235429895425e-04 1.695984685081344671e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.408915045649939968e+00 1.642674341762205836e-01 4.151114154459326235e-05 9.392532459213633793e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.408915045649939968e+00 2.232979864606629561e-01 4.224797512729536967e-04 1.289492880024461011e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.408915045649939968e+00 3.035415449656087006e-01 4.210129154017762040e-04 1.732082231844569390e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.408915045649939968e+00 4.126211390461415052e-01 5.876312924976744359e-04 3.252486922973616117e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.408915045649939968e+00 5.608991823739490901e-01 7.138299953188880984e-04 5.301462087120669027e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.408915045649939968e+00 7.624618881985674168e-01 1.048780242203169221e-03 1.039868627632391414e-02 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.408915045649939968e+00 1.036457440524030327e+00 1.638812490428753071e-03 2.166476283686326332e-02 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.408915045649939968e+00 1.408915045649939968e+00 1.955064924460913917e-03 3.427057934907579845e-02 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.408915045649939968e+00 1.915217671509155561e+00 1.048502152032820779e-03 2.457660216296606026e-02 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.408915045649939968e+00 2.603463381689461009e+00 3.011640612737857196e-04 9.471016153763299472e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.915217671509155561e+00 3.539034586317788000e-02 5.081761848115346955e-05 3.376501043763964363e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.915217671509155561e+00 4.810809282451224134e-02 -3.586986060405993916e-04 -3.248618431145139330e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.915217671509155561e+00 6.539604343397804886e-02 -8.454444005842338527e-05 -1.039633685622028185e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.915217671509155561e+00 8.889652958014769568e-02 -4.711260736225384434e-06 -7.826200918348702999e-06 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.915217671509155561e+00 1.208420656116956649e-01 -6.995694712115104407e-05 -1.570912109555552339e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.915217671509155561e+00 1.642674341762205836e-01 -1.247167192992006125e-05 -3.774157755343752622e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.915217671509155561e+00 2.232979864606629561e-01 5.950475065165328827e-05 2.429081197901480828e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.915217671509155561e+00 3.035415449656087006e-01 8.506308755811934654e-05 4.680492709532025871e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.915217671509155561e+00 4.126211390461415052e-01 2.456804034489854481e-04 1.818689267687235945e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.915217671509155561e+00 5.608991823739490901e-01 4.991430132364195167e-04 4.957962141631893499e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.915217671509155561e+00 7.624618881985674168e-01 7.620943801592575334e-04 1.010601831217318100e-02 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.915217671509155561e+00 1.036457440524030327e+00 9.432267041465503378e-04 1.667700675458714740e-02 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.915217671509155561e+00 1.408915045649939968e+00 1.311881258440528945e-03 3.075616151422767841e-02 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.915217671509155561e+00 1.915217671509155561e+00 1.416260377105847549e-03 4.439897674956335555e-02 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 1.915217671509155561e+00 2.603463381689461009e+00 5.992176787844258898e-04 2.520318302002111030e-02 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.603463381689461009e+00 3.539034586317788000e-02 -3.346463335816945691e-04 -2.985453687798705685e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.603463381689461009e+00 4.810809282451224134e-02 -2.297182270180724841e-04 -2.793419484912815090e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.603463381689461009e+00 6.539604343397804886e-02 -2.286611042015257903e-05 -3.775367861374080583e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.603463381689461009e+00 8.889652958014769568e-02 1.152553910543436313e-04 2.570672721066757167e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.603463381689461009e+00 1.208420656116956649e-01 -3.661291074144828165e-05 -1.103893008921690938e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.603463381689461009e+00 1.642674341762205836e-01 1.072817294973417773e-05 4.359059777466041342e-05 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.603463381689461009e+00 2.232979864606629561e-01 -2.223270924833760473e-05 -1.218581185895538919e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.603463381689461009e+00 3.035415449656087006e-01 4.785024802852485366e-05 3.535137507909930305e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.603463381689461009e+00 4.126211390461415052e-01 2.410852416371114023e-05 2.396239925804487204e-04 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.603463381689461009e+00 5.608991823739490901e-01 7.595498800962483628e-05 1.012992422510217453e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.603463381689461009e+00 7.624618881985674168e-01 1.841244893325999401e-04 3.278344316735062967e-03 9.708287439144076547e-01
1.059999999999999964e+01 8.500000000000000000e+00 2.603463381689461009e+00 1.036457440524030327e+00 4.405323547173120450e-04 1.045806928697632504e-02 9.708287439144076547e-01
