project_code,legacy_id,obs_id,sci_prod_locator,pi,coIs,instrument_name,vla_configuration,obs_band,obs_start,obs_stop,proj_start,proj_stop,num_antennas,num_scans,dataproduct_type,data_rights,access_estsize,obs_release_date,cal_status,eb_id,distance_from_query,mjd_start,mjd_stop
AX4,AX4,AX4_1_50882.50115_50882.56110.exp,uid://VLA/execblock/a208f3fe-0ade-44da-a40e-bd938b9b5e59,E. Xanthopoulos,,VLA,A,"[""X""]",1998-03-10T12:01:38.997Z,1998-03-10T13:27:58.996Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,25,visibility,PUBLIC,12220416,1999-10-16T11:29:18.997Z,Do Not Calibrate,206180,5.048531e-06,50882.501146,50882.561099
AX4,AX4,AX4_1_50885.38899_50885.44883.exp,uid://VLA/execblock/0e855798-b229-4f51-aef0-a00ae61be18e,E. Xanthopoulos,,VLA,A,"[""X""]",1998-03-13T09:20:09.003Z,1998-03-13T10:46:18.998Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,25,visibility,PUBLIC,12380160,1999-10-16T11:29:18.997Z,Do Not Calibrate,207472,5.048531e-06,50885.388993,50885.448831
AX4,AX4,AX4_1_50891.33008_50891.39154.exp,uid://VLA/execblock/14d112b2-1463-45bc-95c3-ba042745dfc8,E. Xanthopoulos,,VLA,A,"[""X""]",1998-03-19T07:55:18.998Z,1998-03-19T09:23:49.004Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,25,visibility,PUBLIC,12752896,1999-10-16T11:29:18.997Z,Do Not Calibrate,206124,5.048531e-06,50891.330081,50891.391539
AX4,AX4,AX4_1_50894.40566_50894.46631.exp,uid://VLA/execblock/ac55f625-450e-451c-bae0-12d2b3f102e7,E. Xanthopoulos,,VLA,A,"[""X""]",1998-03-22T09:44:08.998Z,1998-03-22T11:11:29.002Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,25,visibility,PUBLIC,12326912,1999-10-16T11:29:18.997Z,Do Not Calibrate,202380,5.048531e-06,50894.40566,50894.466308
AX4,AX4,AX4_1_50899.55809_50899.61909.exp,uid://VLA/execblock/84638f65-c2da-450f-969a-6aca69b9dfb1,E. Xanthopoulos,,VLA,A,"[""X""]",1998-03-27T13:23:39.001Z,1998-03-27T14:51:28.995Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,25,visibility,PUBLIC,11526144,1999-10-16T11:29:18.997Z,Do Not Calibrate,203746,5.048531e-06,50899.55809,50899.619086
AX4,AX4,AX4_1_50902.23865_50902.36029.exp,uid://VLA/execblock/2aa3f5ee-4a1c-4711-ab40-1c8019938089,E. Xanthopoulos,,VLA,A,"[""X""]",1998-03-30T05:43:38.997Z,1998-03-30T08:38:49.004Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,52,visibility,PUBLIC,24707072,1999-10-16T11:29:18.997Z,Do Not Calibrate,202632,5.048531e-06,50902.238646,50902.360289
AX4,AX4,AX4_1_50904.42024_50904.45994.exp,uid://VLA/execblock/e26b7476-4a43-423a-915a-02d987ac6190,E. Xanthopoulos,,VLA,A,"[""X""]",1998-04-01T10:05:09.003Z,1998-04-01T11:02:18.997Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,16,visibility,PUBLIC,8040448,1999-10-16T11:29:18.997Z,Do Not Calibrate,207051,5.048531e-06,50904.420243,50904.459942
AX4,AX4,AX4_1_50907.66064_50907.70080.exp,uid://VLA/execblock/a540cb5e-b4cd-433b-9082-65afb350e841,E. Xanthopoulos,,VLA,A,"[""X""]",1998-04-04T15:51:19.002Z,1998-04-04T16:49:08.999Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,17,visibility,PUBLIC,7892992,1999-10-16T11:29:18.997Z,Do Not Calibrate,209426,5.048531e-06,50907.660637,50907.700799
AX4,AX4,AX4_1_50909.42730_50909.48865.exp,uid://VLA/execblock/9387af89-1851-4e4d-8905-5478a85670a2,E. Xanthopoulos,,VLA,A,"[""X""]",1998-04-06T10:15:18.996Z,1998-04-06T11:43:38.997Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,26,visibility,PUBLIC,12566528,1999-10-16T11:29:18.997Z,Do Not Calibrate,209147,5.048531e-06,50909.427303,50909.488646
AX4,AX4,AX4_1_50912.35693_50912.41654.exp,uid://VLA/execblock/8328827f-5e31-4436-b620-f1252c208f00,E. Xanthopoulos,,VLA,A,"[""X""]",1998-04-09T08:33:59.002Z,1998-04-09T09:59:49.004Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,25,visibility,PUBLIC,12087296,1999-10-16T11:29:18.997Z,Do Not Calibrate,211331,5.048531e-06,50912.356933,50912.416539
AX4,AX4,AX4_1_50914.28922_50914.34929.exp,uid://VLA/execblock/d1a31315-0b30-4720-9892-d63b77d6b028,E. Xanthopoulos,,VLA,A,"[""X""]",1998-04-11T06:56:28.996Z,1998-04-11T08:22:59.001Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,25,visibility,PUBLIC,12486656,1999-10-16T11:29:18.997Z,Do Not Calibrate,213436,5.048531e-06,50914.289224,50914.349294
AX4,AX4,AX4_1_50915.26457_50915.30462.exp,uid://VLA/execblock/70b7919b-9d1d-47f5-ba59-af34f40b4065,E. Xanthopoulos,,VLA,A,"[""X""]",1998-04-12T06:20:59.003Z,1998-04-12T07:18:39.003Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,17,visibility,PUBLIC,8386560,1999-10-16T11:29:18.997Z,Do Not Calibrate,210589,5.048531e-06,50915.264572,50915.304618
AX4,AX4,AX4_1_50921.31237_50921.37082.exp,uid://VLA/execblock/c20cb59a-a64f-4447-88a9-aa6808dcc087,E. Xanthopoulos,,VLA,A,"[""X""]",1998-04-18T07:29:49.001Z,1998-04-18T08:53:59.003Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,25,visibility,PUBLIC,12007424,1999-10-16T11:29:18.997Z,Do Not Calibrate,203851,5.048531e-06,50921.312373,50921.370822
AX4,AX4,AX4_1_50923.32730_50923.38645.exp,uid://VLA/execblock/419f9c64-5dda-4c49-a168-88c3fe09351b,E. Xanthopoulos,,VLA,A,"[""X""]",1998-04-20T07:51:18.996Z,1998-04-20T09:16:29.003Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,25,visibility,PUBLIC,11954176,1999-10-16T11:29:18.997Z,Do Not Calibrate,203047,5.048531e-06,50923.327303,50923.386447
AX4,AX4,AX4_1_50925.36272_50925.42314.exp,uid://VLA/execblock/c7821b7e-8674-4df8-a13b-37e3701b2789,E. Xanthopoulos,,VLA,A,"[""X""]",1998-04-22T08:42:18.999Z,1998-04-22T10:09:19.002Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,25,visibility,PUBLIC,12167168,1999-10-16T11:29:18.997Z,Do Not Calibrate,210076,5.048531e-06,50925.36272,50925.423137
AX4,AX4,AX4_1_50928.25196_50928.33147.exp,uid://VLA/execblock/a78a03d0-8453-4dc0-b7e7-900ac7926ec9,E. Xanthopoulos,,VLA,A,"[""X""]",1998-04-25T06:02:48.998Z,1998-04-25T07:57:18.999Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,35,visibility,PUBLIC,16586752,1999-10-16T11:29:18.997Z,Do Not Calibrate,207780,5.048531e-06,50928.251956,50928.33147
AX4,AX4,AX4_1_50931.26411_50931.32360.exp,uid://VLA/execblock/3e32a5c3-0ac2-4dd5-8a9b-1851dfd725d8,E. Xanthopoulos,,VLA,A,"[""X""]",1998-04-28T06:20:19Z,1998-04-28T07:45:58.996Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,25,visibility,PUBLIC,12273664,1999-10-16T11:29:18.997Z,Do Not Calibrate,208022,5.048531e-06,50931.264109,50931.323599
AX4,AX4,AX4_1_50933.23668_50933.27684.exp,uid://VLA/execblock/c3658403-d29b-4295-adb6-4b60a5d45d3e,E. Xanthopoulos,,VLA,A,"[""X""]",1998-04-30T05:40:48.996Z,1998-04-30T06:38:39.001Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,17,visibility,PUBLIC,8333312,1999-10-16T11:29:18.997Z,Do Not Calibrate,212445,5.048531e-06,50933.236678,50933.27684
AX4,AX4,AX4_1_50933.61075_50933.65045.exp,uid://VLA/execblock/c8784218-e458-4700-a3d4-a12121a50cd6,E. Xanthopoulos,,VLA,A,"[""X""]",1998-04-30T14:39:28.998Z,1998-04-30T15:36:39Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,17,visibility,PUBLIC,8093696,1999-10-16T11:29:18.997Z,Do Not Calibrate,209335,5.048531e-06,50933.610752,50933.650451
AX4,AX4,AX4_1_50934.38101_50934.44038.exp,uid://VLA/execblock/5c50719b-c7d0-4a47-890f-c41eedbe10e3,E. Xanthopoulos,,VLA,A,"[""X""]",1998-05-01T09:08:38.996Z,1998-05-01T10:34:08.996Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,25,visibility,PUBLIC,11980800,1999-10-16T11:29:18.997Z,Do Not Calibrate,212470,5.048531e-06,50934.381007,50934.440382
AX4,AX4,AX4_1_50937.33054_50937.39050.exp,uid://VLA/execblock/ff8f47ed-190c-492b-b5cc-fc85b9b3f20d,E. Xanthopoulos,,VLA,A,"[""X""]",1998-05-04T07:55:59.001Z,1998-05-04T09:22:19.001Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,25,visibility,PUBLIC,12087296,1999-10-16T11:29:18.997Z,Do Not Calibrate,210644,5.048531e-06,50937.330544,50937.390498
AX4,AX4,AX4_1_50945.28691_50945.34802.exp,uid://VLA/execblock/f9300166-6913-4ede-9237-cdb499921f37,E. Xanthopoulos,,VLA,A,"[""X""]",1998-05-12T06:53:08.998Z,1998-05-12T08:21:08.997Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,27,visibility,PUBLIC,12034048,1999-10-16T11:29:18.997Z,Do Not Calibrate,209329,5.048531e-06,50945.28691,50945.348021
AX4,AX4,AX4_1_50948.42360_50948.48529.exp,uid://VLA/execblock/7cc36789-8022-4b7b-8c98-92c5c3d0d09a,E. Xanthopoulos,,VLA,A,"[""X""]",1998-05-15T10:09:58.996Z,1998-05-15T11:38:49.004Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,27,visibility,PUBLIC,11403264,1999-10-16T11:29:18.997Z,Do Not Calibrate,211212,5.048531e-06,50948.423599,50948.485289
AX4,AX4,AX4_1_50950.41793_50950.45890.exp,uid://VLA/execblock/ce18677c-0030-44b1-a235-7e6aeea94c5c,E. Xanthopoulos,,VLA,A,"[""X""]",1998-05-17T10:01:48.996Z,1998-05-17T11:00:49.003Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,17,visibility,PUBLIC,7569408,1999-10-16T11:29:18.997Z,Do Not Calibrate,211872,5.048531e-06,50950.417928,50950.4589
AX4,AX4,AX4_1_50954.13286_50954.21955.exp,uid://VLA/execblock/812e4f3d-1e17-4601-8c2d-2980de5a3441,E. Xanthopoulos,,VLA,A,"[""X""]",1998-05-21T03:11:19Z,1998-05-21T05:16:08.999Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,36,visibility,PUBLIC,16932864,1999-10-16T11:29:18.997Z,Do Not Calibrate,203905,5.048531e-06,50954.132859,50954.219549
AX4,AX4,AX4_1_50958.12696_50958.22904.exp,uid://VLA/execblock/3c6276b9-688d-4093-98f9-a1b402305ec8,E. Xanthopoulos,,VLA,A,"[""X""]",1998-05-25T03:02:48.998Z,1998-05-25T05:29:49.004Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,44,visibility,PUBLIC,20393984,1999-10-16T11:29:18.997Z,Do Not Calibrate,211697,5.048531e-06,50958.126956,50958.229039
AX4,AX4,AX4_1_50959.39374_50959.45520.exp,uid://VLA/execblock/29b72977-4907-4bc2-aef2-26a509fccdd3,E. Xanthopoulos,,VLA,A,"[""X""]",1998-05-26T09:26:58.997Z,1998-05-26T10:55:29.003Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,27,visibility,PUBLIC,12273664,1999-10-16T11:29:18.997Z,Do Not Calibrate,211186,5.048531e-06,50959.393738,50959.455197
AX4,AX4,AX4_1_50963.15531_50963.21527.exp,uid://VLA/execblock/deff7381-d69e-4e02-9a5e-964de19c8b2a,E. Xanthopoulos,,VLA,A,"[""X""]",1998-05-30T03:43:38.999Z,1998-05-30T05:09:58.999Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,27,visibility,PUBLIC,12034048,1999-10-16T11:29:18.997Z,Do Not Calibrate,206278,5.048531e-06,50963.155312,50963.215266
AX4,AX4,AX4_1_50965.16990_50965.23089.exp,uid://VLA/execblock/da96a6f6-05eb-44f7-a444-ecf8bc17f0ea,E. Xanthopoulos,,VLA,A->BnA,"[""X""]",1998-06-01T04:04:38.997Z,1998-06-01T05:32:28.999Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,27,visibility,PUBLIC,12300288,1999-10-16T11:29:18.997Z,Do Not Calibrate,213568,5.048531e-06,50965.169896,50965.230891
AX4,AX4,AX4_1_50969.22140_50969.26156.exp,uid://VLA/execblock/97f19583-1473-4ed7-bbec-7d3c777529a0,E. Xanthopoulos,,VLA,A->BnA,"[""X""]",1998-06-05T05:18:49.003Z,1998-06-05T06:16:39Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,20,visibility,PUBLIC,6213632,1999-10-16T11:29:18.997Z,Do Not Calibrate,209210,5.048531e-06,50969.2214,50969.261563
AX4,AX4,AX4_1_50973.16978_50973.20913.exp,uid://VLA/execblock/caff1b76-ebe3-41cc-a431-bf384647e675,E. Xanthopoulos,,VLA,BnA,"[""X""]",1998-06-09T04:04:29Z,1998-06-09T05:01:08.996Z,1998-02-13T12:40:08.996Z,1998-10-16T11:29:18.997Z,0,20,visibility,PUBLIC,7641088,1999-10-16T11:29:18.997Z,Do Not Calibrate,205807,5.048531e-06,50973.16978,50973.209132
BF019,BF019,VLBA_VSN000835_file3.uvfits,uid://vlba/correlation/7b1bad2e-74e4-42aa-9e45-d49c62c71c10,VLBA Operations,,VLBA,,"[""C"",""L""]",1996-04-12T03:00:11.080Z,1996-04-12T06:11:28.793Z,1996-04-12T03:00:11.080Z,1996-04-12T16:10:58.358Z,0,52,correlation,PUBLIC,299520000,1997-04-26T16:10:58.358Z,Do Not Calibrate,269232,1.060124e-05,50185.125128,50185.257972
BF019,BF019,VLBA_VSN000829_file17.uvfits,uid://vlba/correlation/79d19985-c229-4c8e-a383-7e423f0a501c,VLBA Operations,,VLBA,,"[""C"",""L""]",1996-04-12T03:00:13.177Z,1996-04-12T06:11:28.793Z,1996-04-12T03:00:11.080Z,1996-04-12T16:10:58.358Z,0,52,correlation,PUBLIC,301305600,1997-04-26T16:10:58.358Z,Do Not Calibrate,265079,1.060124e-05,50185.125153,50185.257972
BF019,BF019,VLBA_VSN000830_file1.uvfits,uid://vlba/correlation/41248bb1-f705-4f3d-adb0-cf37c8dca375,VLBA Operations,,VLBA,,"[""C"",""L""]",1996-04-12T06:11:41.638Z,1996-04-12T09:20:58.765Z,1996-04-12T03:00:11.080Z,1996-04-12T16:10:58.358Z,0,54,correlation,PUBLIC,319536000,1997-04-26T16:10:58.358Z,Do Not Calibrate,275524,1.060124e-05,50185.258121,50185.389569
BF019,BF019,VLBA_VSN000835_file4.uvfits,uid://vlba/correlation/27e809f7-da65-4945-81f5-364022090d6c,VLBA Operations,,VLBA,,"[""C"",""L""]",1996-04-12T06:11:41.638Z,1996-04-12T09:20:58.765Z,1996-04-12T03:00:11.080Z,1996-04-12T16:10:58.358Z,0,54,correlation,PUBLIC,319766400,1997-04-26T16:10:58.358Z,Do Not Calibrate,273040,1.060124e-05,50185.258121,50185.389569
BF019,BF019,VLBA_VSN000830_file2.uvfits,uid://vlba/correlation/33ad572f-5bf9-4842-9f11-acf73b2c4288,VLBA Operations,,VLBA,,"[""C"",""L""]",1996-04-12T09:41:15.899Z,1996-04-12T12:48:29.294Z,1996-04-12T03:00:11.080Z,1996-04-12T16:10:58.358Z,0,52,correlation,PUBLIC,318124800,1997-04-26T16:10:58.358Z,Do Not Calibrate,274148,1.060124e-05,50185.403656,50185.533672
BF019,BF019,VLBA_VSN000835_file6.uvfits,uid://vlba/correlation/eeef3cca-07d7-44c1-b285-82421b33a155,VLBA Operations,,VLBA,,"[""C"",""L""]",1996-04-12T09:41:27.434Z,1996-04-12T12:48:29.294Z,1996-04-12T03:00:11.080Z,1996-04-12T16:10:58.358Z,0,52,correlation,PUBLIC,319305600,1997-04-26T16:10:58.358Z,Do Not Calibrate,263807,1.060124e-05,50185.40379,50185.533672
BF019,BF019,VLBA_VSN000830_file4.uvfits,uid://vlba/correlation/cf05c2a1-e026-46a5-a110-c827cc1803b3,VLBA Operations,,VLBA,,"[""L""]",1996-04-12T12:48:46.071Z,1996-04-12T15:57:59.004Z,1996-04-12T03:00:11.080Z,1996-04-12T16:10:58.358Z,0,54,correlation,PUBLIC,310723200,1997-04-26T16:10:58.358Z,Do Not Calibrate,273194,1.060124e-05,50185.533867,50185.665266
BF019,BF019,VLBA_VSN000835_file7.uvfits,uid://vlba/correlation/98e0b3c9-3bb8-4797-b4db-2cb05e64b910,VLBA Operations,,VLBA,,"[""L""]",1996-04-12T12:48:47.120Z,1996-04-12T15:57:59.004Z,1996-04-12T03:00:11.080Z,1996-04-12T16:10:58.358Z,0,54,correlation,PUBLIC,305164800,1997-04-26T16:10:58.358Z,Do Not Calibrate,274949,1.060124e-05,50185.533879,50185.665266
BF067,BF067,VLBA_VSN004193_file1.uvfits,uid://vlba/correlation/8552e659-8d54-4683-a39c-6808d1b2d9e5,VLBA Operations,,VLBA,,"[""X""]",2001-05-01T05:15:07.135Z,2001-05-01T05:58:59.586Z,2001-02-08T13:02:13.999Z,2001-05-01T15:56:58.711Z,0,23,correlation,PUBLIC,360892800,2002-05-15T15:56:58.711Z,Do Not Calibrate,280972,1.060124e-05,52030.218833,52030.249301
BF067,BF067,VLBA_VSN004193_file2.uvfits,uid://vlba/correlation/49a3945a-8168-4de2-8731-cb0ff612636a,VLBA Operations,,VLBA,,"[""X""]",2001-05-01T06:39:07.116Z,2001-05-01T07:27:59.459Z,2001-02-08T13:02:13.999Z,2001-05-01T15:56:58.711Z,0,21,correlation,PUBLIC,356544000,2002-05-15T15:56:58.711Z,Do Not Calibrate,284480,1.060124e-05,52030.277166,52030.311105
BF067,BF067,VLBA_VSN004192_file11.uvfits,uid://vlba/correlation/2b41d668-198d-4958-ae27-f317526ad81a,VLBA Operations,,VLBA,,"[""X""]",2001-05-01T07:50:08.005Z,2001-05-01T08:09:59.711Z,2001-02-08T13:02:13.999Z,2001-05-01T15:56:58.711Z,0,10,correlation,PUBLIC,164448000,2002-05-15T15:56:58.711Z,Do Not Calibrate,287919,1.060124e-05,52030.326482,52030.340274
BF067,BF067,VLBA_VSN004192_file12.uvfits,uid://vlba/correlation/bae88cbe-3f5a-4ebc-b155-9a759534db48,VLBA Operations,,VLBA,,"[""X""]",2001-05-01T08:10:07.576Z,2001-05-01T08:36:59.237Z,2001-02-08T13:02:13.999Z,2001-05-01T15:56:58.711Z,0,9,correlation,PUBLIC,179366400,2002-05-15T15:56:58.711Z,Do Not Calibrate,330823,1.060124e-05,52030.340365,52030.359019
BF067,BF067,VLBA_VSN004192_file13.uvfits,uid://vlba/correlation/c02ad765-d35d-4eb6-9724-7f5402e370ee,VLBA Operations,,VLBA,,"[""X""]",2001-05-01T09:12:07.923Z,2001-05-01T09:19:37.238Z,2001-02-08T13:02:13.999Z,2001-05-01T15:56:58.711Z,0,4,correlation,PUBLIC,56505600,2002-05-15T15:56:58.711Z,Do Not Calibrate,342078,1.060124e-05,52030.383425,52030.388625
BF067,BF067,VLBA_VSN004192_file14.uvfits,uid://vlba/correlation/3c60ffbc-379c-497b-a810-5ab91d8c0741,VLBA Operations,,VLBA,,"[""X""]",2001-05-01T09:19:45.627Z,2001-05-01T09:55:59.325Z,2001-02-08T13:02:13.999Z,2001-05-01T15:56:58.711Z,0,20,correlation,PUBLIC,296352000,2002-05-15T15:56:58.711Z,Do Not Calibrate,335807,1.060124e-05,52030.388723,52030.413881
BF067,BF067,VLBA_VSN004192_file15.uvfits,uid://vlba/correlation/9f598f2d-9d40-4585-9672-971697b6f69a,VLBA Operations,,VLBA,,"[""X""]",2001-05-01T10:31:06.962Z,2001-05-01T10:51:12.301Z,2001-02-08T13:02:13.999Z,2001-05-01T15:56:58.711Z,0,10,correlation,PUBLIC,164160000,2002-05-15T15:56:58.711Z,Do Not Calibrate,328689,1.060124e-05,52030.438275,52030.452226
BF067,BF067,VLBA_VSN004192_file16.uvfits,uid://vlba/correlation/14aaef9a-510e-4a71-8f35-a082373ca6aa,VLBA Operations,,VLBA,,"[""X""]",2001-05-01T10:51:20.689Z,2001-05-01T10:55:05.609Z,2001-02-08T13:02:13.999Z,2001-05-01T15:56:58.711Z,0,3,correlation,PUBLIC,30585600,2002-05-15T15:56:58.711Z,Do Not Calibrate,335005,1.060124e-05,52030.452323,52030.454926
BF067,BF067,VLBA_VSN004193_file3.uvfits,uid://vlba/correlation/476e8065-8d0c-4d6f-880a-b4c76a89e52d,VLBA Operations,,VLBA,,"[""X""]",2001-05-01T10:55:13.997Z,2001-05-01T11:14:59.412Z,2001-02-08T13:02:13.999Z,2001-05-01T15:56:58.711Z,0,11,correlation,PUBLIC,161942400,2002-05-15T15:56:58.711Z,Do Not Calibrate,271101,1.060124e-05,52030.455023,52030.468743
BF067,BF067,VLBA_VSN004192_file17.uvfits,uid://vlba/correlation/8436fb12-24e4-4021-b718-e609918f1e47,VLBA Operations,,VLBA,,"[""X""]",2001-05-01T11:50:07.575Z,2001-05-01T11:53:00.590Z,2001-02-08T13:02:13.999Z,2001-05-01T15:56:58.711Z,0,2,correlation,PUBLIC,21772800,2002-05-15T15:56:58.711Z,Do Not Calibrate,328650,1.060124e-05,52030.493143,52030.495146
BF067,BF067,VLBA_VSN004193_file4.uvfits,uid://vlba/correlation/d1c5cc80-2b77-41bf-8575-5034eecb78db,VLBA Operations,,VLBA,,"[""X""]",2001-05-01T11:53:08.978Z,2001-05-01T11:54:05.601Z,2001-02-08T13:02:13.999Z,2001-05-01T15:56:58.711Z,0,1,correlation,PUBLIC,6912000,2002-05-15T15:56:58.711Z,Do Not Calibrate,281979,1.060124e-05,52030.495243,52030.495898
BF067,BF067,VLBA_VSN004193_file5.uvfits,uid://vlba/correlation/a1c8750a-e255-4b1a-aefb-6ebbf2dc302e,VLBA Operations,,VLBA,,"[""X""]",2001-05-01T11:54:13.990Z,2001-05-01T12:15:35.350Z,2001-02-08T13:02:13.999Z,2001-05-01T15:56:58.711Z,0,12,correlation,PUBLIC,177091200,2002-05-15T15:56:58.711Z,Do Not Calibrate,278098,1.060124e-05,52030.495995,52030.510826
BF067,BF067,VLBA_VSN004193_file6.uvfits,uid://vlba/correlation/01de2389-dd3a-4727-883e-42ddabfa79fd,VLBA Operations,,VLBA,,"[""X""]",2001-05-01T12:15:43.738Z,2001-05-01T12:38:59.393Z,2001-02-08T13:02:13.999Z,2001-05-01T15:56:58.711Z,0,8,correlation,PUBLIC,150220800,2002-05-15T15:56:58.711Z,Do Not Calibrate,293096,1.060124e-05,52030.510923,52030.527076
BF067,BF067,VLBA_VSN004193_file7.uvfits,uid://vlba/correlation/63e911b7-1806-4e88-8793-ee561eead3ab,VLBA Operations,,VLBA,,"[""X""]",2001-05-01T13:14:06.507Z,2001-05-01T13:40:59.216Z,2001-02-08T13:02:13.999Z,2001-05-01T15:56:58.711Z,0,10,correlation,PUBLIC,178876800,2002-05-15T15:56:58.711Z,Do Not Calibrate,290394,1.060124e-05,52030.551464,52030.57013
BF067,BF067,VLBA_VSN004193_file8.uvfits,uid://vlba/correlation/c823b9e4-8753-4f1d-a748-bb9b045c2f8e,VLBA Operations,,VLBA,,"[""X""]",2001-05-01T14:11:06.961Z,2001-05-01T14:27:59.362Z,2001-02-08T13:02:13.999Z,2001-05-01T15:56:58.711Z,0,10,correlation,PUBLIC,127843200,2002-05-15T15:56:58.711Z,Do Not Calibrate,281338,1.060124e-05,52030.591053,52030.60277
BF067,BF067,VLBA_VSN004193_file9.uvfits,uid://vlba/correlation/6098561a-b71d-4c15-8a87-bcc5050d2e3b,VLBA Operations,,VLBA,,"[""X""]",2001-05-01T14:28:07.750Z,2001-05-01T14:32:59.254Z,2001-02-08T13:02:13.999Z,2001-05-01T15:56:58.711Z,0,3,correlation,PUBLIC,35769600,2002-05-15T15:56:58.711Z,Do Not Calibrate,271020,1.060124e-05,52030.602867,52030.606241
BF067,BF067,VLBA_VSN004193_file10.uvfits,uid://vlba/correlation/a9137ff0-8f3b-4e7f-8d8a-4d36c84077d9,VLBA Operations,,VLBA,,"[""X""]",2001-05-01T15:13:07.309Z,2001-05-01T15:56:58.711Z,2001-02-08T13:02:13.999Z,2001-05-01T15:56:58.711Z,0,23,correlation,PUBLIC,299232000,2002-05-15T15:56:58.711Z,Do Not Calibrate,293160,1.060124e-05,52030.634112,52030.664568
BP177,BP177,VLBA_BP177H_bp177h_BIN0_SRC0_0_140303T221724.idifits,uid://vlba/correlation/f12fd64e-ad35-4c2b-99ae-0b3318659d6c,Leonid Petrov,"[""Ciprian Berghea"",""Gregory Hennessy"",""Valeri Makarov"",""Eugene Magnier"",""Rachel Dudik"",""Kenneth Chambers""]",VLBA,,"[""C""]",2014-02-17T08:30:10.049Z,2014-02-17T13:58:14.950Z,2014-01-07T08:00:11.050Z,2014-02-24T01:53:19.950Z,10,153,correlation,PUBLIC,440916082560,2015-03-10T00:53:19.950Z,Do Not Calibrate,480597,0.0003752709,56705.354283,56705.582117
BP252,BP252,VLBA_BP252AE_bp252ae_BIN0_SRC0_0_220804T164510.idifits,uid://vlba/correlation/c9589144-bac0-4c30-a51e-108bc9eb35c7,Leonid Petrov,"[""Yuri Kovalev""]",VLBA,,"[""C""]",2022-07-24T22:59:54.050Z,2022-07-25T06:50:30.950Z,2021-07-11T04:10:17.049Z,2022-12-18T19:52:07.949Z,8,204,correlation,PUBLIC,704269272960,2023-01-11T01:56:58.593Z,Do Not Calibrate,548375,0.00024945277,59784.958264,59785.28508
BS020,BS020,VLBA_VSN000559_file4.uvfits,uid://vlba/correlation/db9263f4-c20f-46b5-9dab-651cbe07c116,VLBA Operations,,VLBA,,"[""C"",""KU""]",1995-08-20T20:00:29.569Z,1995-08-20T20:53:52.444Z,1995-08-20T20:00:29.569Z,1995-08-21T06:53:58.668Z,0,16,correlation,PUBLIC,184924800,1996-09-03T06:53:58.668Z,Do Not Calibrate,403367,1.060124e-05,49949.833676,49949.870746
BS020,BS020,VLBA_VSN000559_file6.uvfits,uid://vlba/correlation/311d27d9-ed0b-4baf-ae56-2f4aa5067922,VLBA Operations,,VLBA,,"[""C"",""KU""]",1995-08-20T21:40:13.792Z,1995-08-20T22:33:58.687Z,1995-08-20T20:00:29.569Z,1995-08-21T06:53:58.668Z,0,18,correlation,PUBLIC,183369600,1996-09-03T06:53:58.668Z,Do Not Calibrate,401743,1.060124e-05,49949.902937,49949.940263
