# id_msa 	 mu 	 	mu_low_68 	 mu_high_68 	 mu_low_95 	 mu_high_95 	 mu_rad 	 mu_rad_low_68 	 mu_rad_high_68  mu_rad_low_95 	 mu_rad_high_95  mu_t 	 	 mu_t_low_68 	 mu_t_high_68 	 mu_t_low_95 	 mu_t_high_95 	 gamma1 	 gamma1_low_68 	 gamma1_high_68  gamma1_low_95 	 gamma1_high_95  gamma2 	 gamma2_low_68 	 gamma2_high_68  gamma2_low_95 	 gamma2_high_95  theta 	 	 theta_low_68 	 theta_high_68 	 theta_low_95 	 theta_high_95
6670	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000
6678	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000
6829	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000
6948	 1.8474476	 1.8342763	 1.8556650	 1.8286739	 1.8629787	 1.0081377	 1.0044340	 1.0086384	 1.0033018	 1.0100930	 1.8325343	 1.8233097	 1.8429775	 1.8164922	 1.8509275	-0.0741126	-0.0748916	-0.0737090	-0.0755614	-0.0732950	-0.2104492	-0.2133335	-0.2095661	-0.2146644	-0.2081339	-54.7002140	-54.8042570	-54.5840050	-54.8485950	-54.4979850
7300	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000
7309	 2.0785094	 2.0599528	 2.0895958	 2.0437136	 2.0968665	 1.0285831	 1.0258141	 1.0297101	 1.0246986	 1.0309853	 2.0207505	 2.0062740	 2.0322238	 1.9927906	 2.0386866	-0.0734987	-0.0744364	-0.0728657	-0.0750387	-0.0725089	-0.2270740	-0.2288623	-0.2256409	-0.2295809	-0.2246619	-53.9677960	-54.0914620	-53.9085540	-54.1444210	-53.8175480
7487	 2.4436656	 2.4141659	 2.4624760	 2.4010906	 2.4808081	 1.0822830	 1.0817438	 1.0874248	 1.0795309	 1.0900016	 2.2578802	 2.2283067	 2.2703700	 2.2163450	 2.2834719	-0.0412482	-0.0423424	-0.0405937	-0.0432957	-0.0396702	-0.2369767	-0.2370414	-0.2328415	-0.2385256	-0.2306358	-49.9369910	-50.0936460	-49.9321080	-50.1719350	-49.8394000
7693	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000
7876	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000
7887	 1.9229248	 1.9135329	 1.9354551	 1.8900982	 1.9449628	 1.0412611	 1.0402728	 1.0426433	 1.0385499	 1.0433470	 1.8467264	 1.8389263	 1.8577581	 1.8199492	 1.8638580	-0.0860041	-0.0866256	-0.0840989	-0.0874919	-0.0828461	-0.1909644	-0.1932948	-0.1897413	-0.1938379	-0.1885383	-57.1226200	-57.2312440	-56.8233430	-57.3960130	-56.5854450
8313	 3.8824549	 3.7709679	 3.8839769	 3.7315324	 3.9767004	 1.3982090	 1.3888002	 1.4072750	 1.3799691	 1.4132870	 2.7767345	 2.7004543	 2.7709889	 2.6743275	 2.8038629	 0.1639199	 0.1584582	 0.1635513	 0.1552981	 0.1668811	 0.0681771	 0.0638424	 0.0705269	 0.0614700	 0.0731343	11.2916330	10.8174030	11.8710980	10.4365420	12.2221290
8613	 7.2056086	 6.9463765	 7.4450842	 6.7326727	 7.6483311	 1.0671585	 1.0593091	 1.0700738	 1.0530932	 1.0765385	 6.7521085	 6.5562390	 6.9373553	 6.3657884	 7.1516478	-0.0536922	-0.0554018	-0.0511225	-0.0572745	-0.0495359	-0.3908120	-0.3941959	-0.3898607	-0.3973340	-0.3870895	-48.9113380	-49.0196280	-48.7322060	-49.1499690	-48.6070430
8669	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000
8721	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000
8875	 3.8814046	 3.8293401	 4.2183533	 3.7629730	 4.4051040	 1.3694819	 1.3555719	 1.3719770	 1.3461668	 1.3811281	 2.8341564	 2.8086377	 3.0795121	 2.7648084	 3.2138614	-0.0533744	-0.0637883	-0.0532962	-0.0696940	-0.0494124	 0.1809756	 0.1814019	 0.1927214	 0.1764958	 0.1991701	53.2160740	53.1442100	54.1970040	52.6804840	54.7566500
8894	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000
8936	 3.3562219	 3.3188871	 3.3907285	 3.2810177	 3.4390086	 1.0657826	 1.0604409	 1.0673702	 1.0579438	 1.0707137	 3.1490660	 3.1217671	 3.1809630	 3.1030431	 3.2142044	-0.1267593	-0.1287064	-0.1258426	-0.1311860	-0.1234220	-0.2832956	-0.2857863	-0.2821170	-0.2871032	-0.2805353	-57.0529490	-57.2865260	-56.8957440	-57.4744690	-56.7083650
