survey,dataset,SNID,join_key,JLA_x1,JLA_c,JLA_logMst,JLA_tmax,PplusCID,Pplus_x1,Pplus_c,Pplus_HOST_LOGMASS,Pplus_PKMJD
SDSS,SDSS_allCandidates_BOSS,12133,12133,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12135,12135,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12136,12136,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12156,12156,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12166,12166,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12172,12172,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12185,12185,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12199,12199,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12200,12200,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12203,12203,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12204,12204,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12205,12205,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12206,12206,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12213,12213,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12214,12214,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12215,12215,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12216,12216,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12223,12223,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12227,12227,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12253,12253,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12259,12259,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12308,12308,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12310,12310,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12311,12311,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12313,12313,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12323,12323,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12326,12326,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12327,12327,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12372,12372,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12380,12380,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12433,12433,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12441,12441,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12488,12488,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12496,12496,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12500,12500,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12510,12510,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12544,12544,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12547,12547,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12564,12564,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12574,12574,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12575,12575,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12578,12578,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12585,12585,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12603,12603,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12612,12612,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12619,12619,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12623,12623,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12624,12624,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12625,12625,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12634,12634,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12635,12635,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12669,12669,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12688,12688,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12689,12689,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12707,12707,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12714,12714,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12721,12721,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12724,12724,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12727,12727,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12778,12778,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12779,12779,-0.561485,0.096243,10.59,53971.725984,12779,-0.63006,0.10798,10.332,53971.9
SDSS,SDSS_allCandidates_BOSS,12780,12780,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12781,12781,-1.832076,0.036206,10.955,53979.308963,12781,-1.83569,0.041548,10.4457,53979.3
SDSS,SDSS_allCandidates_BOSS,12782,12782,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12783,12783,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12788,12788,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12801,12801,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12804,12804,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12819,12819,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12820,12820,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12821,12821,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12825,12825,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12826,12826,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12827,12827,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12828,12828,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12829,12829,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12830,12830,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12831,12831,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12832,12832,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12833,12833,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12834,12834,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12835,12835,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12836,12836,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12837,12837,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12838,12838,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12839,12839,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12840,12840,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12841,12841,,,,,12841,-0.727968,-0.109903,10.12,53979.1
SDSS,SDSS_allCandidates_BOSS,12842,12842,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12843,12843,-1.018684,0.037459,11.085,53982.099112,12843,-1.02597,0.040491,11.258,53982.1
SDSS,SDSS_allCandidates_BOSS,12844,12844,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12845,12845,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12846,12846,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12847,12847,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12848,12848,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12849,12849,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12850,12850,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12851,12851,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12852,12852,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12853,12853,-0.580103,-0.061756,10.467,53979.293471,12853,-0.57422,-0.056428,10.364,53979.3
SDSS,SDSS_allCandidates_BOSS,12854,12854,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12855,12855,-1.918197,0.040563,5.0,53996.15001,,,,,
SDSS,SDSS_allCandidates_BOSS,12856,12856,0.860171,-0.089735,10.118,53996.913924,12856,0.86254,-0.087386,10.352,53996.9
SDSS,SDSS_allCandidates_BOSS,12857,12857,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12858,12858,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12860,12860,-0.303464,0.140894,10.629,53993.777027,12860,-0.302934,0.14487,10.1701,53993.8
SDSS,SDSS_allCandidates_BOSS,12861,12861,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12862,12862,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12863,12863,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12864,12864,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12865,12865,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12866,12866,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12867,12867,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12868,12868,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12869,12869,0.207633,-0.041301,10.14,53978.987334,,,,,
SDSS,SDSS_allCandidates_BOSS,12870,12870,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12871,12871,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12873,12873,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12874,12874,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12875,12875,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12876,12876,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12877,12877,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12878,12878,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12879,12879,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12881,12881,0.772132,0.03483,9.324,53980.30036,12881,0.86995,0.029203,9.679,53980.3
SDSS,SDSS_allCandidates_BOSS,12882,12882,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12883,12883,-1.955498,-0.057713,10.972,53980.131475,12883,-2.03834,-0.05435,11.099,53980.2
SDSS,SDSS_allCandidates_BOSS,12884,12884,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12885,12885,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12886,12886,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12887,12887,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12888,12888,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12889,12889,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12890,12890,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12891,12891,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12892,12892,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12893,12893,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12895,12895,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12896,12896,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12897,12897,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12898,12898,-0.069349,0.070049,10.081,54002.481104,12898,-0.063567,0.068219,9.35181,54002.5
SDSS,SDSS_allCandidates_BOSS,12900,12900,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12903,12903,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12907,12907,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12908,12908,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12909,12909,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12911,12911,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12915,12915,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12916,12916,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12917,12917,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12919,12919,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12920,12920,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12921,12921,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12922,12922,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12923,12923,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12924,12924,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12927,12927,0.026059,0.014706,10.482,53988.935725,12927,0.094624,-0.033861,10.401,53988.8
SDSS,SDSS_allCandidates_BOSS,12928,12928,-0.55804,-0.064004,10.896,53972.952834,12928,-0.5426,-0.061299,10.3657,53972.9
SDSS,SDSS_allCandidates_BOSS,12929,12929,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12930,12930,1.887311,0.021652,10.785,53979.680255,,,,,
SDSS,SDSS_allCandidates_BOSS,12931,12931,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12932,12932,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12933,12933,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12934,12934,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12936,12936,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12937,12937,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12939,12939,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12940,12940,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12941,12941,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12942,12942,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12943,12943,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12944,12944,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12946,12946,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12947,12947,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12948,12948,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12949,12949,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12950,12950,-0.3315,-0.005329,9.793,54000.046171,12950,-0.396496,0.027176,9.42557,54000.0
SDSS,SDSS_allCandidates_BOSS,12957,12957,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12960,12960,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12961,12961,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12962,12962,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12963,12963,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12964,12964,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12965,12965,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12966,12966,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12967,12967,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12968,12968,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12969,12969,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12970,12970,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12971,12971,1.184623,-0.091515,11.563,53976.632575,12971,1.14243,-0.091091,11.5,53976.7
SDSS,SDSS_allCandidates_BOSS,12972,12972,0.115968,-0.080959,8.871,53980.992526,12972,0.17528,-0.081037,9.177,53981.0
SDSS,SDSS_allCandidates_BOSS,12973,12973,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12974,12974,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12975,12975,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12976,12976,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12977,12977,0.070492,-0.048348,9.565,53994.908649,12977,0.052323,-0.049106,9.614,53994.9
SDSS,SDSS_allCandidates_BOSS,12978,12978,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12979,12979,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12980,12980,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12981,12981,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12982,12982,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12983,12983,,,,,12983,-0.043308,-0.014762,10.418,53975.4
SDSS,SDSS_allCandidates_BOSS,12984,12984,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12987,12987,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12989,12989,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12991,12991,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12992,12992,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12994,12994,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12995,12995,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12996,12996,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12997,12997,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12998,12998,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,12999,12999,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13000,13000,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13001,13001,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13002,13002,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13003,13003,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13004,13004,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13005,13005,-0.332265,-0.012297,10.193,53964.573096,,,,,
SDSS,SDSS_allCandidates_BOSS,13007,13007,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13008,13008,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13009,13009,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13010,13010,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13011,13011,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13012,13012,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13013,13013,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13014,13014,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13015,13015,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13016,13016,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13017,13017,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13018,13018,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13021,13021,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13022,13022,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13023,13023,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13024,13024,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13025,13025,0.742038,0.028844,10.714,53990.651901,13025,0.8684,0.046274,10.836,53989.3
SDSS,SDSS_allCandidates_BOSS,13026,13026,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13027,13027,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13028,13028,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13029,13029,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13030,13030,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13031,13031,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13032,13032,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13033,13033,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13035,13035,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13037,13037,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13038,13038,1.419043,-0.023293,5.0,53988.649261,13038,1.43036,-0.02399,8.87462,53988.7
SDSS,SDSS_allCandidates_BOSS,13039,13039,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13040,13040,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13042,13042,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13044,13044,-0.014339,-0.06787,9.624,54003.15569,13044,-0.017798,-0.070705,10.0637,54003.2
SDSS,SDSS_allCandidates_BOSS,13045,13045,-0.137419,0.052129,10.414,53993.297561,13045,-0.084895,0.06112,10.574,53993.3
SDSS,SDSS_allCandidates_BOSS,13047,13047,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13050,13050,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13051,13051,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13052,13052,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13055,13055,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13056,13056,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13057,13057,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13058,13058,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13061,13061,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13062,13062,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13063,13063,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13064,13064,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13065,13065,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13066,13066,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13067,13067,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13068,13068,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13069,13069,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13070,13070,0.94902,-0.144736,9.999,53986.572092,13070,0.96631,-0.147151,10.267,53986.6
SDSS,SDSS_allCandidates_BOSS,13071,13071,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13072,13072,0.392184,-0.013385,10.027,53988.922258,13072,0.40235,-0.008181,10.874,53988.9
SDSS,SDSS_allCandidates_BOSS,13073,13073,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13074,13074,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13075,13075,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13076,13076,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13079,13079,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13082,13082,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13083,13083,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13084,13084,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13085,13085,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13086,13086,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13087,13087,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13090,13090,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13091,13091,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13092,13092,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13094,13094,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13095,13095,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13096,13096,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13097,13097,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13098,13098,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13099,13099,0.347212,-0.021876,11.053,53995.225429,13099,0.29704,-0.01842,10.86,53995.3
SDSS,SDSS_allCandidates_BOSS,13100,13100,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13101,13101,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13102,13102,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13103,13103,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13104,13104,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13106,13106,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13107,13107,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13108,13108,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13109,13109,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13110,13110,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13112,13112,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13113,13113,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13114,13114,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13115,13115,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13117,13117,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13118,13118,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13119,13119,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13120,13120,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13122,13122,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13123,13123,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13124,13124,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13125,13125,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13126,13126,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13128,13128,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13129,13129,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13130,13130,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13131,13131,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13132,13132,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13134,13134,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13135,13135,-1.412953,-0.056782,11.161,54003.618428,13135,-1.34728,-0.067243,10.8558,54003.5
SDSS,SDSS_allCandidates_BOSS,13136,13136,0.65981,-0.101528,11.25,53993.708711,13136,0.72897,-0.104564,11.433,53993.9
SDSS,SDSS_allCandidates_BOSS,13137,13137,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13138,13138,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13139,13139,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13140,13140,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13141,13141,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13142,13142,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13143,13143,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13144,13144,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13145,13145,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13146,13146,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13147,13147,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13148,13148,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13149,13149,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13150,13150,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13151,13151,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13152,13152,0.25867,0.007696,9.363,54001.23227,13152,0.28737,0.016007,9.387,54001.2
SDSS,SDSS_allCandidates_BOSS,13154,13154,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13155,13155,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13156,13156,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13157,13157,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13158,13158,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13159,13159,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13160,13160,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13161,13161,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13162,13162,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13163,13163,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13164,13164,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13165,13165,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13166,13166,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13168,13168,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13169,13169,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13170,13170,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13171,13171,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13172,13172,,,,,,,,,
SDSS,SDSS_allCandidates_BOSS,13173,13173,,,,,,,,,
