3187.651 19.143 0.039 19.470 0.054 19.696 0.070 20.786 0.199
3189.656 19.188 0.042 19.554 0.061 19.838 0.084 21.113 0.273
3191.652 19.082 0.042 19.496 0.063 19.680 0.080 20.758 0.221
3192.660 19.188 0.020 19.501 0.027 19.816 0.038 20.896 0.107
3193.650 19.180 0.034 19.506 0.047 19.858 0.068 20.865 0.180
3194.654 19.179 0.027 19.459 0.036 19.823 0.053 20.651 0.121
3195.652 19.134 0.038 19.498 0.054 19.773 0.074 20.678 0.179
3310.011 19.171 0.041 19.432 0.052 19.875 0.082 20.382 0.139
3314.010 19.095 0.052 19.464 0.075 19.938 0.121 20.453 0.206
3318.964 19.140 0.030 19.425 0.039 19.924 0.062 20.322 0.097
3321.023 19.167 0.027 19.495 0.036 19.836 0.051 20.361 0.087
3335.040 19.133 0.034 19.544 0.049 19.951 0.074 20.291 0.109
3336.026 19.134 0.032 19.480 0.044 19.944 0.070 20.372 0.112
3341.993 19.156 0.055 19.558 0.080 20.007 0.127 20.455 0.204
3350.012 19.122 0.029 19.507 0.040 20.006 0.065 20.354 0.097
3350.998 19.113 0.023 19.559 0.033 20.015 0.050 20.445 0.079
3352.044 19.138 0.023 19.521 0.032 20.023 0.051 20.275 0.070
3353.038 19.143 0.026 19.605 0.038 19.980 0.054 20.272 0.076
3354.033 19.144 0.023 19.552 0.031 19.989 0.046 20.326 0.068
3354.920 19.126 0.021 19.549 0.030 19.999 0.045 20.304 0.063
3359.920 19.165 0.018 19.555 0.023 20.081 0.040 20.252 0.050
3377.879 19.171 0.026 19.483 0.034 20.097 0.061 20.258 0.077
3378.945 19.189 0.027 19.518 0.036 20.081 0.060 20.234 0.075
3379.878 19.186 0.025 19.576 0.035 20.116 0.058 20.271 0.072
3385.816 19.296 0.014 19.578 0.015 20.225 0.022 20.175 0.023
3385.951 19.226 0.024 19.551 0.031 20.117 0.051 20.202 0.060
3387.960 19.254 0.027 19.514 0.033 20.148 0.058 20.248 0.069
