element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Fe	2	"241.18764"	"0.00006"	"241.187611"	"0.000011"	"1400"	"1.3e+07"	D+	"7.7269984"	"12.8660067"	"3d6.(3H).4p"	"z 2G*"	"7/2"	"3d6.(3H).4d"	"4G"	"9/2"	8	10		"T6892c83"	"L18349c139"	
Fe	1	"241.19645"	"0.00009"	"241.196637"	"0.000013"	"32"	""		"0.99011115"	"6.12892712"	"3d7.(4F).4s"	"a 5F"	"2"	"3d7.(2G).4p"	"w 3F*"	"2"	5	5		""	"L11631"	
Fe	2	"241.20074"	"0.00005"	"241.200755"	"0.000010"	"7000"	"1.66e+07"	C+	"5.36090398"	"10.4996322"	"3d6.(5D).4p"	"z 6P*"	"5/2"	"3d6.(5D).4d"	"f 4D"	"7/2"	6	8		"T7186"	"L18349c139"	
Fe	1	"241.2180"	"0.0003"	"241.217369"	"0.000009"	"0"	""		"1.55735733"	"6.69573167"	"3d7.(4F).4s"	"a 3F"	"3"	"3d6.(3D).4s.4p.(3P*)"	"t 5P*"	"3"	7	7		""	"L11631c80"	
Fe	2	"241.22597"	"0.00004"	"241.225996"	"0.000012"	"2200"	"3.3e+07"	D+	"7.7066254"	"12.8448160"	"3d6.(3F2).4p"	"y 4F*"	"9/2"	"3d6.(3H).4d"	"4G"	"11/2"	10	12		"T6892c83"	"L18349c139"	
Fe	2	"241.243744"	"0.000012"	"241.243758"	"0.000010"	"27000"	"4.5e+08"	B+	"7.6530572"	"12.7908695"	"3d6.(3P2).4p"	"y 4D*"	"7/2"	"3d6.(3P2).4d"	"4F"	"9/2"	8	10		"T6892c83"	"L18349c139"	
Fe	1	"241.2769"	"0.0003"	"241.276581"	"0.000009"	"1"	""		"0.85899575"	"5.99610917"	"3d7.(4F).4s"	"a 5F"	"5"	"3d6.(3G).4s.4p.(3P*)"	"y 5H*"	"4"	11	9		""	"L11631c80"	
Fe	2	"241.331010"	"0.000012"	"241.331009"	"0.000010"	"400000"	"1.02e+08"	B+	"0.12113874"	"5.25709365"	"3d6.(5D).4s"	"a 6D"	"1/2"	"3d6.(5D).4p"	"z 6F*"	"3/2"	2	4		"T7958,T6610,T7589"	"L18349c139"	
Fe	2	"241.34956"	"0.00003"	"241.349561"	"0.000010"	"14000"	"9.e+07"	D+	"5.61522263"	"10.7507828"	"3d6.(5D).4p"	"z 4F*"	"3/2"	"3d6.(5D).4d"	"e 4F"	"3/2"	4	4		"T6892c83"	"L18349c139"	
Fe	2	"241.367167"	"0.000015"	"241.367167"	"0.000010"	"9000"	"9.7e+07"	C+	"7.7725538"	"12.9077394"	"3d6.(3P2).4p"	"y 4D*"	"5/2"	"3d6.(3P2).4d"	"4F"	"7/2"	6	8		"T6892c83"	"L18349c139"	
Fe	2	"241.38010"	"0.00003"	"241.379844"	"0.000014"	"1300"	""		"9.0576548"	"14.1925708"	"3d6.(1G2).4p"	"x 2F*"	"5/2"	"3d6.(5D).6d"	"114470"	"5/2"	6	6		""	"L18349c145"	
Fe	2	"241.399345"	"0.000012"	"241.399319"	"0.000011"	"28000"	"4.7e+08"	B+	"7.9196550"	"13.0541566"	"3d6.(3F2).4p"	"y 4G*"	"11/2"	"3d6.(3F2).4d"	"4H"	"13/2"	12	14		"T6892c83"	"L18349c139"	
Fe	1	""	""	"241.400199"	"0.000009"	"m"	""		"1.48486439"	"6.61934736"	"3d7.(4F).4s"	"a 3F"	"4"	"3d7.(4F).5p"	"5F*"	"4"	9	9		""	"L11631"	
Fe	2	"241.40829"	"0.00006"	"241.408161"	"0.000010"	"6000"	"1.1e+07"	D+	"5.25709365"	"10.3914073"	"3d6.(5D).4p"	"z 6F*"	"3/2"	"3d6.(5D).4d"	"6D"	"5/2"	4	6		"T6892c83"	"L18349c139"	
Fe	2	"241.4099"	"0.0005"	"241.408810"	"0.000011"	"200"	""		"8.0725728"	"13.2068727"	"3d6.(3F2).4p"	"y 2G*"	"7/2"	"3d5.4s.(7S).4d"	"6D"	"7/2"	8	8		""	"L18349c143"	
Fe	2	"241.41015"	"0.00010"	"241.410281"	"0.000011"	"2900"	"1.05e+06"	C	"2.63486052"	"7.7691291"	"3d6.(3H).4s"	"a 4H"	"13/2"	"3d6.(3H).4p"	"z 2I*"	"11/2"	14	12		"T7158"	"L18349c139"	
Fe	2	"241.42190"	"0.00003"	"241.42180"	"0.00003"	"3400bl(Fe II)*"	"5.5e+07"	D+	"6.8030800"	"11.9371037"	"3d6.(3F1).4s"	"d 2F"	"5/2"	"3d5.(4G).4s.4p.(3P*)"	"t 2F*"	"5/2"	6	6		"T6892c83"	"L18349c148"	
Fe	2	"241.42190"	"0.00003"	"241.421957"	"0.000010"	"3400bl(Fe II)*"	"1.0e+07"	D+	"7.9400585"	"13.0740788"	"3d6.(3F2).4p"	"y 4G*"	"7/2"	"3d6.(5D).5d"	"4G"	"7/2"	8	8		"T6892c83"	"L18349c148"	
Fe	2	"241.4515"	"0.0005"	"241.450939"	"0.000011"	"500d?"	"4.2e+05"	D+	"2.80665448"	"7.9400585"	"3d6.(3F2).4s"	"b 4F"	"9/2"	"3d6.(3F2).4p"	"y 4G*"	"7/2"	10	8		"T7461"	"L18349c142"	
Fe	2	"241.45838"	"0.00008"	"241.458428"	"0.000011"	"800"	"2.8e+06"	D+	"7.7691291"	"12.9023740"	"3d6.(3H).4p"	"z 2I*"	"11/2"	"3d6.(3H).4d"	"4I"	"13/2"	12	14		"T6892c83"	"L18349c139"	
Fe	2	"241.48448"	"0.00012"	"241.484478"	"0.000011"	"800"	""		"7.8686738"	"13.0013649"	"3d6.(3F2).4p"	"x 4D*"	"3/2"	"3d6.(5D).5d"	"6P"	"3/2"	4	4		""	"L18349c139"	
Fe	2	"241.506693"	"0.000015"	"241.506788"	"0.000011"	"31000"	"2.1e+07"	D+	"2.85551515"	"7.9877322"	"3d6.(3F2).4s"	"b 4F"	"3/2"	"3d6.(3F2).4p"	"z 2F*"	"5/2"	4	6		"T6892c83"	"L18349c145"	
Fe	2	"241.51943"	"0.00014"	"241.519427"	"0.000018"	"1900"	""		"6.1380760"	"11.2700245"	"3d6.(3P1).4s"	"c 4P"	"3/2"	"3d6.(5D).5p"	"4D*"	"3/2"	4	4		""	"L18349c139"	
Fe	2	"241.52844"	"0.00007"	"241.528455"	"0.000011"	"500"	""		"9.0036704"	"14.1354271"	"3d6.(3D).4p"	"w 4D*"	"5/2"	"3d6.(5D).6d"	"4D"	"7/2"	6	8		""	"L18349c139"	
Fe	2	"241.536098"	"0.000012"	"241.536129"	"0.000018"	"15000"	"4.5e+08"	B+	"8.4310228"	"13.5626165"	"3d6.(3G).4p"	"y 2H*"	"9/2"	"3d6.(3G).4d"	"2I"	"11/2"	10	12		"T6892c83"	"L18349c148"	
Fe	2	"241.5782"	"0.0005"	"241.578268"	"0.000018"	"1100"	""		"2.64185518"	"7.7725538"	"3d7"	"a 2D2"	"3/2"	"3d6.(3P2).4p"	"y 4D*"	"5/2"	4	6		""	"L18349c142"	
Fe	2	"241.59668"	"0.00006"	"241.596580"	"0.000011"	"6000"	"9.e+06"	D+	"5.24885175"	"10.3791615"	"3d6.(5D).4p"	"z 6F*"	"5/2"	"3d6.(5D).4d"	"6D"	"7/2"	6	8		"T6892c83"	"L18349c139"	
Fe	2	"241.608005"	"0.000016"	"241.608017"	"0.000011"	"9000"	"1.59e+08"	C+	"7.6530572"	"12.7831241"	"3d6.(3P2).4p"	"y 4D*"	"7/2"	"3d6.(3P2).4d"	"4D"	"7/2"	8	8		"T6892c83"	"L18349c139"	
Fe	2	"241.61922"	"0.00005"	"241.619253"	"0.000010"	"2400"	"2.3e+07"	D+	"7.8686738"	"12.9985021"	"3d6.(3F2).4p"	"x 4D*"	"3/2"	"3d6.(3F2).4d"	"4P"	"3/2"	4	4		"T6892c83"	"L18349c139"	
Fe	2	"241.644523"	"0.000012"	"241.644520"	"0.000010"	"80000"	"2.38e+08"	B+	"5.54876624"	"10.6780583"	"3d6.(5D).4p"	"z 4F*"	"7/2"	"3d6.(5D).4d"	"e 4F"	"9/2"	8	10		"T6892c83"	"L18349c139"	
Fe	2	"241.65573"	"0.00006"	"241.655696"	"0.000014"	"1000"	"2.1e+07"	D+	"8.3408923"	"13.4699471"	"3d6.(3F2).4p"	"y 2D*"	"3/2"	"3d6.(3G).4d"	"4D"	"5/2"	4	6		"T6892c83"	"L18349c139"	
Fe	2	"241.65830"	"0.00003"	"241.658307"	"0.000011"	"2400"	"1.3e+07"	D+	"8.1279417"	"13.2569411"	"3d6.(3H).4p"	"z 2H*"	"9/2"	"3d6.(3F2).4d"	"2G"	"9/2"	10	10		"T6892c83"	"L18349c139"	
Fe	2	"241.67148"	"0.00005"	"241.671562"	"0.000014"	"7000"	"9.e+06"	D+	"3.81430861"	"8.9430267"	"3d6.(3G).4s"	"b 2G"	"7/2"	"3d6.(1G2).4p"	"x 2H*"	"9/2"	8	10		"T6892c83"	"L18349c139"	
Fe	2	"241.6864"	"0.0005"	"241.686002"	"0.000010"	"500"	""		"2.67577925"	"7.8041909"	"3d6.(3H).4s"	"a 4H"	"9/2"	"3d6.(3F2).4p"	"x 4D*"	"7/2"	10	8		""	"L18349c142"	
Fe	2	"241.70424"	"0.00008"	"241.704229"	"0.000013"	"1500"	"3.2e+07"	D+	"7.7898120"	"12.9178370"	"3d6.(3P2).4p"	"y 4D*"	"1/2"	"3d6.(3H).4d"	"4F"	"3/2"	2	4		"T6892c83"	"L18349c139"	
Fe	2	"241.71433"	"0.00007"	"241.714346"	"0.000011"	"1200"	"8.e+06"	D+	"8.1040544"	"13.2318648"	"3d6.(3H).4p"	"z 2H*"	"11/2"	"3d6.(3H).4d"	"4F"	"9/2"	12	10		"T6892c83"	"L18349c139"	
Fe	2	"241.72096"	"0.00015"	"241.720962"	"0.000011"	"700"	"6.3e+06"	D+	"7.8448498"	"12.9725199"	"3d6.(3F2).4p"	"x 4D*"	"5/2"	"3d6.(5D).5d"	"6F"	"3/2"	6	4		"T6892c83"	"L18349c139"	
Fe	1	"241.7498"	"0.0003"	"241.749326"	"0.000009"	"3"	""		"1.48486439"	"6.61193286"	"3d7.(4F).4s"	"a 3F"	"4"	"3d7.(4F).5p"	"3F*"	"4"	9	9		""	"L11631c80"	
Fe	2	"241.74983"	"0.00012"	"241.750063"	"0.000018"	"900"	"2.2e+07"	D+	"8.1926616"	"13.3197144"	"3d6.(3G).4p"	"x 4G*"	"5/2"	"3d6.(3F2).4d"	"2D"	"3/2"	6	4		"T6892c83"	"L18349c139"	
Fe	2	"241.7644"	"0.0005"	"241.763850"	"0.000011"	"170d"	"6.6e+06"	D+	"7.9877322"	"13.1144927"	"3d6.(3F2).4p"	"z 2F*"	"5/2"	"3d6.(3F2).4d"	"2F"	"7/2"	6	8		"T6892c83"	"L18349c142"	
Fe	2	"241.782045"	"0.000020"	"241.782031"	"0.000010"	"17000"	"1.1e+07"	D+	"2.84411707"	"7.9704921"	"3d6.(3F2).4s"	"b 4F"	"5/2"	"3d6.(3F2).4p"	"z 2F*"	"7/2"	6	8		"T6892c83"	"L18349c139"	
Fe	2	"241.787036"	"0.000012"	"241.787036"	"0.000010"	"120000"	"9.5e+07"	C+	"3.24468891"	"8.3709578"	"3d6.(3H).4s"	"b 2H"	"11/2"	"3d6.(3G).4p"	"y 2H*"	"11/2"	12	12		"T6892c83"	"L18349c139"	
Fe	2	"241.81005"	"0.00008"	"241.810057"	"0.000011"	"1200"	"1.8e+07"	D+	"7.9286411"	"13.0544220"	"3d6.(3F2).4p"	"y 4G*"	"9/2"	"3d6.(3F2).4d"	"4G"	"7/2"	10	8		"T6892c83"	"L18349c139"	
Fe	2	"241.81672"	"0.00004"	"241.816728"	"0.000012"	"9000"	"2.0e+06"	D+	"2.58265947"	"7.7082990"	"3d6.(3P2).4s"	"b 4P"	"5/2"	"3d5.(6S).4s.4p.(3P*)"	"y 6P*"	"7/2"	6	8		"T7503"	"L18349c139"	
Fe	2	"241.82224"	"0.00008"	"241.822149"	"0.000013"	"800"	"2.5e+07"	D+	"8.3408923"	"13.4664169"	"3d6.(3F2).4p"	"y 2D*"	"3/2"	"3d6.(3G).4d"	"4G"	"5/2"	4	6		"T6892c83"	"L18349c139"	
Fe	2	"241.83150"	"0.00014"	"241.831567"	"0.000011"	"700"	"6.6e+06"	D+	"7.9400585"	"13.0653835"	"3d6.(3F2).4p"	"y 4G*"	"7/2"	"3d6.(3F2).4d"	"4D"	"5/2"	8	6		"T6892c83"	"L18349c139"	
Fe	2	"241.843659"	"0.000012"	"241.843655"	"0.000010"	"60000"	"2.28e+08"	B+	"5.58919550"	"10.7142644"	"3d6.(5D).4p"	"z 4F*"	"5/2"	"3d6.(5D).4d"	"e 4F"	"7/2"	6	8		"T6892c83"	"L18349c139"	
Fe	3	"241.8568"	"0.0013"	"241.8574"	"0.0008"	"3700"	"2.2e+06"	D	"5.083391"	"10.208168"	"3d5.(6S).4s"	"5S"	"2"	"3d5.(6S).4p"	"7P*"	"3"	5	7		"T6105"	"L3495"	
Fe	2	"241.8577"	"0.0005"	"241.857821"	"0.000010"	"180d,bl(Fe III)?"	"1.0e+07"	D+	"7.7725538"	"12.8973225"	"3d6.(3P2).4p"	"y 4D*"	"5/2"	"3d6.(5D).5d"	"4F"	"5/2"	6	6		"T6892c83"	"L18349c142"	
Fe	2	"241.86651"	"0.00002"	"241.866488"	"0.000018"	"15000"	"1.4e+08"	D+	"6.1380760"	"11.2626611"	"3d6.(3P1).4s"	"c 4P"	"3/2"	"3d6.(3P1).4p"	"4P*"	"1/2"	4	2		"T6892c83"	"L18349c139"	
Fe	2	"241.87258"	"0.00010"	"241.872539"	"0.000018"	"2900"	"7.3e+06"	D+	"3.9441623"	"9.0686191"	"3d7"	"b 2F"	"5/2"	"3d6.(1G2).4p"	"w 2G*"	"7/2"	6	8		"T6892c83"	"L18349c139"	
Fe	1	"241.8787"	"0.0003"	"241.878041"	"0.000009"	"0d?"	""		"1.55735733"	"6.68169765"	"3d7.(4F).4s"	"a 3F"	"3"	"3d6.(3D).4s.4p.(3P*)"	"5D*"	"3"	7	7		""	"L11631c80"	
Fe	2	"241.88416"	"0.00008"	"241.884163"	"0.000013"	"900"	"2.8e+06"	D	"8.1926616"	"13.3168722"	"3d6.(3G).4p"	"x 4G*"	"5/2"	"3d6.(3F2).4d"	"2D"	"5/2"	6	6		"T6892c83"	"L18349c139"	
Fe	2	"241.90037"	"0.00002"	"241.900365"	"0.000012"	"5000"	"1.12e+08"	C+	"7.9458259"	"13.0696934"	"3d6.(3F2).4p"	"y 4G*"	"5/2"	"3d6.(3F2).4d"	"4G"	"5/2"	6	6		"T6892c83"	"L18349c139"	
Fe	1	"241.90628"	"0.00009"	"241.906260"	"0.000009"	"52"	""		"0.91460217"	"6.03834476"	"3d7.(4F).4s"	"a 5F"	"4"	"3d6.(3H).4s.4p.(3P*)"	"y 1G*"	"4"	9	9		""	"L11631"	
Fe	2	"241.9342"	"0.0005"	"241.934190"	"0.000011"	"1300d"	""		"2.58265947"	"7.7058106"	"3d6.(3P2).4s"	"b 4P"	"5/2"	"3d6.(3F2).4p"	"y 4F*"	"5/2"	6	6		""	"L18349c143"	
Fe	1	"241.94015"	"0.00009"	"241.93991"	"0.00003"	"36"	""		"2.69240763"	"7.8154377"	"3d7.(2G).4s"	"a 3G"	"5"	"3d6.(3G).4s.4p.(1P*)"	"3H*"	"6"	11	13		""	"L11631"	
Fe	3	"241.9742"	"0.0013"	"241.9748"	"0.0004"	"660"	""		"10.214200"	"15.336492"	"3d5.(a 2D).4s"	"3D"	"3"	"3d5.(4D).4p"	"5P*"	"2"	7	5		""	"L3495"	
Fe	1	"241.98785"	"0.00009"	"241.987782"	"0.000013"	"42"	""		"0.99011115"	"6.11212776"	"3d7.(4F).4s"	"a 5F"	"2"	"3d6.(3F2).4s.4p.(3P*)"	"v 3D*"	"1"	5	3		""	"L11631"	
Fe	2	"241.98936"	"0.00008"	"241.989200"	"0.000010"	"4000"	"2.2e+06"	D+	"2.80665448"	"7.9286411"	"3d6.(3F2).4s"	"b 4F"	"9/2"	"3d6.(3F2).4p"	"y 4G*"	"9/2"	10	10		"T7461"	"L18349c139"	
Fe	2	"241.99308"	"0.00010"	"241.993137"	"0.000010"	"900"	"2.0e+07"	D+	"7.7725538"	"12.8944571"	"3d6.(3P2).4p"	"y 4D*"	"5/2"	"3d6.(5D).5d"	"6P"	"7/2"	6	8		"T6892c83"	"L18349c139"	
Fe	2	"241.998813"	"0.000014"	"241.998818"	"0.000010"	"35000"	"1.62e+08"	C+	"5.61522263"	"10.7370057"	"3d6.(5D).4p"	"z 4F*"	"3/2"	"3d6.(5D).4d"	"e 4F"	"5/2"	4	6		"T6892c83"	"L18349c139"	
Fe	2	"242.02298"	"0.00011"	"242.023029"	"0.000011"	"280"	""		"9.0075386"	"14.1288093"	"3d6.(3D).4p"	"w 4F*"	"9/2"	"3d6.(5D).6d"	"6D"	"9/2"	10	10		""	"L18349c139"	
Fe	2	"242.03022"	"0.00010"	"242.030155"	"0.000011"	"340"	""		"9.0076893"	"14.1288093"	"3d6.(3D).4p"	"w 4D*"	"7/2"	"3d6.(5D).6d"	"6D"	"9/2"	8	10		""	"L18349c139"	
Fe	1	"242.03955"	"0.00005"	"242.039567"	"0.000009"	"112"	"1.05e+05"	C	"0.85899575"	"5.97991659"	"3d7.(4F).4s"	"a 5F"	"5"	"3d6.(3G).4s.4p.(3P*)"	"y 5H*"	"5"	11	11		"T5720"	"L11631"	
Fe	3	"242.0406"	"0.0013"	"242.04022"	"0.00023"	"1000"	"2.6e+06"	D	"10.460565"	"15.581472"	"3d5.(a 2F).4s"	"3F"	"2"	"3d5.(4D).4p"	"3F*"	"2"	5	5		"T6105"	"L3495"	
Fe	2	"242.04906"	"0.00020"	"242.049260"	"0.000011"	"500"	""		"7.5746170"	"12.6953327"	"3d6.(3P2).4p"	"z 2D*"	"5/2"	"3d6.(5D).6s"	"4D"	"7/2"	6	8		""	"L18349c139"	
Fe	2	"242.06686"	"0.00019"	"242.066944"	"0.000013"	"230"	""		"8.9918996"	"14.1122413"	"3d6.(3D).4p"	"w 4D*"	"3/2"	"3d6.(3D).4d"	"4P"	"3/2"	4	4		""	"L18349c139"	
Fe	2	"242.10405"	"0.00003"	"242.104020"	"0.000011"	"3100bl(Fe II)*"	"3.6e+07"	D+	"7.9458259"	"13.0653835"	"3d6.(3F2).4p"	"y 4G*"	"5/2"	"3d6.(3F2).4d"	"4D"	"5/2"	6	6		"T6892c83"	"L18349c148"	
Fe	2	"242.10405"	"0.00003"	"242.104067"	"0.000011"	"3100bl(Fe II)*"	"2.5e+06"	D	"7.8686738"	"12.9882304"	"3d6.(3F2).4p"	"x 4D*"	"3/2"	"3d6.(5D).5d"	"6D"	"1/2"	4	2		"T6892c83"	"L18349c148"	
Fe	2	"242.1096"	"0.0005"	"242.110482"	"0.000014"	"130"	""		"9.0528530"	"14.1722740"	"3d6.(1G2).4p"	"x 2F*"	"7/2"	"3d6.(5D).6d"	"6F"	"5/2"	8	6		""	"L18349c143"	
Fe	3	"242.1377"	"0.0013"	"242.1393"	"0.0004"	"640"	""		"10.217680"	"15.336492"	"3d5.(a 2D).4s"	"3D"	"2"	"3d5.(4D).4p"	"5P*"	"2"	5	5		""	"L3495"	
Fe	3	"242.1514"	"0.0013"	"242.1513"	"0.0003"	"2300"	"2.6e+06"	D	"10.434482"	"15.553039"	"3d5.(a 2F).4s"	"3F"	"4"	"3d5.(4D).4p"	"3F*"	"4"	9	9		"T6105"	"L3495"	
Fe	2	"242.18170"	"0.00006"	"242.181733"	"0.000011"	"1600"	"1.5e+07"	D+	"7.9196550"	"13.0375699"	"3d6.(3F2).4p"	"y 4G*"	"11/2"	"3d6.(3F2).4d"	"4G"	"9/2"	12	10		"T6892c83"	"L18349c139"	
Fe	2	"242.18995"	"0.00011"	"242.190025"	"0.000013"	"2900"	"7.e+05"	D	"2.57958587"	"7.6973256"	"3d7"	"a 2H"	"9/2"	"3d6.(3H).4p"	"z 2G*"	"9/2"	10	10		"T6892c83"	"L18349c139"	
Fe	2	"242.19446"	"0.00004"	"242.194507"	"0.000011"	"2900"	"4.7e+07"	D+	"7.6530572"	"12.7707022"	"3d6.(3P2).4p"	"y 4D*"	"7/2"	"3d6.(3P2).4d"	"4D"	"5/2"	8	6		"T6892c83"	"L18349c139"	
Fe	2	"242.20931"	"0.00006"	"242.209313"	"0.000013"	"600"	""		"9.0528530"	"14.1701853"	"3d6.(1G2).4p"	"x 2F*"	"7/2"	"3d6.(5D).6d"	"6G"	"9/2"	8	10		""	"L18349c139"	
Fe	2	"242.22260"	"0.00015"	"242.222583"	"0.000011"	"500"	"2.7e+06"	D+	"7.9286411"	"13.0456930"	"3d6.(3F2).4p"	"y 4G*"	"9/2"	"3d6.(3H).4d"	"4F"	"7/2"	10	8		"T6892c83"	"L18349c139"	
Fe	2	"242.25915"	"0.00003"	"242.259143"	"0.000010"	"2900"	""		"8.0381375"	"13.1544172"	"3d6.(3F2).4p"	"y 2G*"	"9/2"	"3d6.(3F2).4d"	"2H"	"9/2"	10	10		""	"L18349c139"	
Fe	2	"242.26506"	"0.00009"	"242.265050"	"0.000011"	"1200"	"9.e+06"	D+	"7.8041909"	"12.9203460"	"3d6.(3F2).4p"	"x 4D*"	"7/2"	"3d6.(3H).4d"	"2F"	"5/2"	8	6		"T6892c83"	"L18349c139"	
Fe	2	"242.268803"	"0.000012"	"242.268795"	"0.000011"	"100000"	"1.46e+08"	C+	"3.89161339"	"9.0076893"	"3d6.(3D).4s"	"b 4D"	"5/2"	"3d6.(3D).4p"	"w 4D*"	"7/2"	6	8		"T6892c83"	"L18349c139"	
Fe	2	"242.278534"	"0.000016"	"242.278537"	"0.000010"	"8000"	"3.1e+07"	D+	"7.9286411"	"13.0445113"	"3d6.(3F2).4p"	"y 4G*"	"9/2"	"3d6.(5D).5d"	"4G"	"9/2"	10	10		"T6892c83"	"L18349c139"	
Fe	2	"242.29323"	"0.00009"	"242.293284"	"0.000013"	"4000"	"2.9e+06"	C+	"2.57958587"	"7.6951447"	"3d7"	"a 2H"	"9/2"	"3d6.(3F2).4p"	"y 4F*"	"7/2"	10	8		"T7461"	"L18349c139"	
Fe	1	"242.31050"	"0.00005"	"242.310486"	"0.000009"	"129"	""		"0.99011115"	"6.10530689"	"3d7.(4F).4s"	"a 5F"	"2"	"3d6.(3F2).4s.4p.(3P*)"	"v 3D*"	"2"	5	5		""	"L11631"	
Fe	2	"242.321004"	"0.000012"	"242.321014"	"0.000011"	"70000"	"1.40e+08"	C+	"3.88869686"	"9.0036704"	"3d6.(3D).4s"	"b 4D"	"3/2"	"3d6.(3D).4p"	"w 4D*"	"5/2"	4	6		"T6892c83"	"L18349c139"	
Fe	2	"242.349930"	"0.000017"	"242.349922"	"0.000010"	"7000"	"1.51e+08"	C+	"7.9400585"	"13.0544220"	"3d6.(3F2).4p"	"y 4G*"	"7/2"	"3d6.(3F2).4d"	"4G"	"7/2"	8	8		"T6892c83"	"L18349c139"	
Fe	2	"242.36610"	"0.00018"	"242.365905"	"0.000011"	"600"	"4.1e+06"	D+	"7.8063198"	"12.9203460"	"3d6.(3P2).4p"	"y 4D*"	"3/2"	"3d6.(3H).4d"	"2F"	"5/2"	4	6		"T6892c83"	"L18349c139"	
Fe	2	"242.3681"	"0.0005"	"242.368514"	"0.000013"	"600"	""		"2.52186911"	"7.6358402"	"3d7"	"a 2H"	"11/2"	"3d6.(3H).4p"	"z 4I*"	"11/2"	12	12		""	"L18349c142"	
Fe	2	"242.39121"	"0.00007"	"242.391199"	"0.000018"	"4000"	"9.e+06"	D+	"3.9441623"	"9.0576548"	"3d7"	"b 2F"	"5/2"	"3d6.(1G2).4p"	"x 2F*"	"5/2"	6	6		"T6892c83"	"L18349c139"	
Fe	3	""	""	"242.3997"	"0.0009"	""	"5.3e+00"	D+	"4.439007"	"9.552322"	"3d6"	"a 1D"	"2"	"3d6"	"b 1D"	"2"	5	5	E2	"u45"	""	
Fe	2	"242.414529"	"0.000012"	"242.414529"	"0.000011"	"270000"	"2.21e+08"	B+	"2.80665448"	"7.9196550"	"3d6.(3F2).4s"	"b 4F"	"9/2"	"3d6.(3F2).4p"	"y 4G*"	"11/2"	10	12		"T6892c83"	"L18349c139"	
Fe	2	"242.42035"	"0.00003"	"242.420420"	"0.000010"	"2900"	"3.0e+07"	D+	"7.9704921"	"13.0833683"	"3d6.(3F2).4p"	"z 2F*"	"7/2"	"3d6.(3F2).4d"	"4H"	"9/2"	8	10		"T6892c83"	"L18349c139"	
Fe	2	"242.438957"	"0.000015"	"242.438960"	"0.000011"	"28000"	"1.61e+07"	B	"2.58265947"	"7.6951447"	"3d6.(3P2).4s"	"b 4P"	"5/2"	"3d6.(3F2).4p"	"y 4F*"	"7/2"	6	8		"T7461"	"L18349c139"	
Fe	2	"242.44409"	"0.00005"	"242.444238"	"0.000010"	"2200"	""		"7.8448498"	"12.9572238"	"3d6.(3F2).4p"	"x 4D*"	"5/2"	"3d6.(3H).4d"	"4F"	"5/2"	6	6		""	"L18349c139"	
Fe	2	"242.4491"	"0.0005"	"242.449697"	"0.000010"	"800"	"2.9e+05"	E	"2.69193206"	"7.8041909"	"3d6.(3H).4s"	"a 4H"	"7/2"	"3d6.(3F2).4p"	"x 4D*"	"7/2"	8	8		"T6892c83"	"L18349c142"	
Fe	2	"242.459265"	"0.000012"	"242.459274"	"0.000011"	"50000"	"1.24e+08"	C+	"3.89161339"	"9.0036704"	"3d6.(3D).4s"	"b 4D"	"5/2"	"3d6.(3D).4p"	"w 4D*"	"5/2"	6	6		"T6892c83"	"L18349c139"	
Fe	2	"242.46509"	"0.00005"	"242.465008"	"0.000010"	"8000"	"6.6e+06"	C+	"2.82812245"	"7.9400585"	"3d6.(3F2).4s"	"b 4F"	"7/2"	"3d6.(3F2).4p"	"y 4G*"	"7/2"	8	8		"T7461"	"L18349c139"	
Fe	2	"242.47768"	"0.00009"	"242.477695"	"0.000010"	"900"	"2.2e+07"	D+	"8.1452725"	"13.2569411"	"3d6.(3G).4p"	"x 4G*"	"9/2"	"3d6.(3F2).4d"	"2G"	"9/2"	10	10		"T6892c83"	"L18349c139"	
Fe	2	"242.53632"	"0.00003"	"242.536333"	"0.000012"	"13000"	"2.6e+07"	D+	"3.23045937"	"8.3408923"	"3d6.(3G).4s"	"a 4G"	"5/2"	"3d6.(3F2).4p"	"y 2D*"	"3/2"	6	4		"T6892c83"	"L18349c139"	
Fe	2	"242.563758"	"0.000013"	"242.563758"	"0.000012"	"10000"	"2.32e+08"	B+	"8.0381375"	"13.1479926"	"3d6.(3F2).4p"	"y 2G*"	"9/2"	"3d6.(3H).4d"	"2H"	"11/2"	10	12		"T6892c83"	"L18349c139"	
Fe	2	"242.568545"	"0.000018"	"242.568541"	"0.000011"	"21000"	"3.2e+07"	D+	"3.19725263"	"8.3070070"	"3d6.(3P2).4s"	"b 2P"	"3/2"	"3d6.(3F2).4p"	"y 2D*"	"5/2"	4	6		"T6892c83"	"L18349c139"	
Fe	2	"242.58061"	"0.00018"	"242.580387"	"0.000012"	"700"	""		"7.6042922"	"12.7137971"	"3d6.(3P2).4p"	"y 4P*"	"3/2"	"3d6.(5D).6s"	"6D"	"3/2"	4	4		""	"L18349c139"	
