element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Si	3	""	"718.907"	""	"1.87e+07"	C	"29.254207"	"30.978352"	"3p.3d"	"1P*"	"1"	"3s.8s"	"1S"	"0"	3	1		"T6298c4"	""	
Si	1	"719.358"	"719.355"	"65"	"7.17e+05"	E	"6.0787337"	"7.801805"	"3s2.3p.4p"	"3P"	"0"	"3s2.3p.6d"	"3D*"	"1"	1	3		"T6066LS"	"L3521"	
Si	1	"719.390"	""	"30"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	1	""	"721.031"	""	"5.35e+05"	E	"6.0827393"	"7.801805"	"3s2.3p.4p"	"3P"	"1"	"3s2.3p.6d"	"3D*"	"1"	3	3		"T6066LS"	""	
Si	3	""	"721.183"	""	"4.66e+06"	C+	"28.070023"	"29.788726"	"3p.4s"	"3P*"	"0"	"3s.6d"	"3D"	"1"	1	3		"T6298c4,LS"	""	
Si	2	""	"721.586"	""	"6.20e+00"	B+	"8.121023"	"9.838769"	"3s2.4s"	"2S"	"1/2"	"3s2.3d"	"2D"	"5/2"	2	6	E2	"c22"	""	
Si	3	""	"722.438"	""	"3.04e+06"	D	"28.355155"	"30.070873"	"3p.4s"	"1P*"	"1"	"3s.7s"	"1S"	"0"	3	1		"T6298c4"	""	
Si	2	""	"722.447"	""	"6.18e+00"	B+	"8.121023"	"9.836720"	"3s2.4s"	"2S"	"1/2"	"3s2.3d"	"2D"	"3/2"	2	4	E2	"c22"	""	
Si	1	"722.6206"	""	"100"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	1	"723.5326"	""	"100"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	1	"723.582"	""	"60"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	1	"725.0625"	""	"180"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	3	""	"726.710"	""	"6.17e+06"	B	"28.085821"	"29.791454"	"3p.4s"	"3P*"	"1"	"3s.6d"	"3D"	"2"	3	5		"T6298c4,LS"	""	
Si	1	""	"727.203"	""	"1.25e+06"	D	"6.0986113"	"7.803087"	"3s2.3p.4p"	"3P"	"2"	"3s2.3p.6d"	"3D*"	"3"	5	7		"T6066LS"	""	
Si	1	"727.5294"	""	"160"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	3	""	"727.621"	""	"9.37e+04"	D+	"29.065417"	"30.768916"	"3s.6p"	"3P*"	"1"	"3p.4p"	"3P"	"2"	3	5		"T6298c4,LS"	""	
Si	1	""	"727.751"	""	"3.46e+04"	E	"6.0986113"	"7.801805"	"3s2.3p.4p"	"3P"	"2"	"3s2.3p.6d"	"3D*"	"1"	5	3		"T6066LS"	""	
Si	3	""	"727.874"	""	"3.41e+06"	C+	"28.085821"	"29.788726"	"3p.4s"	"3P*"	"1"	"3s.6d"	"3D"	"1"	3	3		"T6298c4,LS"	""	
Si	1	"728.281"	""	"40"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	3	""	"728.351"	""	"2.81e+05"	C	"29.067126"	"30.768916"	"3s.6p"	"3P*"	"2"	"3p.4p"	"3P"	"2"	5	5		"T6298c4,LS"	""	
Si	1	"728.9173"	""	"400"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	1	""	"728.960"	""	"9.33e+05"	E	"6.0827393"	"7.783107"	"3s2.3p.4p"	"3P"	"1"	"3s2.3p.6d"	"3D*"	"2"	3	5		"T6066LS"	""	
Si	1	"729.026"	""	"55"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	1	""	"735.829"	""	"3.02e+05"	E	"6.0986113"	"7.783107"	"3s2.3p.4p"	"3P"	"2"	"3s2.3p.6d"	"3D*"	"2"	5	5		"T6066LS"	""	
Si	3	""	"736.907"	""	"3.43e+04"	D	"28.553810"	"30.235840"	"3s.5g"	"1G"	"4"	"3s.6f"	"1F*"	"3"	9	7		"T6298c4"	""	
Si	1	"737.300"	""	"35"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	3	""	"737.927"	""	"8.74e+05"	C	"29.060364"	"30.740071"	"3s.6p"	"1P*"	"1"	"3p.4p"	"1D"	"2"	3	5		"T6298c4"	""	
Si	3	""	"738.424"	""	"1.20e+05"	D+	"29.063765"	"30.742340"	"3s.6p"	"3P*"	"0"	"3p.4p"	"3P"	"1"	1	3		"T6298c4,LS"	""	
Si	3	""	"739.152"	""	"8.97e+04"	D	"29.065417"	"30.742340"	"3s.6p"	"3P*"	"1"	"3p.4p"	"3P"	"1"	3	3		"T6298c4,LS"	""	
Si	3	""	"739.906"	""	"1.49e+05"	D+	"29.067126"	"30.742340"	"3s.6p"	"3P*"	"2"	"3p.4p"	"3P"	"1"	5	3		"T6298c4,LS"	""	
Si	1	"740.5774"	""	"375"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	3	""	"740.847"	""	"7.76e+06"	B	"28.122131"	"29.795217"	"3p.4s"	"3P*"	"2"	"3s.6d"	"3D"	"3"	5	7		"T6298c4,LS"	""	
Si	1	"740.9082"	""	"200"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	1	"741.535"	""	"40"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	1	"741.5946"	""	"275"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	1	"742.3497"	""	"425"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	1	"742.460"	""	"85"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	3	""	"742.517"	""	"1.92e+06"	C+	"28.122131"	"29.791454"	"3p.4s"	"3P*"	"2"	"3s.6d"	"3D"	"2"	5	5		"T6298c4,LS"	""	
Si	3	""	"743.662"	""	"3.52e+05"	D+	"29.065417"	"30.732169"	"3s.6p"	"3P*"	"1"	"3p.4p"	"3P"	"0"	3	1		"T6298c4,LS"	""	
Si	3	""	"743.732"	""	"2.13e+05"	D+	"28.122131"	"29.788726"	"3p.4s"	"3P*"	"2"	"3s.6d"	"3D"	"1"	5	3		"T6298c4,LS"	""	
Si	3	""	"744.233"	""	"1.60e+07"	B	"26.804174"	"28.469647"	"3p.3d"	"3P*"	"2"	"3s.6s"	"3S"	"1"	5	3		"T6298c4,LS"	""	
Si	3	"746.189"	"746.190"	"5w"	"4.99e+07"	B	"24.994933"	"26.656040"	"3s.4d"	"3D"	"1"	"3s.5p"	"3P*"	"0"	3	1		"T6298c4,LS"	"L4833"	
Si	3	""	"746.235"	""	"1.25e+07"	B	"24.994933"	"26.655939"	"3s.4d"	"3D"	"1"	"3s.5p"	"3P*"	"1"	3	3		"T6298c4,LS"	""	
Si	3	"746.262"	"746.265"	"8w"	"3.75e+07"	B+	"24.995001"	"26.655939"	"3s.4d"	"3D"	"2"	"3s.5p"	"3P*"	"1"	5	3		"T6298c4,LS"	"L4833"	
Si	3	""	"746.535"	""	"4.99e+05"	C	"24.994933"	"26.655272"	"3s.4d"	"3D"	"1"	"3s.5p"	"3P*"	"2"	3	5		"T6298c4,LS"	""	
Si	3	""	"746.565"	""	"7.49e+06"	B	"24.995001"	"26.655272"	"3s.4d"	"3D"	"2"	"3s.5p"	"3P*"	"2"	5	5		"T6298c4,LS"	""	
Si	3	"746.632"	"746.632"	"9w"	"4.19e+07"	B+	"24.995150"	"26.655272"	"3s.4d"	"3D"	"3"	"3s.5p"	"3P*"	"2"	7	5		"T6298c4,LS"	"L4833"	
Si	3	""	"749.728"	""	"9.39e+06"	B	"26.816380"	"28.469647"	"3p.3d"	"3P*"	"1"	"3s.6s"	"3S"	"1"	3	3		"T6298c4,LS"	""	
Si	3	""	"753.206"	""	"3.09e+06"	C+	"26.824014"	"28.469647"	"3p.3d"	"3P*"	"0"	"3s.6s"	"3S"	"1"	1	3		"T6298c4,LS"	""	
Si	3	""	"755.091"	""	"8.19e-07"	E	"16.081798"	"17.723324"	"3p2"	"3P"	"0"	"3s.3d"	"3D"	"1"	1	3	M1	"c44"	""	
Si	3	""	"755.228"	""	"2.16e-03"	C+	"16.081798"	"17.723025"	"3p2"	"3P"	"0"	"3s.3d"	"3D"	"2"	1	5	E2	"c44"	""	
Si	3	"761.236"	"761.236"	"12w"	"9.94e+07"	B+	"26.598599"	"28.226874"	"3s.5p"	"1P*"	"1"	"3s.5d"	"1D"	"2"	3	5		"T6298c4"	"L4833"	
Si	3	""	"762.783"	""	"2.38e-06"	E	"16.098353"	"17.723324"	"3p2"	"3P"	"1"	"3s.3d"	"3D"	"1"	3	3	M1	"c44"	""	
Si	3	""	"762.783"	""	"4.46e-03"	C+	"16.098353"	"17.723324"	"3p2"	"3P"	"1"	"3s.3d"	"3D"	"1"	3	3	E2	"c44"	""	
Si	3	""	"762.923"	""	"1.02e-07"	E	"16.098353"	"17.723025"	"3p2"	"3P"	"1"	"3s.3d"	"3D"	"2"	3	5	M1	"c44"	""	
Si	3	""	"762.923"	""	"4.80e-04"	C+	"16.098353"	"17.723025"	"3p2"	"3P"	"1"	"3s.3d"	"3D"	"2"	3	5	E2	"c44"	""	
Si	3	""	"763.046"	""	"2.14e-03"	C+	"16.098353"	"17.722765"	"3p2"	"3P"	"1"	"3s.3d"	"3D"	"3"	3	7	E2	"c44"	""	
Si	3	""	"763.47"	""	"4.01e+05"	E	"30.343512"	"31.96702"	"3p.4p"	"3D"	"1"	"3s.9f"	"3F*"	"2"	3	5		"T6298c4,LS"	""	
Si	1	"768.0267"	"768.0266"	"100"	"4.62e+06"	C+	"5.8624764"	"7.4763538"	"3s2.3p.4p"	"1P"	"1"	"3s2.3p.5d"	"1D*"	"2"	3	5		"T2301"	"L3521"	
Si	3	""	"771.07"	""	"7.23e+04"	E	"30.359521"	"31.96702"	"3p.4p"	"3D"	"2"	"3s.9f"	"3F*"	"2"	5	5		"T6298c4,LS"	""	
Si	3	""	"771.07"	""	"4.12e+05"	E	"30.359521"	"31.96702"	"3p.4p"	"3D"	"2"	"3s.9f"	"3F*"	"3"	5	7		"T6298c4,LS"	""	
Si	2	""	"771.770"	""	"2.10e+04"	E	"12.525262"	"14.131312"	"3s2.4d"	"2D"	"3/2"	"3s2.6p"	"2P*"	"3/2"	4	4		"T7166"	""	
Si	2	""	"771.847"	""	"1.89e+05"	D+	"12.525423"	"14.131312"	"3s2.4d"	"2D"	"5/2"	"3s2.6p"	"2P*"	"3/2"	6	4		"T7166"	""	
Si	2	""	"772.643"	""	"6.75e+04"	E	"12.525262"	"14.129497"	"3s2.4d"	"2D"	"3/2"	"3s2.6p"	"2P*"	"1/2"	4	2		"T6527c4,LS"	""	
Si	1	"774.271"	"774.272"	"40"	"5.34e+06"	C	"6.206004"	"7.806865"	"3s2.3p.3d"	"3F*"	"4"	"3s2.3p.(2P*<3/2>).6f"	"2[9/2]"	"5"	9	11		"T6066LS'"	"L3521"	
Si	3	""	"778.133"	""	"1.60e-06"	E	"16.130409"	"17.723324"	"3p2"	"3P"	"2"	"3s.3d"	"3D"	"1"	5	3	M1	"c44"	""	
Si	3	""	"778.133"	""	"1.36e-03"	C+	"16.130409"	"17.723324"	"3p2"	"3P"	"2"	"3s.3d"	"3D"	"1"	5	3	E2	"c44"	""	
Si	3	""	"778.279"	""	"2.35e-06"	E	"16.130409"	"17.723025"	"3p2"	"3P"	"2"	"3s.3d"	"3D"	"2"	5	5	M1	"c44"	""	
Si	3	""	"778.279"	""	"3.21e-03"	C+	"16.130409"	"17.723025"	"3p2"	"3P"	"2"	"3s.3d"	"3D"	"2"	5	5	E2	"c44"	""	
Si	3	""	"778.407"	""	"2.21e-06"	D	"16.130409"	"17.722765"	"3p2"	"3P"	"2"	"3s.3d"	"3D"	"3"	5	7	M1	"c44"	""	
Si	3	""	"778.407"	""	"3.73e-03"	B	"16.130409"	"17.722765"	"3p2"	"3P"	"2"	"3s.3d"	"3D"	"3"	5	7	E2	"c44"	""	
Si	1	"780.0008"	""	"30"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	3	""	"784.42"	""	"1.94e+03"	E	"30.386863"	"31.96702"	"3p.4p"	"3D"	"3"	"3s.9f"	"3F*"	"2"	7	5		"T6298c4,LS"	""	
Si	3	""	"784.42"	""	"4.91e+04"	E	"30.386863"	"31.96702"	"3p.4p"	"3D"	"3"	"3s.9f"	"3F*"	"3"	7	7		"T6298c4,LS"	""	
Si	3	""	"784.42"	""	"4.40e+05"	D	"30.386863"	"31.96702"	"3p.4p"	"3D"	"3"	"3s.9f"	"3F*"	"4"	7	9		"T6298c4,LS"	""	
Si	2	"784.880"	"784.882"	"400"	"3.73e+07"	B	"12.525262"	"14.104482"	"3s2.4d"	"2D"	"3/2"	"3s2.5f"	"2F*"	"5/2"	4	6		"T6527c4,LS"	"L3541"	
Si	2	""	"784.962"	""	"2.66e+06"	C	"12.525423"	"14.104482"	"3s2.4d"	"2D"	"5/2"	"3s2.5f"	"2F*"	"5/2"	6	6		"T6527c4,LS"	""	
Si	2	"784.972"	"784.972"	"500"	"3.99e+07"	B	"12.525423"	"14.104461"	"3s2.4d"	"2D"	"5/2"	"3s2.5f"	"2F*"	"7/2"	6	8		"T6527c4,LS"	"L3541"	
Si	1	"784.9967"	""	"30"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	2	""	"791.152"	""	"2.41e+05"	E	"14.104461"	"15.671165"	"3s2.5f"	"2F*"	"7/2"	"3s2.9g"	"2G"	"7/2"	8	8		"T6527c4,LS"	""	
Si	2	""	"791.152"	""	"3.85e+06"	D	"14.104461"	"15.671165"	"3s2.5f"	"2F*"	"7/2"	"3s2.9g"	"2G"	"9/2"	8	10		"T6527c4,LS"	""	
Si	2	""	"791.163"	""	"3.37e+06"	E	"14.104482"	"15.671165"	"3s2.5f"	"2F*"	"5/2"	"3s2.9g"	"2G"	"7/2"	6	8		"T6527c4,LS"	""	
Si	1	"791.8386"	"791.8384"	"90"	"5.22e+06"	C+	"5.9537304"	"7.5190764"	"3s2.3p.4p"	"3D"	"1"	"3s2.3p.5d"	"3F*"	"2"	3	5		"T2301"	"L3521"	
Si	1	""	"792.585"	""	"2.08e+06"	D	"6.2226912"	"7.786562"	"3s2.3p.4p"	"1D"	"2"	"3s2.3p.6d"	"1F*"	"3"	5	7		"T6066"	""	
Si	1	"793.2349"	"793.2348"	"120"	"5.13e+06"	C+	"5.9639280"	"7.5265183"	"3s2.3p.4p"	"3D"	"2"	"3s2.3p.5d"	"3F*"	"3"	5	7		"T2301"	"L3521"	
Si	1	"794.4001"	"794.4001"	"140"	"5.75e+06"	B	"5.9840096"	"7.5443078"	"3s2.3p.4p"	"3D"	"3"	"3s2.3p.5d"	"3F*"	"4"	7	9		"T2301"	"L3521"	
Si	1	"797.0306"	"797.0307"	"35"	"7.11e+05"	C	"5.9639280"	"7.5190764"	"3s2.3p.4p"	"3D"	"2"	"3s2.3p.5d"	"3F*"	"2"	5	5		"T2301"	"L3521"	
Si	3	""	"798.409"	""	"6.24e+05"	D+	"29.187607"	"30.740071"	"3p.3d"	"1F*"	"3"	"3p.4p"	"1D"	"2"	7	5		"T6298c4"	""	
Si	2	""	"799.723"	""	"1.48e-02"	C+	"5.309535"	"6.859448"	"3s.3p2"	"4P"	"1/2"	"3s.3p2"	"2D"	"5/2"	2	6	E2	"c22"	""	
Si	1	""	"800.669"	""	"9.20e+04"	E	"6.2611819"	"7.809264"	"3s2.3p.3d"	"3P*"	"2"	"3s2.3p.(2P*<3/2>).6f"	"2[3/2]"	"1"	5	3		"T6066LS'"	""	
Si	2	""	"800.737"	""	"1.49e-02"	C+	"5.309535"	"6.857485"	"3s.3p2"	"4P"	"1/2"	"3s.3p2"	"2D"	"3/2"	2	4	E2	"c22"	""	
Si	2	""	"800.737"	""	"6.56e-04"	D	"5.309535"	"6.857485"	"3s.3p2"	"4P"	"1/2"	"3s.3p2"	"2D"	"3/2"	2	4	M1	"c22"	""	
Si	1	""	"800.839"	""	"9.77e+05"	E	"6.0787337"	"7.626487"	"3s2.3p.4p"	"3P"	"0"	"3s2.3p.5d"	"3D*"	"1"	1	3		"T6066LS"	""	
Si	1	""	"802.917"	""	"7.26e+05"	E	"6.0827393"	"7.626487"	"3s2.3p.4p"	"3P"	"1"	"3s2.3p.5d"	"3D*"	"1"	3	3		"T6066LS"	""	
Si	1	"803.5619"	"803.5618"	"35"	"8.11e+05"	D	"5.9840096"	"7.5265183"	"3s2.3p.4p"	"3D"	"3"	"3s2.3p.5d"	"3F*"	"3"	7	7		"T8363"	"L3521"	
Si	2	""	"804.441"	""	"4.41e+06"	D+	"13.935149"	"15.475973"	"3s2.5d"	"2D"	"3/2"	"3s2.8f"	"2F*"	"5/2"	4	6		"T6527c4,LS"	""	
Si	2	""	"804.451"	""	"3.15e+05"	E	"13.935169"	"15.475973"	"3s2.5d"	"2D"	"5/2"	"3s2.8f"	"2F*"	"5/2"	6	6		"T6527c4,LS"	""	
Si	2	""	"804.455"	""	"4.73e+06"	D+	"13.935169"	"15.475966"	"3s2.5d"	"2D"	"5/2"	"3s2.8f"	"2F*"	"7/2"	6	8		"T6527c4,LS"	""	
Si	1	""	"804.960"	""	"1.36e+06"	D	"6.2694342"	"7.809264"	"3s2.3p.3d"	"3P*"	"1"	"3s2.3p.(2P*<3/2>).6f"	"2[3/2]"	"1"	3	3		"T6066LS'"	""	
Si	2	""	"806.714"	""	"1.35e-03"	D	"5.322966"	"6.859448"	"3s.3p2"	"4P"	"3/2"	"3s.3p2"	"2D"	"5/2"	4	6	M1	"c22"	""	
Si	2	""	"806.714"	""	"3.13e-05"	D+	"5.322966"	"6.859448"	"3s.3p2"	"4P"	"3/2"	"3s.3p2"	"2D"	"5/2"	4	6	E2	"c22"	""	
Si	1	""	"807.059"	""	"1.29e+06"	D	"6.0827393"	"7.618564"	"3s2.3p.4p"	"3P"	"1"	"3s2.3p.5d"	"3D*"	"2"	3	5		"T6066LS"	""	
Si	1	""	"807.1284"	""	"1.72e+06"	D	"6.0986113"	"7.6343040"	"3s2.3p.4p"	"3P"	"2"	"3s2.3p.5d"	"3D*"	"3"	5	7		"T6066LS"	""	
Si	1	""	"807.303"	""	"1.80e+06"	D	"6.273903"	"7.809264"	"3s2.3p.3d"	"3P*"	"0"	"3s2.3p.(2P*<3/2>).6f"	"2[3/2]"	"1"	1	3		"T6066LS'"	""	
Si	1	""	"807.4574"	""	"3.16e+04"	E	"5.9840096"	"7.5190764"	"3s2.3p.4p"	"3D"	"3"	"3s2.3p.5d"	"3F*"	"2"	7	5		"T8363"	""	
Si	2	""	"807.746"	""	"2.52e+00"	C	"5.322966"	"6.857485"	"3s.3p2"	"4P"	"3/2"	"3s.3p2"	"2D"	"3/2"	4	4	M1	"c22"	""	
Si	2	""	"807.746"	""	"8.18e-06"	D+	"5.322966"	"6.857485"	"3s.3p2"	"4P"	"3/2"	"3s.3p2"	"2D"	"3/2"	4	4	E2	"c22"	""	
Si	1	"809.3241"	"809.3232"	"70"	"1.5e+06"	D	"5.8624764"	"7.3940044"	"3s2.3p.4p"	"1P"	"1"	"3s2.3p.(2P*<3/2>).6s<1/2>"	"(3/2,1/2)*"	"1"	3	3		"T1619CA"	"L3521"	
Si	3	"810.286"	""	"9w"	""		""	""	""	""	""	""	""	""				""	"L4833"	
Si	3	"810.345"	""	"11w"	""		""	""	""	""	""	""	""	""				""	"L4833"	
Si	1	""	"811.258"	""	"4.69e+04"	E	"6.0986113"	"7.626487"	"3s2.3p.4p"	"3P"	"2"	"3s2.3p.5d"	"3D*"	"1"	5	3		"T6066LS"	""	
Si	1	""	"815.487"	""	"4.16e+05"	E	"6.0986113"	"7.618564"	"3s2.3p.4p"	"3P"	"2"	"3s2.3p.5d"	"3D*"	"2"	5	5		"T6066LS"	""	
Si	2	""	"818.288"	""	"6.65e-03"	D+	"5.344700"	"6.859448"	"3s.3p2"	"4P"	"5/2"	"3s.3p2"	"2D"	"5/2"	6	6	M1	"c22"	""	
Si	2	""	"818.288"	""	"1.98e-04"	C	"5.344700"	"6.859448"	"3s.3p2"	"4P"	"5/2"	"3s.3p2"	"2D"	"5/2"	6	6	E2	"c22"	""	
Si	3	"819.043"	"819.05"	"7w"	"8.09e+07"	B+	"28.54956"	"30.062902"	"3s.5f"	"3F*"	"2"	"3s.6g"	"3G"	"3"	5	7		"T6298c4,LS"	"L4833"	
Si	3	""	"819.095"	""	"8.19e+07"	B+	"28.549670"	"30.062927"	"3s.5f"	"3F*"	"3"	"3s.6g"	"3G"	"4"	7	9		"T6298c4,LS"	""	
Si	3	"819.116"	"819.108"	"6w"	"7.05e+06"	B	"28.549670"	"30.062902"	"3s.5f"	"3F*"	"3"	"3s.6g"	"3G"	"3"	7	7		"T6298c4,LS"	"L4833"	
Si	3	"819.168"	"819.168"	"8w"	"8.78e+07"	B+	"28.549923"	"30.063045"	"3s.5f"	"3F*"	"4"	"3s.6g"	"3G"	"5"	9	11		"T6298c4,LS"	"L4833"	
Si	3	""	"819.232"	""	"5.48e+06"	B	"28.549923"	"30.062927"	"3s.5f"	"3F*"	"4"	"3s.6g"	"3G"	"4"	9	9		"T6298c4,LS"	""	
Si	3	""	"819.245"	""	"1.07e+05"	D+	"28.549923"	"30.062902"	"3s.5f"	"3F*"	"4"	"3s.6g"	"3G"	"3"	9	7		"T6298c4,LS"	""	
Si	2	""	"819.350"	""	"8.35e-05"	C	"5.344700"	"6.857485"	"3s.3p2"	"4P"	"5/2"	"3s.3p2"	"2D"	"3/2"	6	4	E2	"c22"	""	
Si	2	""	"819.350"	""	"7.52e-04"	D	"5.344700"	"6.857485"	"3s.3p2"	"4P"	"5/2"	"3s.3p2"	"2D"	"3/2"	6	4	M1	"c22"	""	
Si	3	""	"821.194"	""	"1.83e+07"	B	"30.055220"	"31.564610"	"3s.6f"	"3F*"	"4"	"3s.8g"	"3G"	"5"	9	11		"T6298c4,LS"	""	
Si	3	""	"821.20"	""	"1.68e+07"	C+	"30.055119"	"31.56449"	"3s.6f"	"3F*"	"2"	"3s.8g"	"3G"	"3"	5	7		"T6298c4,LS"	""	
Si	3	""	"821.23"	""	"1.47e+06"	C	"30.055167"	"31.56449"	"3s.6f"	"3F*"	"3"	"3s.8g"	"3G"	"3"	7	7		"T6298c4,LS"	""	
Si	3	""	"821.23"	""	"1.71e+07"	B	"30.055167"	"31.56449"	"3s.6f"	"3F*"	"3"	"3s.8g"	"3G"	"4"	7	9		"T6298c4,LS"	""	
Si	3	""	"821.26"	""	"2.24e+04"	E	"30.055220"	"31.56449"	"3s.6f"	"3F*"	"4"	"3s.8g"	"3G"	"3"	9	7		"T6298c4,LS"	""	
Si	3	""	"821.26"	""	"1.15e+06"	C	"30.055220"	"31.56449"	"3s.6f"	"3F*"	"4"	"3s.8g"	"3G"	"4"	9	9		"T6298c4,LS"	""	
Si	1	"823.0642"	""	"35"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	3	""	"825.504"	""	"8.14e+02"	E	"28.553712"	"30.055220"	"3s.5g"	"3G"	"3"	"3s.6f"	"3F*"	"4"	7	9		"T6298c4,LS"	""	
Si	3	""	"825.533"	""	"6.86e+04"	D+	"28.553712"	"30.055167"	"3s.5g"	"3G"	"3"	"3s.6f"	"3F*"	"3"	7	7		"T6298c4,LS"	""	
Si	3	""	"825.534"	""	"5.34e+04"	D+	"28.553767"	"30.055220"	"3s.5g"	"3G"	"4"	"3s.6f"	"3F*"	"4"	9	9		"T6298c4,LS"	""	
Si	3	""	"825.560"	""	"1.10e+06"	C+	"28.553712"	"30.055119"	"3s.5g"	"3G"	"3"	"3s.6f"	"3F*"	"2"	7	5		"T6298c4,LS"	""	
Si	3	""	"825.563"	""	"1.03e+06"	C+	"28.553767"	"30.055167"	"3s.5g"	"3G"	"4"	"3s.6f"	"3F*"	"3"	9	7		"T6298c4,LS"	""	
Si	3	""	"825.581"	""	"1.04e+06"	C+	"28.553852"	"30.055220"	"3s.5g"	"3G"	"5"	"3s.6f"	"3F*"	"4"	11	9		"T6298c4,LS"	""	
Si	3	"826.257"	"826.257"	"9w"	"7.18e+07"	B+	"26.655272"	"28.155413"	"3s.5p"	"3P*"	"2"	"3s.5d"	"3D"	"3"	5	7		"T6298c4,LS"	"L4833"	
Si	3	"826.564"	"826.565"	"5w"	"1.80e+07"	B+	"26.655272"	"28.154854"	"3s.5p"	"3P*"	"2"	"3s.5d"	"3D"	"2"	5	5		"T6298c4,LS"	"L4833"	
Si	3	""	"826.771"	""	"1.98e+06"	C+	"26.655272"	"28.154479"	"3s.5p"	"3P*"	"2"	"3s.5d"	"3D"	"1"	5	3		"T6298c4,LS"	""	
Si	3	"826.932"	"826.933"	"8w"	"5.36e+07"	B+	"26.655939"	"28.154854"	"3s.5p"	"3P*"	"1"	"3s.5d"	"3D"	"2"	3	5		"T6298c4,LS"	"L4833"	
Si	3	"827.138"	"827.139"	"5w"	"2.98e+07"	B+	"26.655939"	"28.154479"	"3s.5p"	"3P*"	"1"	"3s.5d"	"3D"	"1"	3	3		"T6298c4,LS"	"L4833"	
Si	3	"827.194"	"827.195"	"6w"	"3.96e+07"	B+	"26.656040"	"28.154479"	"3s.5p"	"3P*"	"0"	"3s.5d"	"3D"	"1"	1	3		"T6298c4,LS"	"L4833"	
Si	3	""	"827.315"	""	"3.73e+02"	E	"30.062902"	"31.561125"	"3s.6g"	"3G"	"3"	"3s.8f"	"3F*"	"4"	7	9		"T6298c4,LS"	""	
Si	3	""	"827.328"	""	"2.44e+04"	E	"30.062927"	"31.561125"	"3s.6g"	"3G"	"4"	"3s.8f"	"3F*"	"4"	9	9		"T6298c4,LS"	""	
Si	3	""	"827.341"	""	"3.15e+04"	E	"30.062902"	"31.561078"	"3s.6g"	"3G"	"3"	"3s.8f"	"3F*"	"3"	7	7		"T6298c4,LS"	""	
Si	3	""	"827.354"	""	"4.71e+05"	D+	"30.062927"	"31.561078"	"3s.6g"	"3G"	"4"	"3s.8f"	"3F*"	"3"	9	7		"T6298c4,LS"	""	
Si	3	""	"827.356"	""	"5.03e+05"	D+	"30.062902"	"31.561049"	"3s.6g"	"3G"	"3"	"3s.8f"	"3F*"	"2"	7	5		"T6298c4,LS"	""	
Si	3	""	"827.393"	""	"4.78e+05"	D+	"30.063045"	"31.561125"	"3s.6g"	"3G"	"5"	"3s.8f"	"3F*"	"4"	11	9		"T6298c4,LS"	""	
Si	3	""	"834.196"	""	"1.02e+07"	B	"29.254207"	"30.740071"	"3p.3d"	"1P*"	"1"	"3p.4p"	"1D"	"2"	3	5		"T6298c4"	""	
Si	1	""	"835.3719"	""	"3.40e+05"	D	"6.2226912"	"7.7064630"	"3s2.3p.4p"	"1D"	"2"	"3s2.3p.6d"	"1D*"	"2"	5	5		"T2301"	""	
Si	3	""	"843.649"	""	"2.93e+07"	B+	"28.355155"	"29.824370"	"3p.4s"	"1P*"	"1"	"3s.6d"	"1D"	"2"	3	5		"T6298c4"	""	
Si	1	"844.3982"	""	"40"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	1	"850.1547"	""	"40"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	1	"850.2221"	""	"60"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	1	"853.6165"	""	"40"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	1	"855.6780"	""	"120"	""		""	""	""	""	""	""	""	""				""	"L3521"	
Si	3	""	"862.085"	""	"6.27e+03"	E	"30.055119"	"31.492914"	"3s.6f"	"3F*"	"2"	"3s.8d"	"3D"	"3"	5	7		"T6298c4,LS"	""	
Si	3	""	"862.114"	""	"2.22e+05"	D	"30.055167"	"31.492914"	"3s.6f"	"3F*"	"3"	"3s.8d"	"3D"	"3"	7	7		"T6298c4,LS"	""	
