element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Mg	2	""	"240.6418"	""	"5.26e+05"	C+	"8.863654"	"14.014317"	"2p6.3d"	"2D"	"5/2"	"2p6.8p"	"2P*"	"3/2"	6	4		"c31"	""	
Mg	2	""	"240.6469"	""	"5.87e+04"	C	"8.863762"	"14.014317"	"2p6.3d"	"2D"	"3/2"	"2p6.8p"	"2P*"	"3/2"	4	4		"c31"	""	
Mg	2	""	"240.6633"	""	"5.79e+05"	C+	"8.863762"	"14.013965"	"2p6.3d"	"2D"	"3/2"	"2p6.8p"	"2P*"	"1/2"	4	2		"c31"	""	
Mg	2	""	"244.9561"	""	"1.44e+06"	B	"8.863654"	"13.923608"	"2p6.3d"	"2D"	"5/2"	"2p6.7f"	"2F*"	"5/2"	6	6		"c31"	""	
Mg	2	"244.9590"	"244.9561"	"6*"	"2.16e+07"	B+	"8.863654"	"13.923608"	"2p6.3d"	"2D"	"5/2"	"2p6.7f"	"2F*"	"7/2"	6	8		"c31"	"L6095"	
Mg	2	"244.9590"	"244.9613"	"6*"	"2.02e+07"	B+	"8.863762"	"13.923608"	"2p6.3d"	"2D"	"3/2"	"2p6.7f"	"2F*"	"5/2"	4	6		"c31"	"L6095"	
Mg	3	"246.7751"	"246.7756"	"15"	"6.91e+07"	B+	"52.92490"	"57.94755"	"2s2.2p5.3s"	"3P*"	"1"	"2s2.2p5.3p"	"3S"	"1"	3	3		"c46"	"L1434"	
Mg	3	""	"246.776"	""	"1.59e-04"	C+	"52.92490"	"57.94755"	"2s2.2p5.3s"	"3P*"	"1"	"2s2.2p5.3p"	"3S"	"1"	3	3	M2	"c46"	""	
Mg	2	""	"247.4314"	""	"9.15e+04"	C	"8.654711"	"13.664049"	"2p6.4s"	"2S"	"1/2"	"2p6.7p"	"2P*"	"3/2"	2	4		"c31"	""	
Mg	2	""	"247.4584"	""	"1.02e+05"	C	"8.654711"	"13.663503"	"2p6.4s"	"2S"	"1/2"	"2p6.7p"	"2P*"	"1/2"	2	2		"c31"	""	
Mg	3	"249.0534"	"249.0535"	"10"	"1.61e+08"	B+	"61.49766"	"66.47438"	"2s2.2p5.3p"	"1S"	"0"	"2s2.2p5.3d"	"1P*"	"1"	1	3		"c48"	"L1434"	
Mg	3	"251.8635"	"251.8629"	"1"	""		"65.76377"	"70.68498"	"2s2.2p5.3d"	"3P*"	"1"	"2s2.2p5.(2P*<1/2>).4p"	"2[1/2]"	"0"	3	1		""	"L1434"	
Mg	3	"252.9190"	"252.9194"	"10"	"1.89e+07"	B+	"53.04690"	"57.94755"	"2s2.2p5.3s"	"3P*"	"0"	"2s2.2p5.3p"	"3S"	"1"	1	3		"c46"	"L1434"	
Mg	1	"255.325"	"255.3256"	"4"	""		"2.7091049"	"7.563573"	"3s.3p"	"3P*"	"0"	"3s.13d"	"3D"	"1"	1	3		""	"L4832"	
Mg	1	"255.458"	"255.4565"	"1d"	""		"2.7115919"	"7.563573"	"3s.3p"	"3P*"	"1"	"3s.13d"	"3D"	"2"	3	5		""	"L4832"	
Mg	1	"255.7226"	"255.7226"	"0"	""		"2.7166398"	"7.563573"	"3s.3p"	"3P*"	"2"	"3s.13d"	"3D"	"3"	5	7		""	"L6095"	
Mg	1	"256.0941"	"256.0942"	"0"	""		"2.7091049"	"7.549005"	"3s.3p"	"3P*"	"0"	"3s.12d"	"3D"	"1"	1	3		""	"L6095"	
Mg	1	"256.2259"	"256.2259"	"1"	""		"2.7115919"	"7.549005"	"3s.3p"	"3P*"	"1"	"3s.12d"	"3D"	"2"	3	5		""	"L6095"	
Mg	1	"256.4937"	"256.4936"	"1"	""		"2.7166398"	"7.549005"	"3s.3p"	"3P*"	"2"	"3s.12d"	"3D"	"3"	5	7		""	"L6095"	
Mg	1	"257.0908"	"257.0917"	"0"	""		"2.7091049"	"7.530227"	"3s.3p"	"3P*"	"0"	"3s.11d"	"3D"	"1"	1	3		""	"L6095"	
Mg	1	"257.2248"	"257.2244"	"1"	""		"2.7115919"	"7.530227"	"3s.3p"	"3P*"	"1"	"3s.11d"	"3D"	"2"	3	5		""	"L6095"	
Mg	1	"257.4945"	"257.4942"	"2"	""		"2.7166398"	"7.530227"	"3s.3p"	"3P*"	"2"	"3s.11d"	"3D"	"3"	5	7		""	"L6095"	
Mg	1	"257.7888"	"257.7877"	"0"	""		"2.7115919"	"7.519699"	"3s.3p"	"3P*"	"1"	"3s.12s"	"3S"	"1"	3	3		""	"L6095"	
Mg	1	"258.0587"	"258.0587"	"1"	""		"2.7166398"	"7.519699"	"3s.3p"	"3P*"	"2"	"3s.12s"	"3S"	"1"	5	3		""	"L6095"	
Mg	2	""	"258.2019"	""	"8.28e+05"	C+	"8.863654"	"13.664049"	"2p6.3d"	"2D"	"5/2"	"2p6.7p"	"2P*"	"3/2"	6	4		"c31"	""	
Mg	2	""	"258.2077"	""	"9.23e+04"	C	"8.863762"	"13.664049"	"2p6.3d"	"2D"	"3/2"	"2p6.7p"	"2P*"	"3/2"	4	4		"c31"	""	
Mg	2	""	"258.2371"	""	"9.09e+05"	C+	"8.863762"	"13.663503"	"2p6.3d"	"2D"	"3/2"	"2p6.7p"	"2P*"	"1/2"	4	2		"c31"	""	
Mg	1	"258.4216"	"258.4212"	"1"	""		"2.7091049"	"7.505426"	"3s.3p"	"3P*"	"0"	"3s.10d"	"3D"	"1"	1	3		""	"L6095"	
Mg	1	"258.5558"	"258.5553"	"2"	""		"2.7115919"	"7.505426"	"3s.3p"	"3P*"	"1"	"3s.10d"	"3D"	"2"	3	5		""	"L6095"	
Mg	1	"258.8285"	"258.8279"	"3"	""		"2.7166398"	"7.505426"	"3s.3p"	"3P*"	"2"	"3s.10d"	"3D"	"3"	5	7		""	"L6095"	
Mg	1	"259.1891"	"259.1882"	"0"	""		"2.7091049"	"7.491233"	"3s.3p"	"3P*"	"0"	"3s.11s"	"3S"	"1"	1	3		""	"L6095"	
Mg	1	"259.3231"	"259.3231"	"1"	""		"2.7115919"	"7.491233"	"3s.3p"	"3P*"	"1"	"3s.11s"	"3S"	"1"	3	3		""	"L6095"	
Mg	1	"259.5973"	"259.5973"	"2"	""		"2.7166398"	"7.491233"	"3s.3p"	"3P*"	"2"	"3s.11s"	"3S"	"1"	5	3		""	"L6095"	
Mg	1	"260.2495"	"260.24956"	"2"	""		"2.7091049"	"7.4717320"	"3s.3p"	"3P*"	"0"	"3s.9d"	"3D"	"1"	1	3		""	"L6095"	
Mg	1	"260.3854"	"260.38554"	"4"	""		"2.7115919"	"7.4717320"	"3s.3p"	"3P*"	"1"	"3s.9d"	"3D"	"2"	3	5		""	"L6095"	
Mg	1	"260.6621"	"260.66197"	"5"	""		"2.7166398"	"7.4717320"	"3s.3p"	"3P*"	"2"	"3s.9d"	"3D"	"3"	5	7		""	"L6095"	
Mg	1	"261.3357"	"261.3353"	"1"	""		"2.7091049"	"7.451946"	"3s.3p"	"3P*"	"0"	"3s.10s"	"3S"	"1"	1	3		""	"L6095"	
Mg	1	"261.4726"	"261.4724"	"2"	""		"2.7115919"	"7.451946"	"3s.3p"	"3P*"	"1"	"3s.10s"	"3S"	"1"	3	3		""	"L6095"	
Mg	1	"261.7513"	"261.7512"	"3"	""		"2.7166398"	"7.451946"	"3s.3p"	"3P*"	"2"	"3s.10s"	"3S"	"1"	5	3		""	"L6095"	
Mg	3	"261.8011"	"261.8007"	"7"	"8.72e+07"	B	"61.49766"	"66.23207"	"2s2.2p5.3p"	"1S"	"0"	"2s2.2p5.3d"	"3D*"	"1"	1	3		"T6036"	"L1434"	
Mg	1	"262.8664"	"262.86644"	"3"	""		"2.7091049"	"7.4243221"	"3s.3p"	"3P*"	"0"	"3s.8d"	"3D"	"1"	1	3		""	"L6095"	
Mg	1	"263.0053"	"263.00527"	"6"	""		"2.7115919"	"7.4243202"	"3s.3p"	"3P*"	"1"	"3s.8d"	"3D"	"2"	3	5		""	"L6095"	
Mg	1	"263.2873"	"263.28739"	"8"	""		"2.7166398"	"7.4243186"	"3s.3p"	"3P*"	"2"	"3s.8d"	"3D"	"3"	5	7		""	"L6095"	
Mg	1	"264.4801"	"264.4803"	"2"	""		"2.7091049"	"7.395552"	"3s.3p"	"3P*"	"0"	"3s.9s"	"3S"	"1"	1	3		""	"L6095"	
Mg	1	"264.6206"	"264.6207"	"3"	""		"2.7115919"	"7.395552"	"3s.3p"	"3P*"	"1"	"3s.9s"	"3S"	"1"	3	3		""	"L6095"	
Mg	1	"264.9062"	"264.9062"	"4"	""		"2.7166398"	"7.395552"	"3s.3p"	"3P*"	"2"	"3s.9s"	"3S"	"1"	5	3		""	"L6095"	
Mg	2	"266.0755"	"266.0754"	"8"	"3.81e+07"	A	"8.863654"	"13.522008"	"2p6.3d"	"2D"	"5/2"	"2p6.6f"	"2F*"	"7/2"	6	8		"c31"	"L6095"	
Mg	2	""	"266.0756"	""	"2.54e+06"	B+	"8.863654"	"13.522004"	"2p6.3d"	"2D"	"5/2"	"2p6.6f"	"2F*"	"5/2"	6	6		"c31"	""	
Mg	2	"266.0817"	"266.0817"	"8"	"3.56e+07"	A	"8.863762"	"13.522004"	"2p6.3d"	"2D"	"3/2"	"2p6.6f"	"2F*"	"5/2"	4	6		"c31"	"L6095"	
Mg	1	"266.8124"	"266.81232"	"6"	""		"2.7091049"	"7.3545930"	"3s.3p"	"3P*"	"0"	"3s.7d"	"3D"	"1"	1	3		""	"L6095"	
Mg	1	"266.9553"	"266.95537"	"8"	""		"2.7115919"	"7.3545908"	"3s.3p"	"3P*"	"1"	"3s.7d"	"3D"	"2"	3	5		""	"L6095"	
Mg	1	"267.2460"	"267.24602"	"10"	""		"2.7166398"	"7.3545894"	"3s.3p"	"3P*"	"2"	"3s.7d"	"3D"	"3"	5	7		""	"L6095"	
Mg	1	"269.3723"	"269.37225"	"3"	""		"2.7091049"	"7.3104479"	"3s.3p"	"3P*"	"0"	"3s.8s"	"3S"	"1"	1	3		""	"L6095"	
Mg	1	"269.5181"	"269.51793"	"5"	""		"2.7115919"	"7.3104479"	"3s.3p"	"3P*"	"1"	"3s.8s"	"3S"	"1"	3	3		""	"L6095"	
Mg	1	"269.8145"	"269.81411"	"6"	""		"2.7166398"	"7.3104479"	"3s.3p"	"3P*"	"2"	"3s.8s"	"3S"	"1"	5	3		""	"L6095"	
Mg	1	"273.1993"	"273.19940"	"8"	"6.97e+06"	D+	"2.7091049"	"7.2459929"	"3s.3p"	"3P*"	"0"	"3s.6d"	"3D"	"1"	1	3		"T6298c72,LS"	"L6095"	
Mg	1	""	"273.34925"	""	"5.21e+06"	D	"2.7115919"	"7.2459929"	"3s.3p"	"3P*"	"1"	"3s.6d"	"3D"	"1"	3	3		"T6298c72,LS"	""	
Mg	1	"273.3493"	"273.34941"	"10"	"9.37e+06"	D+	"2.7115919"	"7.2459903"	"3s.3p"	"3P*"	"1"	"3s.6d"	"3D"	"2"	3	5		"T6298c72,LS"	"L6095"	
Mg	1	""	"273.65391"	""	"3.46e+05"	E	"2.7166398"	"7.2459929"	"3s.3p"	"3P*"	"2"	"3s.6d"	"3D"	"1"	5	3		"T6298c72,LS"	""	
Mg	1	""	"273.65407"	""	"3.12e+06"	D	"2.7166398"	"7.2459903"	"3s.3p"	"3P*"	"2"	"3s.6d"	"3D"	"2"	5	5		"T6298c72,LS"	""	
Mg	1	"273.6542"	"273.65414"	"12"	"1.25e+07"	C	"2.7166398"	"7.2459890"	"3s.3p"	"3P*"	"2"	"3s.6d"	"3D"	"3"	5	7		"T6298c72,LS"	"L6095"	
Mg	1	"276.5222"	"276.52221"	"5"	""		"2.7115919"	"7.1939656"	"3s.3p"	"3P*"	"1"	"3s.6d"	"1D"	"2"	3	5		""	"L6095"	
Mg	1	"276.8339"	"276.83398"	"7"	""		"2.7166398"	"7.1939656"	"3s.3p"	"3P*"	"2"	"3s.6d"	"1D"	"2"	5	5		""	"L6095"	
Mg	1	"277.6690"	"277.6690"	"18"	"1.32e+08"	B+	"2.7115919"	"7.175454"	"3s.3p"	"3P*"	"1"	"3p2"	"3P"	"2"	3	5		"T4391"	"L6095"	
Mg	1	"277.8270"	"277.8271"	"18"	"1.82e+08"	C+	"2.7091049"	"7.170428"	"3s.3p"	"3P*"	"0"	"3p2"	"3P"	"1"	1	3		"T6298c72,LS"	"L6095"	
Mg	1	"277.9831"	"277.9820"	"20*"	"1.36e+08"	C+	"2.7115919"	"7.170428"	"3s.3p"	"3P*"	"1"	"3p2"	"3P"	"1"	3	3		"T6298c72,LS"	"L6095"	
Mg	1	"277.9831"	"277.9834"	"20*"	"4.09e+08"	B	"2.7166398"	"7.175454"	"3s.3p"	"3P*"	"2"	"3p2"	"3P"	"2"	5	5		"T6298c72,LS"	"L6095"	
Mg	1	"278.1288"	"278.12820"	"8"	""		"2.7166398"	"7.1731323"	"3s.3p"	"3P*"	"2"	"3s.7s"	"3S"	"1"	5	3		""	"L6095"	
Mg	1	"278.1416"	"278.1416"	"18"	"5.43e+08"	C+	"2.7115919"	"7.167870"	"3s.3p"	"3P*"	"1"	"3p2"	"3P"	"0"	3	1		"T6298c72,LS"	"L6095"	
Mg	1	"278.2972"	"278.2971"	"18"	"2.14e+08"	B+	"2.7166398"	"7.170428"	"3s.3p"	"3P*"	"2"	"3p2"	"3P"	"1"	5	3		"T4391"	"L6095"	
Mg	3	"278.352"	"278.3523"	"bl"	""		"66.23207"	"70.68498"	"2s2.2p5.3d"	"3D*"	"1"	"2s2.2p5.(2P*<1/2>).4p"	"2[1/2]"	"0"	3	1		""	"L1434"	
Mg	3	""	"278.869"	""	"6.11e-04"	B+	"53.50290"	"57.94755"	"2s2.2p5.3s"	"1P*"	"1"	"2s2.2p5.3p"	"3S"	"1"	3	3	M2	"c46"	""	
Mg	3	""	"278.869"	""	"9.69e+05"	C	"53.50290"	"57.94755"	"2s2.2p5.3s"	"1P*"	"1"	"2s2.2p5.3p"	"3S"	"1"	3	3		"c46"	""	
Mg	2	""	"279.0542"	""	"3.20e+04"	C+	"8.654711"	"13.096416"	"2p6.4s"	"2S"	"1/2"	"2p6.6p"	"2P*"	"3/2"	2	4		"c31"	""	
Mg	2	"279.0776"	"279.0777"	"9"	"4.01e+08"	A	"4.422431"	"8.863762"	"2p6.3p"	"2P*"	"1/2"	"2p6.3d"	"2D"	"3/2"	2	4		"c31,T6870,c23"	"L7414"	
Mg	2	""	"279.0777"	""	"2.29e-04"	B	"4.422431"	"8.863762"	"2p6.3p"	"2P*"	"1/2"	"2p6.3d"	"2D"	"3/2"	2	4	M2	"c28"	""	
Mg	2	""	"279.0845"	""	"1.63e-03"	B+	"4.422431"	"8.863654"	"2p6.3p"	"2P*"	"1/2"	"2p6.3d"	"2D"	"5/2"	2	6	M2	"c28"	""	
Mg	2	""	"279.1117"	""	"4.02e+04"	C+	"8.654711"	"13.095501"	"2p6.4s"	"2S"	"1/2"	"2p6.6p"	"2P*"	"1/2"	2	2		"c31"	""	
Mg	2	"279.5528"	"279.5528"	"13g"	"2.60e+08"	A+	"0.000000"	"4.433784"	"2p6.3s"	"2S"	"1/2"	"2p6.3p"	"2P*"	"3/2"	2	4		"c31,T6870,T5467,T6659,c23"	"L7414"	
Mg	2	""	"279.5528"	""	"3.80e-03"	B+	"0.000000"	"4.433784"	"2p6.3s"	"2S"	"1/2"	"2p6.3p"	"2P*"	"3/2"	2	4	M2	"c28"	""	
Mg	2	""	"279.7930"	""	"7.98e+07"	A	"4.433784"	"8.863762"	"2p6.3p"	"2P*"	"3/2"	"2p6.3d"	"2D"	"3/2"	4	4		"c31,T6870,c23"	""	
Mg	2	""	"279.7930"	""	"2.19e-10"	E	"4.433784"	"8.863762"	"2p6.3p"	"2P*"	"3/2"	"2p6.3d"	"2D"	"3/2"	4	4	M2	"c28"	""	
Mg	2	"279.7998"	"279.7998"	"10"	"4.79e+08"	A	"4.433784"	"8.863654"	"2p6.3p"	"2P*"	"3/2"	"2p6.3d"	"2D"	"5/2"	4	6		"c31,T6870,c23"	"L7414"	
Mg	2	""	"279.7998"	""	"8.82e-03"	B+	"4.433784"	"8.863654"	"2p6.3p"	"2P*"	"3/2"	"2p6.3d"	"2D"	"5/2"	4	6	M2	"c28"	""	
Mg	2	"280.2704"	"280.2705"	"12g"	"2.57e+08"	A+	"0.000000"	"4.422431"	"2p6.3s"	"2S"	"1/2"	"2p6.3p"	"2P*"	"1/2"	2	2		"c31,T6870,T5467,T6659,c23"	"L7414"	
Mg	1	""	"280.9755"	""	"3.14e+07"	C	"5.9459136"	"10.357248"	"3s.3d"	"3D"	"2"	"3p.3d"	"3D*"	"3"	5	7		"T6298c72,LS"	""	
Mg	1	"280.9761"	"280.9756"	"3"	"2.50e+08"	B	"5.9459158"	"10.357248"	"3s.3d"	"3D"	"3"	"3p.3d"	"3D*"	"3"	7	7		"T6298c72,LS"	"L6095"	
Mg	1	""	"281.1050"	""	"4.38e+07"	C	"5.9459158"	"10.355219"	"3s.3d"	"3D"	"3"	"3p.3d"	"3D*"	"2"	7	5		"T6298c72,LS"	""	
Mg	1	""	"281.1051"	""	"4.22e+07"	C	"5.9459174"	"10.355219"	"3s.3d"	"3D"	"1"	"3p.3d"	"3D*"	"2"	3	5		"T6298c72,LS"	""	
Mg	1	"281.1112"	"281.1048"	"2bl"	"1.96e+08"	B	"5.9459136"	"10.355219"	"3s.3d"	"3D"	"2"	"3p.3d"	"3D*"	"2"	5	5		"T6298c72,LS"	"L6095"	
Mg	1	""	"281.1777"	""	"7.03e+07"	C	"5.9459136"	"10.354075"	"3s.3d"	"3D"	"2"	"3p.3d"	"3D*"	"1"	5	3		"T6298c72,LS"	""	
Mg	1	"281.1781"	"281.1780"	"1"	"2.11e+08"	C+	"5.9459174"	"10.354075"	"3s.3d"	"3D"	"1"	"3p.3d"	"3D*"	"1"	3	3		"T6298c72,LS"	"L6095"	
Mg	2	""	"284.2097"	""	"1.25e+06"	B	"9.995544"	"14.356681"	"2p6.4p"	"2P*"	"1/2"	"2p6.9d"	"2D"	"3/2"	2	4		"c31"	""	
Mg	2	""	"284.4479"	""	"1.89e+06"	B+	"9.995544"	"14.353029"	"2p6.4p"	"2P*"	"1/2"	"2p6.10s"	"2S"	"1/2"	2	2		"c31"	""	
Mg	2	""	"284.4566"	""	"2.46e+05"	C+	"9.999328"	"14.356681"	"2p6.4p"	"2P*"	"3/2"	"2p6.9d"	"2D"	"3/2"	4	4		"c31"	""	
Mg	2	""	"284.4570"	""	"1.48e+06"	B	"9.999328"	"14.356675"	"2p6.4p"	"2P*"	"3/2"	"2p6.9d"	"2D"	"5/2"	4	6		"c31"	""	
Mg	1	"284.6716"	"284.67167"	"12"	"1.31e+07"	D+	"2.7091049"	"7.0631654"	"3s.3p"	"3P*"	"0"	"3s.5d"	"3D"	"1"	1	3		"T6298c72,LS"	"L6095"	
Mg	2	""	"284.6952"	""	"3.77e+06"	B+	"9.999328"	"14.353029"	"2p6.4p"	"2P*"	"3/2"	"2p6.10s"	"2S"	"1/2"	4	2		"c31"	""	
Mg	1	"284.8342"	"284.83456"	"14"	"1.77e+07"	C	"2.7115919"	"7.0631626"	"3s.3p"	"3P*"	"1"	"3s.5d"	"3D"	"2"	3	5		"T6298c72,LS"	"L6095"	
Mg	1	""	"284.83438"	""	"9.86e+06"	D+	"2.7115919"	"7.0631654"	"3s.3p"	"3P*"	"1"	"3s.5d"	"3D"	"1"	3	3		"T6298c72,LS"	""	
Mg	1	""	"285.16519"	""	"6.53e+05"	E	"2.7166398"	"7.0631654"	"3s.3p"	"3P*"	"2"	"3s.5d"	"3D"	"1"	5	3		"T6298c72,LS"	""	
Mg	1	""	"285.16537"	""	"5.88e+06"	D+	"2.7166398"	"7.0631626"	"3s.3p"	"3P*"	"2"	"3s.5d"	"3D"	"2"	5	5		"T6298c72,LS"	""	
Mg	1	"285.1660"	"285.16562"	"16"	"2.35e+07"	C	"2.7166398"	"7.0631588"	"3s.3p"	"3P*"	"2"	"3s.5d"	"3D"	"3"	5	7		"T6298c72,LS"	"L6095"	
Mg	1	"285.2127"	"285.21261"	"50g"	"4.91e+08"	A	"0.0000000"	"4.3458029"	"2p6.3s2"	"1S"	"0"	"3s.3p"	"1P*"	"1"	1	3		"u19"	"L6095"	
Mg	3	"289.3221"	"289.3223"	"2"	""		"65.73372"	"70.01779"	"2s2.2p5.3d"	"3P*"	"0"	"2s2.2p5.(2P*<1/2>).4p"	"2[1/2]"	"1"	1	3		""	"L1434"	
Mg	1	"290.2923"	"290.29255"	"2"	""		"2.7115919"	"6.9813495"	"3s.3p"	"3P*"	"1"	"3s.5d"	"1D"	"2"	3	5		""	"L6095"	
Mg	3	"290.5419"	"290.5407"	"1"	"6.84e+05"	D	"61.49766"	"65.76377"	"2s2.2p5.3p"	"1S"	"0"	"2s2.2p5.3d"	"3P*"	"1"	1	3		"T6036"	"L1434"	
Mg	1	"290.6360"	"290.63617"	"4"	""		"2.7166398"	"6.9813495"	"3s.3p"	"3P*"	"2"	"3s.5d"	"1D"	"2"	5	5		""	"L6095"	
Mg	3	"291.3657"	"291.3664"	"1"	""		"65.76377"	"70.01779"	"2s2.2p5.3d"	"3P*"	"1"	"2s2.2p5.(2P*<1/2>).4p"	"2[1/2]"	"1"	3	3		""	"L1434"	
Mg	1	"291.5453"	"291.5453"	"3d"	"4.09e+08"	B	"5.7532468"	"10.004658"	"3s.3d"	"1D"	"2"	"3p.3d"	"1D*"	"2"	5	5		"T6298c72"	"L6095"	
Mg	3	"291.9351"	"291.9365"	"1"	""		"65.76377"	"70.00949"	"2s2.2p5.3d"	"3P*"	"1"	"2s2.2p5.(2P*<1/2>).4p"	"2[3/2]"	"2"	3	5		""	"L1434"	
