reference_radius_m,hadronic_model,primary_type,energy_PeV,muon_density_per_m2,stat_error_per_m2,sys_error_per_m2,source_figure,source_file,source_dataset_doi,source_paper_doi
600,EPOS,data,2.754863e+00,0.004426,0.000012,0.000560,Figure 12,icecube.Fig12_600m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,data,3.419007e+00,0.005310,0.000016,0.000676,Figure 12,icecube.Fig12_600m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,data,4.243263e+00,0.006401,0.000021,0.000824,Figure 12,icecube.Fig12_600m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,data,5.266232e+00,0.007714,0.000029,0.001011,Figure 12,icecube.Fig12_600m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,data,6.535819e+00,0.009404,0.000041,0.001258,Figure 12,icecube.Fig12_600m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,data,8.111478e+00,0.011501,0.000057,0.001513,Figure 12,icecube.Fig12_600m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,data,1.006700e+01,0.013971,0.000082,0.001973,Figure 12,icecube.Fig12_600m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,data,1.249396e+01,0.017231,0.000123,0.002445,Figure 12,icecube.Fig12_600m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,data,1.550601e+01,0.020846,0.000185,0.003067,Figure 12,icecube.Fig12_600m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,data,1.924421e+01,0.025718,0.000294,0.004043,Figure 12,icecube.Fig12_600m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,data,2.388361e+01,0.032035,0.000374,0.005135,Figure 12,icecube.Fig12_600m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,data,2.964149e+01,0.038282,0.000614,0.006627,Figure 12,icecube.Fig12_600m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,data,3.678748e+01,0.047421,0.001294,0.008710,Figure 12,icecube.Fig12_600m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,iron,2.754863e+00,0.006847,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,iron,3.419007e+00,0.008309,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,iron,4.243263e+00,0.010083,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,iron,5.266232e+00,0.012236,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,iron,6.535819e+00,0.014849,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,iron,8.111478e+00,0.018020,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,iron,1.006700e+01,0.021867,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,iron,1.249396e+01,0.026537,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,iron,1.550601e+01,0.032204,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,iron,1.924421e+01,0.039081,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,iron,2.388361e+01,0.047426,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,iron,2.964149e+01,0.057553,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,iron,3.678748e+01,0.069843,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,proton,2.754863e+00,0.004482,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,proton,3.419007e+00,0.005410,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,proton,4.243263e+00,0.006530,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,proton,5.266232e+00,0.007883,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,proton,6.535819e+00,0.009516,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,proton,8.111478e+00,0.011487,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,proton,1.006700e+01,0.013867,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,proton,1.249396e+01,0.016739,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,proton,1.550601e+01,0.020206,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,proton,1.924421e+01,0.024392,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,proton,2.388361e+01,0.029444,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,proton,2.964149e+01,0.035543,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,EPOS,proton,3.678748e+01,0.042905,0.0,0.0,Figure 12,icecube.Fig12_600m.EPOS_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,data,2.754863e+00,0.003984,0.000011,0.000453,Figure 12,icecube.Fig12_600m.QGSJET_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,data,3.419007e+00,0.004814,0.000014,0.000557,Figure 12,icecube.Fig12_600m.QGSJET_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,data,4.243263e+00,0.005846,0.000020,0.000690,Figure 12,icecube.Fig12_600m.QGSJET_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,data,5.266232e+00,0.007097,0.000027,0.000863,Figure 12,icecube.Fig12_600m.QGSJET_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,data,6.535819e+00,0.008718,0.000038,0.001092,Figure 12,icecube.Fig12_600m.QGSJET_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,data,8.111478e+00,0.010744,0.000053,0.001330,Figure 12,icecube.Fig12_600m.QGSJET_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,data,1.006700e+01,0.013154,0.000077,0.001772,Figure 12,icecube.Fig12_600m.QGSJET_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,data,1.249396e+01,0.016353,0.000116,0.002226,Figure 12,icecube.Fig12_600m.QGSJET_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,data,1.550601e+01,0.019944,0.000177,0.002838,Figure 12,icecube.Fig12_600m.QGSJET_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,data,1.924421e+01,0.024809,0.000283,0.003805,Figure 12,icecube.Fig12_600m.QGSJET_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,data,2.388361e+01,0.031162,0.000364,0.004900,Figure 12,icecube.Fig12_600m.QGSJET_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,data,2.964149e+01,0.037558,0.000602,0.006423,Figure 12,icecube.Fig12_600m.QGSJET_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,data,3.678748e+01,0.046930,0.001280,0.008562,Figure 12,icecube.Fig12_600m.QGSJET_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,iron,2.754863e+00,0.006386,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,iron,3.419007e+00,0.007741,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,iron,4.243263e+00,0.009382,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,iron,5.266232e+00,0.011372,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,iron,6.535819e+00,0.013785,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,iron,8.111478e+00,0.016708,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,iron,1.006700e+01,0.020252,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,iron,1.249396e+01,0.024548,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,iron,1.550601e+01,0.029754,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,iron,1.924421e+01,0.036065,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,iron,2.388361e+01,0.043715,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,iron,2.964149e+01,0.052987,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,iron,3.678748e+01,0.064226,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,proton,2.754863e+00,0.003898,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,proton,3.419007e+00,0.004743,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,proton,4.243263e+00,0.005772,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,proton,5.266232e+00,0.007024,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,proton,6.535819e+00,0.008547,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,proton,8.111478e+00,0.010400,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,proton,1.006700e+01,0.012655,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,proton,1.249396e+01,0.015399,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,proton,1.550601e+01,0.018738,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,proton,1.924421e+01,0.022802,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,proton,2.388361e+01,0.027746,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,proton,2.964149e+01,0.033763,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,QGSJET,proton,3.678748e+01,0.041084,0.0,0.0,Figure 12,icecube.Fig12_600m.QGSJET_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,data,2.754863e+00,0.003846,0.000010,0.000616,Figure 12,icecube.Fig12_600m.SIBYLL_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,data,3.419007e+00,0.004649,0.000014,0.000720,Figure 12,icecube.Fig12_600m.SIBYLL_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,data,4.243263e+00,0.005650,0.000019,0.000848,Figure 12,icecube.Fig12_600m.SIBYLL_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,data,5.266232e+00,0.006863,0.000026,0.001009,Figure 12,icecube.Fig12_600m.SIBYLL_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,data,6.535819e+00,0.008435,0.000037,0.001224,Figure 12,icecube.Fig12_600m.SIBYLL_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,data,8.111478e+00,0.010403,0.000051,0.001451,Figure 12,icecube.Fig12_600m.SIBYLL_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,data,1.006700e+01,0.012744,0.000074,0.001865,Figure 12,icecube.Fig12_600m.SIBYLL_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,data,1.249396e+01,0.015855,0.000113,0.002310,Figure 12,icecube.Fig12_600m.SIBYLL_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,data,1.550601e+01,0.019350,0.000172,0.002918,Figure 12,icecube.Fig12_600m.SIBYLL_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,data,1.924421e+01,0.024087,0.000275,0.003901,Figure 12,icecube.Fig12_600m.SIBYLL_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,data,2.388361e+01,0.030278,0.000354,0.005073,Figure 12,icecube.Fig12_600m.SIBYLL_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,data,2.964149e+01,0.036521,0.000586,0.006704,Figure 12,icecube.Fig12_600m.SIBYLL_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,data,3.678748e+01,0.045671,0.001246,0.009060,Figure 12,icecube.Fig12_600m.SIBYLL_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,iron,2.754863e+00,0.005316,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,iron,3.419007e+00,0.006431,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,iron,4.243263e+00,0.007778,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,iron,5.266232e+00,0.009409,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,iron,6.535819e+00,0.011380,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,iron,8.111478e+00,0.013766,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,iron,1.006700e+01,0.016651,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,iron,1.249396e+01,0.020140,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,iron,1.550601e+01,0.024362,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,iron,1.924421e+01,0.029467,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,iron,2.388361e+01,0.035643,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,iron,2.964149e+01,0.043114,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,iron,3.678748e+01,0.052150,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,2.754863e+00,0.003209,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,3.419007e+00,0.003901,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,4.243263e+00,0.004743,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,5.266232e+00,0.005765,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,6.535819e+00,0.007008,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,8.111478e+00,0.008519,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,1.006700e+01,0.010356,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,1.249396e+01,0.012589,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,1.550601e+01,0.015304,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,1.924421e+01,0.018604,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,2.388361e+01,0.022615,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,2.964149e+01,0.027491,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,3.678748e+01,0.033418,0.0,0.0,Figure 12,icecube.Fig12_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,data,1.006700e+01,0.006186,0.000066,0.000821,Figure 12,icecube.Fig12_800m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,data,1.249396e+01,0.007646,0.000094,0.000951,Figure 12,icecube.Fig12_800m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,data,1.550601e+01,0.009355,0.000140,0.001136,Figure 12,icecube.Fig12_800m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,data,1.924421e+01,0.011369,0.000201,0.001371,Figure 12,icecube.Fig12_800m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,data,2.388361e+01,0.013871,0.000240,0.001749,Figure 12,icecube.Fig12_800m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,data,2.964149e+01,0.016584,0.000339,0.002251,Figure 12,icecube.Fig12_800m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
